time 1,PET_0.03mm1, time 2,PGA-commercial-1,time 3,Asics-goretex_1, time 4,Asics-goretex_2,time 5 ,Asics-goretex_3, time 6,Nothing,time 7,northface-dryvent_1, time 8,northface-dryvent_2,time 9 ,northface-dryvent_3, time 10,H-M_1,time 11,H-M_2, time 12,H-M_3,time 13 ,Natural-Gear_1, time 14,Natural-Gear_2,time 15,Natural-Gear_3, time 16,PGA-commercial_2
14474, 175990.7, 14474, 235150.3, 14474, 1135168.0, 14474, 388364.1, 14474, 407094.5, 14474, 0.0, 14474, 186944.0, 14474, 356613.3, 14474, 265018.2, 14474, 319473.0, 14474, 252454.5, 14474, 340241.4, 14474, 263804.6, 14474, 344674.2, 14474, 398207.6, 14474, 259139.9
14476, 175972.7, 14476, 235120.4, 14476, 1135182.0, 14476, 388350.2, 14476, 407088.0, 14476, 0.0, 14476, 186982.4, 14476, 356617.4, 14476, 265078.4, 14476, 319485.0, 14476, 252481.7, 14476, 340240.5, 14476, 263792.5, 14476, 344695.5, 14476, 398182.5, 14476, 259142.8
14478, 175971.9, 14478, 235108.0, 14478, 1135131.0, 14478, 388324.2, 14478, 407105.6, 14478, 0.0, 14478, 186964.7, 14478, 356604.6, 14478, 265044.2, 14478, 319447.1, 14478, 252497.6, 14478, 340231.8, 14478, 263779.3, 14478, 344692.5, 14478, 398170.3, 14478, 259136.2
14480, 175981.6, 14480, 235090.3, 14480, 1135142.0, 14480, 388324.5, 14480, 407083.6, 14480, 0.0, 14480, 186958.2, 14480, 356608.3, 14480, 265046.1, 14480, 319484.9, 14480, 252514.0, 14480, 340240.4, 14480, 263784.0, 14480, 344709.5, 14480, 398150.5, 14480, 259140.3
14482, 175972.7, 14482, 235105.6, 14482, 1135144.0, 14482, 388323.5, 14482, 407104.3, 14482, 0.0, 14482, 186951.7, 14482, 356602.5, 14482, 265046.1, 14482, 319452.4, 14482, 252515.9, 14482, 340234.2, 14482, 263781.7, 14482, 344701.1, 14482, 398185.2, 14482, 259125.3
14484, 175962.9, 14484, 235098.4, 14484, 1135115.0, 14484, 388316.3, 14484, 407078.7, 14484, 0.0, 14484, 186971.2, 14484, 356586.5, 14484, 265033.7, 14484, 319436.6, 14484, 252509.0, 14484, 340228.0, 14484, 263764.2, 14484, 344684.5, 14484, 398148.0, 14484, 259134.8
14486, 175990.3, 14486, 235104.8, 14486, 1135141.0, 14486, 388314.1, 14486, 407101.3, 14486, 0.0, 14486, 186949.1, 14486, 356609.0, 14486, 265058.9, 14486, 319435.7, 14486, 252540.4, 14486, 340250.4, 14486, 263782.9, 14486, 344712.5, 14486, 398125.5, 14486, 259145.4
14488, 175953.4, 14488, 235095.1, 14488, 1135105.0, 14488, 388339.8, 14488, 407088.1, 14488, 0.0, 14488, 186923.5, 14488, 356569.3, 14488, 265045.4, 14488, 319431.4, 14488, 252537.4, 14488, 340232.7, 14488, 263773.5, 14488, 344683.4, 14488, 398185.5, 14488, 259129.2
14490, 175951.6, 14490, 235095.2, 14490, 1135138.0, 14490, 388344.2, 14490, 407091.1, 14490, 0.0, 14490, 186931.6, 14490, 356574.6, 14490, 265041.5, 14490, 319469.5, 14490, 252527.5, 14490, 340222.3, 14490, 263757.2, 14490, 344707.9, 14490, 398178.7, 14490, 259155.5
14492, 175971.8, 14492, 235099.8, 14492, 1135160.0, 14492, 388312.8, 14492, 407097.9, 14492, 0.0, 14492, 186951.2, 14492, 356583.2, 14492, 265048.9, 14492, 319468.4, 14492, 252542.5, 14492, 340232.2, 14492, 263799.2, 14492, 344685.6, 14492, 398188.8, 14492, 259148.3
14494, 175954.7, 14494, 235074.9, 14494, 1135139.0, 14494, 388338.1, 14494, 407077.1, 14494, 0.0, 14494, 186951.7, 14494, 356565.8, 14494, 265027.2, 14494, 319423.0, 14494, 252508.7, 14494, 340229.6, 14494, 263792.7, 14494, 344696.5, 14494, 398164.4, 14494, 259114.3
14496, 175965.5, 14496, 235089.0, 14496, 1135152.0, 14496, 388349.0, 14496, 407085.4, 14496, 0.0, 14496, 186956.3, 14496, 356566.6, 14496, 265033.6, 14496, 319443.4, 14496, 252534.2, 14496, 340218.5, 14496, 263785.2, 14496, 344713.1, 14496, 398179.1, 14496, 259136.3
14498, 175984.6, 14498, 235103.0, 14498, 1135169.0, 14498, 388323.6, 14498, 407085.8, 14498, 34.1, 14498, 186948.1, 14498, 356591.2, 14498, 265048.1, 14498, 319458.0, 14498, 252548.0, 14498, 340251.4, 14498, 263803.6, 14498, 344697.3, 14498, 398190.4, 14498, 259156.3
14500, 175994.7, 14500, 235099.2, 14500, 1135136.0, 14500, 388375.2, 14500, 407088.9, 14500, 0.0, 14500, 186949.6, 14500, 356612.1, 14500, 265015.3, 14500, 319502.0, 14500, 252522.9, 14500, 340245.5, 14500, 263804.9, 14500, 344711.4, 14500, 398246.7, 14500, 259160.6
14502, 175972.3, 14502, 235121.7, 14502, 1135145.0, 14502, 388430.0, 14502, 407097.2, 14502, 0.0, 14502, 186920.7, 14502, 356612.0, 14502, 265003.1, 14502, 319512.8, 14502, 252464.2, 14502, 340245.0, 14502, 263817.6, 14502, 344643.6, 14502, 398292.2, 14502, 259152.0
14504, 175994.1, 14504, 235138.7, 14504, 1135176.0, 14504, 388400.6, 14504, 407094.1, 14504, 0.0, 14504, 186931.6, 14504, 356602.1, 14504, 264975.6, 14504, 319507.3, 14504, 252434.0, 14504, 340239.4, 14504, 263822.9, 14504, 344658.5, 14504, 398322.4, 14504, 259154.2
14506, 176005.1, 14506, 235147.0, 14506, 1135209.0, 14506, 388392.9, 14506, 407073.4, 14506, 0.0, 14506, 186939.5, 14506, 356629.6, 14506, 265020.2, 14506, 319520.8, 14506, 252486.7, 14506, 340239.6, 14506, 263812.6, 14506, 344667.0, 14506, 398259.3, 14506, 259166.7
14508, 176002.7, 14508, 235139.5, 14508, 1135194.0, 14508, 388376.5, 14508, 407103.2, 14508, 0.0, 14508, 186928.2, 14508, 356621.6, 14508, 265030.2, 14508, 319502.1, 14508, 252464.0, 14508, 340229.5, 14508, 263827.5, 14508, 344666.4, 14508, 398199.0, 14508, 259155.3
14510, 175992.7, 14510, 235112.6, 14510, 1135172.0, 14510, 388352.4, 14510, 407071.1, 14510, 0.0, 14510, 186932.6, 14510, 356615.3, 14510, 265006.1, 14510, 319476.5, 14510, 252459.3, 14510, 340208.7, 14510, 263816.2, 14510, 344674.1, 14510, 398202.1, 14510, 259113.5
14512, 175986.6, 14512, 235127.2, 14512, 1135217.0, 14512, 388331.1, 14512, 407096.7, 14512, 0.0, 14512, 186938.6, 14512, 356585.2, 14512, 265028.5, 14512, 319484.4, 14512, 252512.8, 14512, 340212.9, 14512, 263808.9, 14512, 344674.2, 14512, 398222.6, 14512, 259126.2
14514, 175977.5, 14514, 235101.4, 14514, 1135189.0, 14514, 388353.7, 14514, 407096.3, 14514, 0.0, 14514, 186918.5, 14514, 356568.4, 14514, 265019.0, 14514, 319462.1, 14514, 252482.2, 14514, 340210.3, 14514, 263793.8, 14514, 344674.1, 14514, 398211.6, 14514, 259118.7
14516, 175974.0, 14516, 235095.1, 14516, 1135205.0, 14516, 388355.3, 14516, 407082.1, 14516, 0.0, 14516, 186940.7, 14516, 356586.6, 14516, 265022.1, 14516, 319452.1, 14516, 252521.3, 14516, 340207.0, 14516, 263787.8, 14516, 344689.4, 14516, 398176.4, 14516, 259142.8
14518, 175981.1, 14518, 235094.9, 14518, 1135178.0, 14518, 388357.0, 14518, 407087.1, 14518, 0.0, 14518, 186949.4, 14518, 356583.1, 14518, 265024.9, 14518, 319447.9, 14518, 252490.4, 14518, 340213.6, 14518, 263784.8, 14518, 344692.5, 14518, 398219.7, 14518, 259134.6
14520, 175961.9, 14520, 235105.2, 14520, 1135154.0, 14520, 388345.5, 14520, 407097.7, 14520, 0.0, 14520, 186943.7, 14520, 356565.1, 14520, 264995.7, 14520, 319442.9, 14520, 252515.4, 14520, 340211.1, 14520, 263783.5, 14520, 344693.9, 14520, 398183.6, 14520, 259140.6
14522, 175980.8, 14522, 235093.5, 14522, 1135201.0, 14522, 388359.9, 14522, 407086.1, 14522, 0.0, 14522, 186937.5, 14522, 356582.3, 14522, 265010.5, 14522, 319455.9, 14522, 252515.6, 14522, 340214.6, 14522, 263807.9, 14522, 344708.6, 14522, 398204.3, 14522, 259150.2
14524, 175978.7, 14524, 235067.5, 14524, 1135198.0, 14524, 388349.6, 14524, 407092.7, 14524, 0.0, 14524, 186928.0, 14524, 356600.6, 14524, 265017.3, 14524, 319434.0, 14524, 252510.0, 14524, 340203.0, 14524, 263765.6, 14524, 344680.9, 14524, 398161.5, 14524, 259115.5
14526, 175962.6, 14526, 235089.8, 14526, 1135179.0, 14526, 388339.9, 14526, 407071.5, 14526, 0.0, 14526, 186947.0, 14526, 356566.0, 14526, 265009.5, 14526, 319419.5, 14526, 252512.3, 14526, 340211.8, 14526, 263774.6, 14526, 344687.1, 14526, 398168.6, 14526, 259135.8
14528, 175975.8, 14528, 235104.1, 14528, 1135163.0, 14528, 388323.2, 14528, 407080.1, 14528, 0.0, 14528, 186929.9, 14528, 356565.8, 14528, 265017.0, 14528, 319414.9, 14528, 252540.9, 14528, 340210.7, 14528, 263785.3, 14528, 344715.9, 14528, 398151.8, 14528, 259153.9
14530, 175959.4, 14530, 235063.5, 14530, 1135157.0, 14530, 388345.7, 14530, 407063.2, 14530, 0.0, 14530, 186924.1, 14530, 356545.3, 14530, 265002.0, 14530, 319401.4, 14530, 252512.4, 14530, 340218.2, 14530, 263768.2, 14530, 344708.4, 14530, 398161.2, 14530, 259120.0
14532, 175957.3, 14532, 235072.5, 14532, 1135166.0, 14532, 388326.2, 14532, 407061.5, 14532, 0.0, 14532, 186939.6, 14532, 356566.8, 14532, 264997.1, 14532, 319408.2, 14532, 252543.4, 14532, 340224.5, 14532, 263778.4, 14532, 344723.7, 14532, 398175.5, 14532, 259155.6
14534, 175980.3, 14534, 235069.2, 14534, 1135141.0, 14534, 388320.3, 14534, 407082.5, 14534, 0.0, 14534, 186938.2, 14534, 356558.8, 14534, 265033.5, 14534, 319438.8, 14534, 252549.1, 14534, 340245.1, 14534, 263795.0, 14534, 344710.0, 14534, 398203.0, 14534, 259153.2
14536, 175992.7, 14536, 235090.1, 14536, 1135111.0, 14536, 388371.0, 14536, 407096.9, 14536, 0.0, 14536, 186944.3, 14536, 356574.7, 14536, 264996.4, 14536, 319462.5, 14536, 252513.8, 14536, 340253.4, 14536, 263804.1, 14536, 344700.7, 14536, 398230.2, 14536, 259150.0
14538, 175959.2, 14538, 235093.6, 14538, 1135144.0, 14538, 388384.9, 14538, 407091.5, 14538, 0.0, 14538, 186910.8, 14538, 356565.6, 14538, 264962.5, 14538, 319455.0, 14538, 252463.9, 14538, 340233.9, 14538, 263812.3, 14538, 344659.9, 14538, 398289.1, 14538, 259139.9
14540, 175991.3, 14540, 235105.1, 14540, 1135166.0, 14540, 388376.6, 14540, 407102.5, 14540, 0.0, 14540, 186920.8, 14540, 356580.5, 14540, 265008.8, 14540, 319452.5, 14540, 252498.0, 14540, 340232.7, 14540, 263818.4, 14540, 344685.6, 14540, 398249.1, 14540, 259143.6
14542, 175997.7, 14542, 235094.7, 14542, 1135164.0, 14542, 388339.1, 14542, 407078.0, 14542, 0.0, 14542, 186922.5, 14542, 356582.1, 14542, 265009.6, 14542, 319432.4, 14542, 252493.8, 14542, 340220.0, 14542, 263819.7, 14542, 344695.6, 14542, 398219.0, 14542, 259142.3
14544, 175982.2, 14544, 235115.9, 14544, 1135173.0, 14544, 388389.8, 14544, 407089.7, 14544, 0.0, 14544, 186911.0, 14544, 356591.6, 14544, 264969.3, 14544, 319444.3, 14544, 252480.1, 14544, 340205.7, 14544, 263807.4, 14544, 344673.0, 14544, 398283.0, 14544, 259149.6
14546, 175957.9, 14546, 235102.0, 14546, 1135192.0, 14546, 388399.9, 14546, 407086.6, 14546, 0.0, 14546, 186898.8, 14546, 356557.9, 14546, 264988.6, 14546, 319432.5, 14546, 252452.6, 14546, 340179.8, 14546, 263809.1, 14546, 344681.7, 14546, 398251.7, 14546, 259137.7
14548, 175993.2, 14548, 235090.7, 14548, 1135228.0, 14548, 388372.9, 14548, 407096.4, 14548, 0.0, 14548, 186937.0, 14548, 356591.3, 14548, 265005.6, 14548, 319448.6, 14548, 252481.5, 14548, 340193.3, 14548, 263809.2, 14548, 344670.6, 14548, 398241.0, 14548, 259138.8
14550, 175973.2, 14550, 235082.9, 14550, 1135190.0, 14550, 388379.1, 14550, 407096.2, 14550, 0.0, 14550, 186927.1, 14550, 356570.5, 14550, 264978.2, 14550, 319413.7, 14550, 252488.4, 14550, 340182.2, 14550, 263782.5, 14550, 344684.6, 14550, 398203.5, 14550, 259113.5
14552, 175960.8, 14552, 235095.1, 14552, 1135196.0, 14552, 388356.3, 14552, 407069.7, 14552, 0.0, 14552, 186949.8, 14552, 356561.7, 14552, 264994.5, 14552, 319411.3, 14552, 252504.1, 14552, 340179.4, 14552, 263796.5, 14552, 344687.5, 14552, 398211.5, 14552, 259124.3
14554, 175971.7, 14554, 235083.3, 14554, 1135196.0, 14554, 388333.0, 14554, 407092.6, 14554, 0.0, 14554, 186935.3, 14554, 356570.2, 14554, 265008.1, 14554, 319421.1, 14554, 252527.2, 14554, 340186.9, 14554, 263783.8, 14554, 344696.0, 14554, 398190.7, 14554, 259130.1
14556, 175963.2, 14556, 235076.2, 14556, 1135166.0, 14556, 388345.2, 14556, 407084.8, 14556, 0.0, 14556, 186941.5, 14556, 356555.0, 14556, 264981.2, 14556, 319403.7, 14556, 252520.8, 14556, 340173.9, 14556, 263776.8, 14556, 344703.4, 14556, 398173.5, 14556, 259124.2
14558, 175969.0, 14558, 235080.2, 14558, 1135197.0, 14558, 388343.7, 14558, 407074.9, 14558, 0.0, 14558, 186939.2, 14558, 356565.0, 14558, 265015.1, 14558, 319385.9, 14558, 252528.3, 14558, 340195.6, 14558, 263796.7, 14558, 344695.9, 14558, 398173.1, 14558, 259131.8
14560, 175942.9, 14560, 235057.1, 14560, 1135180.0, 14560, 388337.1, 14560, 407079.8, 14560, 0.0, 14560, 186928.2, 14560, 356568.3, 14560, 264968.5, 14560, 319382.0, 14560, 252503.0, 14560, 340171.6, 14560, 263757.5, 14560, 344675.2, 14560, 398158.7, 14560, 259107.6
14562, 175955.6, 14562, 235086.5, 14562, 1135173.0, 14562, 388324.7, 14562, 407094.7, 14562, 0.0, 14562, 186935.8, 14562, 356563.1, 14562, 265010.2, 14562, 319397.6, 14562, 252537.5, 14562, 340203.7, 14562, 263801.0, 14562, 344705.1, 14562, 398187.3, 14562, 259135.2
14564, 175949.6, 14564, 235055.4, 14564, 1135165.0, 14564, 388331.0, 14564, 407081.4, 14564, 0.0, 14564, 186925.8, 14564, 356550.4, 14564, 264996.1, 14564, 319394.9, 14564, 252528.4, 14564, 340184.6, 14564, 263777.7, 14564, 344696.9, 14564, 398161.1, 14564, 259118.7
14566, 175953.0, 14566, 235052.0, 14566, 1135172.0, 14566, 388327.7, 14566, 407077.8, 14566, 0.0, 14566, 186924.8, 14566, 356526.2, 14566, 264970.9, 14566, 319379.0, 14566, 252528.2, 14566, 340171.0, 14566, 263754.8, 14566, 344697.9, 14566, 398223.9, 14566, 259140.2
14568, 176000.1, 14568, 235068.3, 14568, 1135204.0, 14568, 388355.1, 14568, 407097.8, 14568, 0.0, 14568, 186936.1, 14568, 356572.0, 14568, 264999.4, 14568, 319450.1, 14568, 252562.7, 14568, 340230.7, 14568, 263816.2, 14568, 344730.7, 14568, 398231.0, 14568, 259147.8
14570, 176001.3, 14570, 235087.5, 14570, 1135194.0, 14570, 388414.6, 14570, 407095.6, 14570, 0.0, 14570, 186916.4, 14570, 356588.1, 14570, 264953.7, 14570, 319502.7, 14570, 252513.3, 14570, 340226.0, 14570, 263865.5, 14570, 344683.4, 14570, 398327.3, 14570, 259179.3
14572, 176021.2, 14572, 235146.0, 14572, 1135199.0, 14572, 388510.4, 14572, 407139.8, 14572, 0.0, 14572, 186888.8, 14572, 356606.9, 14572, 264942.0, 14572, 319593.1, 14572, 252413.5, 14572, 340234.8, 14572, 263875.2, 14572, 344650.2, 14572, 398455.6, 14572, 259213.2
14574, 176050.8, 14574, 235185.3, 14574, 1135249.0, 14574, 388564.0, 14574, 407109.6, 14574, 0.0, 14574, 186900.3, 14574, 356638.4, 14574, 264897.2, 14574, 319605.9, 14574, 252349.9, 14574, 340212.6, 14574, 263922.4, 14574, 344603.7, 14574, 398499.0, 14574, 259178.6
14576, 176054.5, 14576, 235212.6, 14576, 1135266.0, 14576, 388559.0, 14576, 407116.5, 14576, 0.0, 14576, 186889.8, 14576, 356655.0, 14576, 264907.7, 14576, 319588.4, 14576, 252295.4, 14576, 340186.2, 14576, 263895.7, 14576, 344596.5, 14576, 398500.2, 14576, 259167.4
14578, 176055.5, 14578, 235244.8, 14578, 1135334.0, 14578, 388484.2, 14578, 407110.1, 14578, 0.0, 14578, 186890.0, 14578, 356658.1, 14578, 264921.2, 14578, 319540.1, 14578, 252325.7, 14578, 340172.4, 14578, 263902.4, 14578, 344630.0, 14578, 398388.7, 14578, 259139.6
14580, 176058.8, 14580, 235200.5, 14580, 1135321.0, 14580, 388444.0, 14580, 407113.2, 14580, 0.0, 14580, 186897.8, 14580, 356663.5, 14580, 264962.3, 14580, 319532.3, 14580, 252368.7, 14580, 340161.8, 14580, 263894.3, 14580, 344660.4, 14580, 398306.0, 14580, 259124.9
14582, 176018.0, 14582, 235147.1, 14582, 1135236.0, 14582, 388398.2, 14582, 407117.4, 14582, 0.0, 14582, 186900.2, 14582, 356618.2, 14582, 264946.5, 14582, 319454.4, 14582, 252395.5, 14582, 340161.1, 14582, 263842.9, 14582, 344655.6, 14582, 398264.2, 14582, 259124.7
14584, 176026.5, 14584, 235124.7, 14584, 1135246.0, 14584, 388382.7, 14584, 407111.9, 14584, 0.0, 14584, 186916.8, 14584, 356613.2, 14584, 264989.0, 14584, 319454.1, 14584, 252427.6, 14584, 340176.2, 14584, 263821.8, 14584, 344671.5, 14584, 398214.4, 14584, 259138.8
14586, 175993.5, 14586, 235120.4, 14586, 1135186.0, 14586, 388356.4, 14586, 407131.4, 14586, 0.0, 14586, 186921.5, 14586, 356607.5, 14586, 264975.5, 14586, 319428.3, 14586, 252440.5, 14586, 340167.9, 14586, 263821.7, 14586, 344683.4, 14586, 398230.3, 14586, 259132.9
14588, 175994.7, 14588, 235105.3, 14588, 1135215.0, 14588, 388353.0, 14588, 407122.4, 14588, 0.0, 14588, 186905.8, 14588, 356581.0, 14588, 264989.5, 14588, 319415.4, 14588, 252459.7, 14588, 340160.7, 14588, 263821.9, 14588, 344689.0, 14588, 398200.3, 14588, 259135.2
14590, 176001.8, 14590, 235092.4, 14590, 1135196.0, 14590, 388354.9, 14590, 407136.2, 14590, 0.0, 14590, 186893.1, 14590, 356564.0, 14590, 264986.4, 14590, 319417.9, 14590, 252464.0, 14590, 340151.4, 14590, 263796.5, 14590, 344704.7, 14590, 398201.5, 14590, 259116.5
14592, 176004.0, 14592, 235080.4, 14592, 1135212.0, 14592, 388386.5, 14592, 407098.3, 14592, 0.0, 14592, 186895.5, 14592, 356560.6, 14592, 264966.0, 14592, 319392.9, 14592, 252462.2, 14592, 340149.7, 14592, 263807.6, 14592, 344678.4, 14592, 398211.2, 14592, 259135.4
14594, 175998.7, 14594, 235087.5, 14594, 1135248.0, 14594, 388383.1, 14594, 407107.7, 14594, 0.0, 14594, 186899.9, 14594, 356579.1, 14594, 264983.3, 14594, 319398.2, 14594, 252476.1, 14594, 340149.6, 14594, 263784.2, 14594, 344683.2, 14594, 398185.7, 14594, 259118.3
14596, 175997.4, 14596, 235083.5, 14596, 1135214.0, 14596, 388343.8, 14596, 407116.6, 14596, 0.0, 14596, 186909.7, 14596, 356565.9, 14596, 264966.8, 14596, 319399.9, 14596, 252480.3, 14596, 340168.3, 14596, 263806.7, 14596, 344691.8, 14596, 398189.4, 14596, 259120.6
14598, 175970.2, 14598, 235064.3, 14598, 1135204.0, 14598, 388345.3, 14598, 407109.6, 14598, 0.0, 14598, 186895.2, 14598, 356552.1, 14598, 264965.6, 14598, 319355.1, 14598, 252476.5, 14598, 340143.3, 14598, 263780.9, 14598, 344687.0, 14598, 398178.8, 14598, 259128.1
14600, 175967.3, 14600, 235077.5, 14600, 1135213.0, 14600, 388351.0, 14600, 407096.2, 14600, 0.0, 14600, 186893.4, 14600, 356561.1, 14600, 264970.8, 14600, 319384.5, 14600, 252517.3, 14600, 340177.0, 14600, 263778.0, 14600, 344692.8, 14600, 398180.5, 14600, 259125.6
14602, 175964.3, 14602, 235074.3, 14602, 1135189.0, 14602, 388345.6, 14602, 407112.3, 14602, 0.0, 14602, 186918.9, 14602, 356544.7, 14602, 264927.4, 14602, 319384.7, 14602, 252496.6, 14602, 340143.8, 14602, 263803.1, 14602, 344685.5, 14602, 398184.6, 14602, 259127.9
14604, 175990.5, 14604, 235058.7, 14604, 1135208.0, 14604, 388357.2, 14604, 407102.3, 14604, 0.0, 14604, 186901.0, 14604, 356573.9, 14604, 264964.4, 14604, 319422.1, 14604, 252519.4, 14604, 340192.3, 14604, 263822.6, 14604, 344685.2, 14604, 398212.1, 14604, 259140.3
14606, 175976.6, 14606, 235082.5, 14606, 1135173.0, 14606, 388402.6, 14606, 407109.8, 14606, 0.0, 14606, 186883.1, 14606, 356583.6, 14606, 264945.8, 14606, 319438.9, 14606, 252463.3, 14606, 340192.1, 14606, 263827.8, 14606, 344680.5, 14606, 398264.5, 14606, 259127.8
14608, 175981.8, 14608, 235096.1, 14608, 1135181.0, 14608, 388423.4, 14608, 407106.2, 14608, 0.0, 14608, 186865.9, 14608, 356567.3, 14608, 264900.9, 14608, 319433.0, 14608, 252429.3, 14608, 340162.2, 14608, 263800.1, 14608, 344647.9, 14608, 398282.3, 14608, 259124.3
14610, 175998.4, 14610, 235102.7, 14610, 1135208.0, 14610, 388394.2, 14610, 407105.8, 14610, 0.0, 14610, 186871.7, 14610, 356589.3, 14610, 264935.0, 14610, 319449.6, 14610, 252439.0, 14610, 340148.0, 14610, 263811.6, 14610, 344668.8, 14610, 398247.8, 14610, 259128.4
14612, 176025.4, 14612, 235078.5, 14612, 1135208.0, 14612, 388379.0, 14612, 407121.1, 14612, 273.0333, 14612, 186890.1, 14612, 356595.0, 14612, 264954.7, 14612, 319418.2, 14612, 252467.5, 14612, 340167.9, 14612, 263812.0, 14612, 344684.0, 14612, 398222.1, 14612, 259129.7
14614, 175991.1, 14614, 235068.1, 14614, 1135153.0, 14614, 388354.2, 14614, 407090.3, 14614, 0.0, 14614, 186890.0, 14614, 356571.8, 14614, 264924.7, 14614, 319359.9, 14614, 252458.2, 14614, 340149.9, 14614, 263788.9, 14614, 344686.1, 14614, 398204.3, 14614, 259122.8
14616, 175986.2, 14616, 235082.6, 14616, 1135185.0, 14616, 388344.3, 14616, 407118.0, 14616, 0.0, 14616, 186881.9, 14616, 356565.5, 14616, 264963.8, 14616, 319347.2, 14616, 252510.3, 14616, 340156.8, 14616, 263798.1, 14616, 344685.0, 14616, 398162.8, 14616, 259128.9
14618, 175971.2, 14618, 235023.0, 14618, 1135140.0, 14618, 388331.3, 14618, 407107.1, 14618, 0.0, 14618, 186892.6, 14618, 356556.3, 14618, 264939.4, 14618, 319331.5, 14618, 252483.5, 14618, 340151.9, 14618, 263771.2, 14618, 344683.9, 14618, 398207.5, 14618, 259114.1
14620, 175947.0, 14620, 235030.8, 14620, 1135160.0, 14620, 388359.6, 14620, 407088.8, 14620, 0.0, 14620, 186870.1, 14620, 356530.0, 14620, 264917.1, 14620, 319331.9, 14620, 252493.5, 14620, 340136.7, 14620, 263774.0, 14620, 344695.5, 14620, 398174.0, 14620, 259141.8
