time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
186, 178436.8, 186, 242294.4, 186, 1151717.0, 186, 401884.4, 186, 426214.6, 186, 307319.0, 186, 199451.3, 186, 368493.8, 186, 276896.5, 186, 330965.5, 186, 266290.5, 186, 373636.0, 186, 276608.0, 186, 357398.0, 186, 411366.4, 186, 266485.3
188, 178361.0, 188, 242322.3, 188, 1151666.0, 188, 401831.6, 188, 426169.0, 188, 307269.3, 188, 199438.8, 188, 368492.0, 188, 276867.3, 188, 330960.5, 188, 266236.3, 188, 373587.5, 188, 276596.0, 188, 357256.6, 188, 411360.1, 188, 266516.5
190, 178465.8, 190, 242366.2, 190, 1151709.0, 190, 401880.2, 190, 426208.5, 190, 307238.7, 190, 199498.6, 190, 368389.3, 190, 276988.6, 190, 330904.6, 190, 266281.5, 190, 373683.9, 190, 276517.9, 190, 357326.2, 190, 411244.2, 190, 266457.0
192, 178431.3, 192, 242332.7, 192, 1151684.0, 192, 401731.6, 192, 426209.8, 192, 307210.4, 192, 199513.4, 192, 368488.0, 192, 276957.1, 192, 330869.9, 192, 266293.7, 192, 373714.6, 192, 276519.8, 192, 357327.0, 192, 411214.4, 192, 266488.4
194, 178376.4, 194, 242290.1, 194, 1151704.0, 194, 401751.5, 194, 426228.4, 194, 307248.3, 194, 199474.4, 194, 368424.7, 194, 276934.3, 194, 330805.1, 194, 266332.9, 194, 373660.5, 194, 276500.3, 194, 357364.5, 194, 411213.4, 194, 266505.6
196, 178389.1, 196, 242321.7, 196, 1151686.0, 196, 401714.5, 196, 426186.1, 196, 307168.0, 196, 199481.4, 196, 368362.4, 196, 276984.3, 196, 330863.8, 196, 266381.8, 196, 373608.7, 196, 276533.4, 196, 357371.9, 196, 411198.4, 196, 266446.5
198, 178352.0, 198, 242259.5, 198, 1151637.0, 198, 401753.5, 198, 426180.0, 198, 307256.0, 198, 199507.2, 198, 368403.9, 198, 276987.8, 198, 330783.8, 198, 266420.0, 198, 373625.2, 198, 276469.1, 198, 357375.4, 198, 411162.1, 198, 266493.6
200, 178346.2, 200, 242279.5, 200, 1151604.0, 200, 401725.8, 200, 426171.0, 200, 307252.6, 200, 199473.2, 200, 368402.9, 200, 276972.9, 200, 330759.8, 200, 266398.5, 200, 373592.1, 200, 276490.4, 200, 357351.5, 200, 411155.0, 200, 266483.7
202, 178369.1, 202, 242234.5, 202, 1151688.0, 202, 401737.2, 202, 426204.2, 202, 307208.1, 202, 199423.6, 202, 368379.4, 202, 276946.9, 202, 330780.8, 202, 266421.4, 202, 373646.8, 202, 276429.8, 202, 357384.5, 202, 411139.3, 202, 266466.7
204, 178305.1, 204, 242184.7, 204, 1151633.0, 204, 401687.3, 204, 426177.7, 204, 307221.6, 204, 199509.0, 204, 368373.7, 204, 276984.4, 204, 330745.4, 204, 266436.9, 204, 373613.4, 204, 276424.5, 204, 357378.7, 204, 411108.6, 204, 266454.3
206, 178352.6, 206, 242310.9, 206, 1151635.0, 206, 401653.6, 206, 426168.9, 206, 307199.0, 206, 199537.5, 206, 368396.9, 206, 276992.7, 206, 330792.6, 206, 266495.3, 206, 373617.5, 206, 276486.6, 206, 357377.4, 206, 411160.3, 206, 266429.8
208, 178339.5, 208, 242231.2, 208, 1151618.0, 208, 401698.3, 208, 426078.5, 208, 307266.1, 208, 199510.7, 208, 368404.5, 208, 277022.8, 208, 330759.0, 208, 266460.7, 208, 373582.3, 208, 276478.2, 208, 357428.9, 208, 411126.3, 208, 266442.5
210, 178299.2, 210, 242233.7, 210, 1151579.0, 210, 401762.0, 210, 426135.5, 210, 307296.2, 210, 199489.1, 210, 368377.3, 210, 277020.5, 210, 330718.4, 210, 266482.9, 210, 373629.0, 210, 276460.2, 210, 357447.3, 210, 411186.0, 210, 266432.2
212, 178293.7, 212, 242271.0, 212, 1151592.0, 212, 401713.9, 212, 426155.6, 212, 307272.5, 212, 199460.3, 212, 368356.0, 212, 276943.4, 212, 330723.0, 212, 266519.8, 212, 373642.9, 212, 276416.1, 212, 357366.9, 212, 411144.6, 212, 266447.6
214, 178243.2, 214, 242246.1, 214, 1151646.0, 214, 401754.7, 214, 426141.7, 214, 307267.3, 214, 199471.8, 214, 368386.9, 214, 276926.3, 214, 330715.5, 214, 266496.7, 214, 373621.0, 214, 276439.7, 214, 357391.0, 214, 411101.4, 214, 266427.8
216, 178374.5, 216, 242232.7, 216, 1151664.0, 216, 401735.5, 216, 426128.4, 216, 307252.9, 216, 199509.8, 216, 368429.2, 216, 277027.4, 216, 330787.9, 216, 266527.7, 216, 373593.1, 216, 276449.9, 216, 357413.5, 216, 411117.4, 216, 266454.6
218, 178297.7, 218, 242209.0, 218, 1151654.0, 218, 401727.9, 218, 426120.0, 218, 307272.0, 218, 199543.6, 218, 368378.6, 218, 276977.3, 218, 330727.9, 218, 266488.0, 218, 373653.2, 218, 276492.0, 218, 357408.8, 218, 411182.1, 218, 266409.7
220, 178306.7, 220, 242273.3, 220, 1151583.0, 220, 401661.3, 220, 426121.6, 220, 307265.8, 220, 199474.9, 220, 368318.9, 220, 276946.6, 220, 330721.5, 220, 266457.4, 220, 373627.5, 220, 276409.3, 220, 357352.4, 220, 411202.7, 220, 266404.8
222, 178291.1, 222, 242211.5, 222, 1151636.0, 222, 401763.2, 222, 426157.0, 222, 307254.1, 222, 199494.4, 222, 368389.0, 222, 277022.8, 222, 330735.9, 222, 266462.4, 222, 373604.3, 222, 276430.8, 222, 357394.0, 222, 411137.1, 222, 266414.5
224, 178288.8, 224, 242223.7, 224, 1151628.0, 224, 401712.9, 224, 426134.6, 224, 307273.0, 224, 199462.8, 224, 368352.2, 224, 276934.1, 224, 330708.6, 224, 266497.2, 224, 373604.6, 224, 276439.0, 224, 357384.0, 224, 411163.2, 224, 266441.3
226, 178360.4, 226, 242267.8, 226, 1151643.0, 226, 401800.0, 226, 426095.5, 226, 307230.5, 226, 199550.8, 226, 368360.8, 226, 277001.7, 226, 330818.3, 226, 266571.1, 226, 373659.6, 226, 276509.5, 226, 357508.3, 226, 411200.7, 226, 266418.0
228, 178359.0, 228, 242272.2, 228, 1151664.0, 228, 401771.5, 228, 426131.5, 228, 307292.0, 228, 199528.2, 228, 368362.6, 228, 276964.7, 228, 330874.4, 228, 266479.0, 228, 373701.9, 228, 276506.0, 228, 357441.2, 228, 411317.6, 228, 266534.3
230, 178375.2, 230, 242369.9, 230, 1151718.0, 230, 401834.7, 230, 426157.2, 230, 307366.4, 230, 199457.6, 230, 368416.1, 230, 276943.0, 230, 331031.1, 230, 266430.3, 230, 373797.6, 230, 276576.9, 230, 357407.9, 230, 411443.6, 230, 266541.7
232, 178458.9, 232, 242420.4, 232, 1151737.0, 232, 402001.5, 232, 426174.1, 232, 307289.6, 232, 199532.7, 232, 368522.9, 232, 276887.3, 232, 331146.0, 232, 266304.7, 232, 373748.4, 232, 276600.2, 232, 357352.1, 232, 411650.4, 232, 266579.6
234, 178515.0, 234, 242524.1, 234, 1151774.0, 234, 402064.8, 234, 426164.5, 234, 307344.4, 234, 199459.5, 234, 368513.8, 234, 276882.3, 234, 331244.7, 234, 266206.8, 234, 373772.6, 234, 276699.6, 234, 357288.8, 234, 411679.6, 234, 266619.6
236, 178536.3, 236, 242538.2, 236, 1151755.0, 236, 402060.6, 236, 426153.5, 236, 307319.2, 236, 199456.3, 236, 368588.9, 236, 276893.3, 236, 331240.3, 236, 266099.5, 236, 373631.4, 236, 276672.2, 236, 357268.6, 236, 411769.2, 236, 266562.7
238, 178521.2, 238, 242523.1, 238, 1151817.0, 238, 402039.7, 238, 426218.5, 238, 307285.1, 238, 199494.8, 238, 368627.8, 238, 276896.7, 238, 331103.9, 238, 266076.5, 238, 373709.0, 238, 276669.8, 238, 357228.4, 238, 411690.7, 238, 266565.0
240, 178509.0, 240, 242548.0, 240, 1151710.0, 240, 401920.1, 240, 426226.3, 240, 307161.1, 240, 199439.8, 240, 368672.3, 240, 276931.0, 240, 331027.0, 240, 266099.5, 240, 373695.9, 240, 276661.2, 240, 357249.9, 240, 411484.1, 240, 266471.6
242, 178509.4, 242, 242528.5, 242, 1151816.0, 242, 401844.6, 242, 426239.6, 242, 307183.8, 242, 199497.0, 242, 368599.7, 242, 276989.7, 242, 330963.3, 242, 266158.8, 242, 373660.4, 242, 276607.8, 242, 357323.5, 242, 411397.5, 242, 266442.9
244, 178462.2, 244, 242396.3, 244, 1151690.0, 244, 401777.6, 244, 426196.0, 244, 307178.3, 244, 199468.1, 244, 368542.5, 244, 276972.9, 244, 330889.1, 244, 266194.6, 244, 373634.5, 244, 276558.1, 244, 357366.8, 244, 411246.5, 244, 266451.8
246, 178453.6, 246, 242379.4, 246, 1151655.0, 246, 401741.1, 246, 426234.2, 246, 307174.4, 246, 199443.2, 246, 368468.1, 246, 277037.0, 246, 330860.0, 246, 266292.3, 246, 373657.2, 246, 276543.7, 246, 357360.2, 246, 411205.5, 246, 266460.4
248, 178422.9, 248, 242343.6, 248, 1151655.0, 248, 401703.5, 248, 426221.4, 248, 307100.7, 248, 199475.1, 248, 368439.5, 248, 276957.4, 248, 330822.4, 248, 266312.4, 248, 373724.8, 248, 276528.1, 248, 357354.4, 248, 411117.5, 248, 266461.7
250, 178339.5, 250, 242286.7, 250, 1151594.0, 250, 401719.7, 250, 426226.0, 250, 307131.3, 250, 199434.1, 250, 368455.7, 250, 276994.3, 250, 330793.0, 250, 266371.9, 250, 373640.1, 250, 276501.3, 250, 357371.1, 250, 411049.1, 250, 266412.5
252, 178329.2, 252, 242279.7, 252, 1151637.0, 252, 401671.1, 252, 426234.8, 252, 307140.4, 252, 199452.2, 252, 368421.6, 252, 276984.2, 252, 330818.9, 252, 266365.3, 252, 373691.6, 252, 276450.1, 252, 357387.5, 252, 411081.0, 252, 266460.8
254, 178330.5, 254, 242286.1, 254, 1151630.0, 254, 401697.3, 254, 426186.7, 254, 307185.9, 254, 199461.7, 254, 368390.3, 254, 276971.0, 254, 330759.4, 254, 266375.9, 254, 373662.1, 254, 276423.2, 254, 357420.9, 254, 411075.1, 254, 266430.8
256, 178353.1, 256, 242244.2, 256, 1151634.0, 256, 401713.4, 256, 426109.9, 256, 307155.4, 256, 199410.8, 256, 368376.4, 256, 277041.3, 256, 330763.8, 256, 266368.7, 256, 373714.6, 256, 276449.3, 256, 357424.7, 256, 411127.1, 256, 266402.2
258, 178366.9, 258, 242227.6, 258, 1151676.0, 258, 401708.2, 258, 426129.5, 258, 307161.5, 258, 199494.0, 258, 368434.5, 258, 277015.8, 258, 330815.4, 258, 266451.5, 258, 373650.7, 258, 276455.2, 258, 357444.4, 258, 411139.7, 258, 266485.7
260, 178381.9, 260, 242311.2, 260, 1151613.0, 260, 401724.9, 260, 426191.9, 260, 307234.3, 260, 199422.7, 260, 368393.6, 260, 277052.7, 260, 330756.4, 260, 266431.6, 260, 373687.2, 260, 276457.8, 260, 357388.5, 260, 411086.3, 260, 266453.8
262, 178241.4, 262, 242264.9, 262, 1151644.0, 262, 401679.4, 262, 426120.9, 262, 307196.9, 262, 199464.1, 262, 368367.6, 262, 276990.9, 262, 330781.4, 262, 266457.8, 262, 373669.4, 262, 276401.3, 262, 357415.2, 262, 411152.1, 262, 266433.3
264, 178294.3, 264, 242240.6, 264, 1151585.0, 264, 401745.0, 264, 426156.4, 264, 307235.0, 264, 199436.8, 264, 368329.7, 264, 276960.8, 264, 330780.0, 264, 266458.7, 264, 373642.6, 264, 276484.9, 264, 357418.3, 264, 411088.1, 264, 266455.3
266, 178341.1, 266, 242243.5, 266, 1151614.0, 266, 401725.5, 266, 426182.7, 266, 307173.4, 266, 199411.0, 266, 368337.3, 266, 277009.3, 266, 330794.9, 266, 266486.6, 266, 373713.2, 266, 276489.6, 266, 357438.9, 266, 411124.5, 266, 266474.9
268, 178356.1, 268, 242264.8, 268, 1151637.0, 268, 401739.2, 268, 426195.8, 268, 307285.1, 268, 199484.4, 268, 368358.9, 268, 277031.4, 268, 330823.1, 268, 266444.2, 268, 373646.7, 268, 276498.9, 268, 357482.0, 268, 411143.5, 268, 266450.7
270, 178356.2, 270, 242289.0, 270, 1151641.0, 270, 401759.0, 270, 426115.7, 270, 307265.4, 270, 199442.1, 270, 368351.4, 270, 277004.1, 270, 330834.1, 270, 266411.2, 270, 373649.6, 270, 276471.6, 270, 357363.1, 270, 411223.9, 270, 266456.8
272, 178357.2, 272, 242225.9, 272, 1151661.0, 272, 401782.2, 272, 426126.3, 272, 307200.5, 272, 199446.8, 272, 368392.2, 272, 276997.0, 272, 330814.4, 272, 266413.4, 272, 373719.1, 272, 276478.4, 272, 357393.9, 272, 411149.5, 272, 266495.3
274, 178381.4, 274, 242278.0, 274, 1151660.0, 274, 401696.8, 274, 426123.1, 274, 307184.7, 274, 199428.2, 274, 368427.9, 274, 276968.5, 274, 330800.8, 274, 266439.9, 274, 373699.8, 274, 276498.9, 274, 357375.6, 274, 411146.1, 274, 266511.8
276, 178284.8, 276, 242217.0, 276, 1151556.0, 276, 401719.5, 276, 426122.6, 276, 307188.0, 276, 199422.7, 276, 368374.4, 276, 277033.7, 276, 330777.3, 276, 266478.6, 276, 373640.9, 276, 276483.5, 276, 357381.1, 276, 411170.7, 276, 266499.0
278, 178401.0, 278, 242259.2, 278, 1151569.0, 278, 401722.2, 278, 426068.1, 278, 307216.6, 278, 199459.1, 278, 368409.9, 278, 277054.9, 278, 330757.1, 278, 266477.4, 278, 373713.9, 278, 276462.2, 278, 357430.7, 278, 411125.4, 278, 266526.0
280, 178312.2, 280, 242260.7, 280, 1151562.0, 280, 401713.3, 280, 426101.1, 280, 307217.6, 280, 199407.6, 280, 368347.3, 280, 277007.5, 280, 330768.9, 280, 266418.1, 280, 373674.5, 280, 276421.8, 280, 357460.6, 280, 411088.6, 280, 266441.3
282, 178323.2, 282, 242219.1, 282, 1151518.0, 282, 401652.3, 282, 426132.2, 282, 307184.8, 282, 199471.9, 282, 368355.7, 282, 277010.9, 282, 330724.5, 282, 266459.7, 282, 373671.0, 282, 276442.9, 282, 357433.1, 282, 411114.6, 282, 266458.2
284, 178331.4, 284, 242172.0, 284, 1151570.0, 284, 401670.2, 284, 426139.1, 284, 307213.6, 284, 199431.6, 284, 368304.2, 284, 276950.6, 284, 330775.6, 284, 266485.2, 284, 373706.7, 284, 276479.8, 284, 357443.9, 284, 411126.6, 284, 266458.9
286, 178323.8, 286, 242233.9, 286, 1151512.0, 286, 401708.6, 286, 426094.9, 286, 307156.6, 286, 199455.2, 286, 368311.3, 286, 277030.4, 286, 330751.9, 286, 266511.5, 286, 373657.5, 286, 276426.8, 286, 357467.3, 286, 411069.5, 286, 266471.5
288, 178307.7, 288, 242183.6, 288, 1151574.0, 288, 401665.4, 288, 426087.0, 288, 307179.4, 288, 199421.6, 288, 368357.0, 288, 276967.2, 288, 330784.8, 288, 266491.8, 288, 373663.8, 288, 276444.3, 288, 357470.5, 288, 411148.9, 288, 266467.2
290, 178321.1, 290, 242163.4, 290, 1151503.0, 290, 401660.9, 290, 426119.1, 290, 307241.9, 290, 199426.5, 290, 368319.5, 290, 276966.1, 290, 330783.8, 290, 266474.0, 290, 373635.6, 290, 276481.0, 290, 357465.5, 290, 411165.9, 290, 266464.0
292, 178286.7, 292, 242212.9, 292, 1151562.0, 292, 401723.4, 292, 426124.6, 292, 307267.9, 292, 199434.4, 292, 368339.9, 292, 276916.2, 292, 330756.4, 292, 266441.0, 292, 373650.6, 292, 276480.8, 292, 357373.4, 292, 411197.9, 292, 266480.8
294, 178385.5, 294, 242182.9, 294, 1151566.0, 294, 401661.1, 294, 426041.2, 294, 307269.3, 294, 199417.0, 294, 368372.0, 294, 277030.7, 294, 330771.8, 294, 266520.5, 294, 373684.2, 294, 276457.2, 294, 357398.1, 294, 411147.2, 294, 266468.1
296, 178289.9, 296, 242212.5, 296, 1151543.0, 296, 401646.8, 296, 426080.7, 296, 307230.4, 296, 199410.1, 296, 368311.9, 296, 277004.0, 296, 330749.8, 296, 266490.4, 296, 373654.8, 296, 276454.1, 296, 357427.5, 296, 411204.7, 296, 266403.4
298, 178254.5, 298, 242220.7, 298, 1151632.0, 298, 401669.5, 298, 426010.1, 298, 307177.1, 298, 199498.4, 298, 368355.9, 298, 277010.8, 298, 330817.4, 298, 266422.8, 298, 373656.9, 298, 276445.1, 298, 357391.0, 298, 411185.0, 298, 266486.8
300, 178379.9, 300, 242178.0, 300, 1151598.0, 300, 401689.6, 300, 426068.6, 300, 307270.6, 300, 199425.8, 300, 368304.8, 300, 277053.2, 300, 330772.3, 300, 266507.1, 300, 373694.9, 300, 276506.8, 300, 357445.6, 300, 411184.7, 300, 266489.4
302, 178392.5, 302, 242282.5, 302, 1151669.0, 302, 401711.3, 302, 426079.2, 302, 307234.2, 302, 199467.6, 302, 368305.8, 302, 276926.7, 302, 330944.1, 302, 266401.8, 302, 373661.8, 302, 276519.7, 302, 357465.3, 302, 411259.2, 302, 266516.1
304, 178418.5, 304, 242279.6, 304, 1151644.0, 304, 401860.0, 304, 426138.6, 304, 307271.9, 304, 199475.0, 304, 368340.7, 304, 276976.1, 304, 330947.0, 304, 266375.1, 304, 373745.0, 304, 276577.6, 304, 357407.4, 304, 411363.7, 304, 266523.2
306, 178346.1, 306, 242376.9, 306, 1151552.0, 306, 401848.9, 306, 426036.6, 306, 307254.7, 306, 199412.3, 306, 368405.4, 306, 276975.5, 306, 330914.0, 306, 266334.2, 306, 373759.1, 306, 276558.9, 306, 357352.8, 306, 411342.6, 306, 266495.7
308, 178321.5, 308, 242321.2, 308, 1151627.0, 308, 401819.1, 308, 426031.1, 308, 307207.5, 308, 199417.8, 308, 368403.0, 308, 276994.3, 308, 330869.1, 308, 266335.3, 308, 373678.8, 308, 276528.7, 308, 357298.3, 308, 411333.3, 308, 266429.7
310, 178442.4, 310, 242359.9, 310, 1151654.0, 310, 401792.0, 310, 426074.2, 310, 307188.3, 310, 199446.4, 310, 368418.9, 310, 277012.4, 310, 330882.9, 310, 266353.5, 310, 373658.4, 310, 276563.7, 310, 357339.1, 310, 411300.0, 310, 266542.3
312, 178390.3, 312, 242300.5, 312, 1151616.0, 312, 401726.4, 312, 426050.0, 312, 307178.5, 312, 199480.2, 312, 368344.3, 312, 277000.7, 312, 330843.8, 312, 266385.4, 312, 373701.0, 312, 276475.9, 312, 357377.9, 312, 411228.1, 312, 266450.2
314, 178354.0, 314, 242292.3, 314, 1151675.0, 314, 401678.8, 314, 426072.4, 314, 307243.7, 314, 199453.5, 314, 368344.5, 314, 276988.3, 314, 330798.8, 314, 266420.1, 314, 373655.8, 314, 276491.4, 314, 357366.6, 314, 411204.6, 314, 266477.4
316, 178409.5, 316, 242285.4, 316, 1151548.0, 316, 401751.6, 316, 426077.0, 316, 307219.4, 316, 199510.7, 316, 368344.7, 316, 277017.0, 316, 330763.8, 316, 266356.0, 316, 373611.6, 316, 276485.1, 316, 357405.4, 316, 411241.2, 316, 266463.7
318, 178348.2, 318, 242282.7, 318, 1151566.0, 318, 401645.5, 318, 426070.4, 318, 307199.9, 318, 199448.2, 318, 368331.7, 318, 276996.9, 318, 330736.5, 318, 266489.1, 318, 373673.0, 318, 276496.9, 318, 357409.0, 318, 411185.8, 318, 266457.1
320, 178298.1, 320, 242258.0, 320, 1151609.0, 320, 401717.8, 320, 426066.0, 320, 307162.5, 320, 199430.1, 320, 368363.8, 320, 277053.0, 320, 330777.1, 320, 266457.4, 320, 373626.1, 320, 276512.9, 320, 357451.2, 320, 411190.1, 320, 266434.5
322, 178297.6, 322, 242209.1, 322, 1151613.0, 322, 401729.1, 322, 426095.4, 322, 307223.5, 322, 199440.7, 322, 368302.6, 322, 276954.6, 322, 330779.1, 322, 266449.6, 322, 373629.5, 322, 276487.7, 322, 357371.6, 322, 411153.0, 322, 266475.1
324, 178373.8, 324, 242263.8, 324, 1151569.0, 324, 401751.2, 324, 426044.9, 324, 307240.3, 324, 199401.0, 324, 368375.3, 324, 276966.4, 324, 330804.1, 324, 266463.1, 324, 373633.3, 324, 276483.5, 324, 357355.2, 324, 411187.0, 324, 266448.4
326, 178327.0, 326, 242248.7, 326, 1151594.0, 326, 401694.7, 326, 426087.9, 326, 307149.3, 326, 199468.4, 326, 368379.3, 326, 277047.3, 326, 330771.3, 326, 266421.7, 326, 373649.1, 326, 276483.3, 326, 357413.3, 326, 411165.0, 326, 266451.4
328, 178333.2, 328, 242262.1, 328, 1151529.0, 328, 401709.7, 328, 426086.5, 328, 307182.8, 328, 199396.2, 328, 368299.4, 328, 277012.6, 328, 330762.9, 328, 266475.2, 328, 373662.4, 328, 276462.6, 328, 357376.6, 328, 411097.1, 328, 266483.4
330, 178346.5, 330, 242271.7, 330, 1151600.0, 330, 401693.7, 330, 426078.8, 330, 307197.4, 330, 199398.3, 330, 368348.4, 330, 277052.1, 330, 330820.5, 330, 266494.1, 330, 373636.7, 330, 276544.5, 330, 357473.0, 330, 411147.8, 330, 266463.1
332, 178292.8, 332, 242241.7, 332, 1151560.0, 332, 401668.1, 332, 426073.1, 332, 307211.5, 332, 199431.4, 332, 368327.6, 332, 276971.0, 332, 330797.9, 332, 266451.6, 332, 373720.5, 332, 276529.9, 332, 357416.4, 332, 411166.8, 332, 266430.6
334, 178317.0, 334, 242239.0, 334, 1151600.0, 334, 401695.4, 334, 426053.0, 334, 307218.1, 334, 199390.4, 334, 368303.3, 334, 276983.9, 334, 330797.7, 334, 266439.6, 334, 373674.9, 334, 276486.1, 334, 357376.5, 334, 411144.2, 334, 266456.1
336, 178339.7, 336, 242230.4, 336, 1151570.0, 336, 401665.6, 336, 426074.6, 336, 307101.2, 336, 199499.2, 336, 368339.3, 336, 277017.4, 336, 330775.3, 336, 266451.7, 336, 373642.9, 336, 276485.3, 336, 357392.6, 336, 411197.4, 336, 266479.4
338, 178329.6, 338, 242269.8, 338, 1151588.0, 338, 401675.1, 338, 426024.6, 338, 307175.0, 338, 199402.7, 338, 368345.3, 338, 277015.7, 338, 330831.1, 338, 266455.7, 338, 373650.7, 338, 276483.4, 338, 357376.3, 338, 411173.2, 338, 266496.1
340, 178320.4, 340, 242237.7, 340, 1151608.0, 340, 401716.0, 340, 426012.0, 340, 307208.1, 340, 199401.2, 340, 368282.5, 340, 277076.8, 340, 330782.4, 340, 266408.7, 340, 373647.7, 340, 276435.0, 340, 357430.1, 340, 411188.0, 340, 266464.1
342, 178369.1, 342, 242271.5, 342, 1151590.0, 342, 401654.3, 342, 426046.8, 342, 307181.1, 342, 199440.4, 342, 368307.6, 342, 277004.5, 342, 330726.9, 342, 266463.5, 342, 373727.4, 342, 276486.0, 342, 357417.6, 342, 411196.2, 342, 266426.2
344, 178306.0, 344, 242229.5, 344, 1151585.0, 344, 401641.8, 344, 426012.4, 344, 307238.0, 344, 199397.7, 344, 368262.2, 344, 277054.8, 344, 330757.0, 344, 266485.0, 344, 373656.3, 344, 276475.3, 344, 357413.1, 344, 411142.1, 344, 266436.5
346, 178319.7, 346, 242255.2, 346, 1151551.0, 346, 401672.9, 346, 426057.0, 346, 307206.6, 346, 199420.1, 346, 368265.3, 346, 277012.7, 346, 330763.1, 346, 266478.8, 346, 373636.3, 346, 276483.6, 346, 357374.5, 346, 411149.9, 346, 266431.9
348, 178334.8, 348, 242209.3, 348, 1151600.0, 348, 401683.3, 348, 426082.3, 348, 307184.0, 348, 199410.3, 348, 368266.5, 348, 277063.1, 348, 330778.9, 348, 266508.7, 348, 373616.2, 348, 276462.3, 348, 357448.3, 348, 411185.6, 348, 266402.8
350, 178259.3, 350, 242207.4, 350, 1151636.0, 350, 401675.6, 350, 426092.1, 350, 307220.2, 350, 199456.5, 350, 368340.3, 350, 276999.2, 350, 330783.5, 350, 266410.4, 350, 373649.0, 350, 276468.6, 350, 357352.4, 350, 411193.3, 350, 266477.7
352, 178347.9, 352, 242270.9, 352, 1151637.0, 352, 401731.7, 352, 426086.4, 352, 307208.5, 352, 199403.1, 352, 368298.8, 352, 277056.0, 352, 330791.1, 352, 266451.8, 352, 373648.1, 352, 276425.5, 352, 357351.2, 352, 411192.1, 352, 266467.3
354, 178383.3, 354, 242238.8, 354, 1151609.0, 354, 401680.7, 354, 426058.4, 354, 307195.6, 354, 199438.1, 354, 368312.9, 354, 277068.2, 354, 330747.2, 354, 266501.5, 354, 373701.4, 354, 276412.6, 354, 357393.7, 354, 411122.9, 354, 266483.0
356, 178367.0, 356, 242233.0, 356, 1151612.0, 356, 401728.5, 356, 425991.6, 356, 307172.4, 356, 199496.8, 356, 368301.2, 356, 277046.8, 356, 330792.1, 356, 266496.5, 356, 373655.6, 356, 276438.6, 356, 357449.8, 356, 411138.3, 356, 266505.6
358, 178345.6, 358, 242173.9, 358, 1151493.0, 358, 401672.3, 358, 426028.1, 358, 307143.9, 358, 199432.8, 358, 368289.8, 358, 277016.1, 358, 330766.1, 358, 266467.7, 358, 373637.4, 358, 276470.4, 358, 357396.4, 358, 411109.5, 358, 266487.9
360, 178294.5, 360, 242263.0, 360, 1151588.0, 360, 401749.4, 360, 426006.0, 360, 307186.8, 360, 199416.0, 360, 368307.7, 360, 277032.6, 360, 330779.1, 360, 266496.3, 360, 373615.6, 360, 276453.6, 360, 357392.8, 360, 411088.1, 360, 266444.0
362, 178325.2, 362, 242229.4, 362, 1151561.0, 362, 401663.8, 362, 426053.3, 362, 307168.2, 362, 199438.4, 362, 368292.9, 362, 276980.5, 362, 330769.4, 362, 266491.6, 362, 373690.9, 362, 276432.3, 362, 357430.6, 362, 411152.1, 362, 266438.9
364, 178374.4, 364, 242236.3, 364, 1151621.0, 364, 401614.9, 364, 426041.1, 364, 307257.3, 364, 199398.3, 364, 368327.9, 364, 277057.6, 364, 330812.1, 364, 266451.0, 364, 373679.1, 364, 276485.0, 364, 357446.5, 364, 411204.5, 364, 266507.1
366, 178344.4, 366, 242284.7, 366, 1151590.0, 366, 401736.1, 366, 426024.8, 366, 307219.7, 366, 199421.6, 366, 368328.2, 366, 277038.0, 366, 330835.0, 366, 266499.5, 366, 373671.3, 366, 276466.2, 366, 357431.4, 366, 411210.6, 366, 266484.0
368, 178335.6, 368, 242235.9, 368, 1151657.0, 368, 401753.2, 368, 426020.4, 368, 307231.9, 368, 199471.3, 368, 368330.6, 368, 276964.8, 368, 330883.0, 368, 266406.1, 368, 373589.2, 368, 276521.1, 368, 357452.0, 368, 411262.0, 368, 266525.1
370, 178329.0, 370, 242343.8, 370, 1151668.0, 370, 401677.3, 370, 426064.1, 370, 307256.9, 370, 199419.1, 370, 368357.7, 370, 277007.5, 370, 330844.5, 370, 266383.6, 370, 373630.6, 370, 276508.4, 370, 357434.0, 370, 411188.4, 370, 266456.3
372, 178383.6, 372, 242350.4, 372, 1151680.0, 372, 401716.9, 372, 426027.4, 372, 307200.6, 372, 199426.1, 372, 368295.4, 372, 276997.4, 372, 330835.1, 372, 266433.5, 372, 373660.9, 372, 276502.6, 372, 357426.3, 372, 411226.3, 372, 266447.6
374, 178318.7, 374, 242291.9, 374, 1151595.0, 374, 401718.3, 374, 426014.8, 374, 307224.3, 374, 199419.2, 374, 368331.1, 374, 276987.2, 374, 330844.4, 374, 266421.0, 374, 373697.6, 374, 276467.3, 374, 357424.9, 374, 411187.5, 374, 266440.6
376, 178343.6, 376, 242283.9, 376, 1151581.0, 376, 401717.0, 376, 425996.5, 376, 307217.1, 376, 199401.8, 376, 368303.9, 376, 277005.7, 376, 330757.2, 376, 266405.9, 376, 373706.6, 376, 276503.1, 376, 357439.3, 376, 411208.5, 376, 266497.5
