time 1,PLA_1, time 2,PLA_2,time 3,PLA_3, time 4,PLA_4,time 5 ,PCL_1, time 6,PCL_2,time 7,PCL_3, time 8,PCL_4,time 9 ,PBS_1, time 10,PBS_2,time 11,PBS_3, time 12,PBS_4,time 13 ,Borosilicate_1, time 14,Borosilicate_2,time 15,Borosilicate_3, time 16,Borosilicate_4
7410, 165111.6, 7410, 230255.2, 7410, 1137440.0, 7410, 389023.6, 7410, 414452.1, 7410, 296023.0, 7410, 189273.7, 7410, 357489.2, 7410, 263895.2, 7410, 317946.5, 7410, 253278.8, 7410, 362446.1, 7410, 263657.7, 7410, 345294.8, 7410, 398492.2, 7410, 253324.3
7412, 165186.9, 7412, 230195.8, 7412, 1137365.0, 7412, 389042.5, 7412, 414446.4, 7412, 295996.7, 7412, 189295.6, 7412, 357510.4, 7412, 263975.2, 7412, 317925.4, 7412, 253303.2, 7412, 362489.4, 7412, 263685.8, 7412, 345235.1, 7412, 398498.8, 7412, 253322.2
7414, 165158.9, 7414, 230191.7, 7414, 1137433.0, 7414, 389000.9, 7414, 414448.7, 7414, 296032.0, 7414, 189261.9, 7414, 357417.5, 7414, 263893.3, 7414, 317992.3, 7414, 253334.9, 7414, 362500.4, 7414, 263665.9, 7414, 345221.9, 7414, 398578.5, 7414, 253318.7
7416, 165163.4, 7416, 230165.7, 7416, 1137385.0, 7416, 388990.6, 7416, 414467.3, 7416, 296062.9, 7416, 189246.1, 7416, 357520.9, 7416, 263873.9, 7416, 317975.7, 7416, 253262.5, 7416, 362511.6, 7416, 263703.0, 7416, 345257.9, 7416, 398638.6, 7416, 253325.0
7418, 165119.1, 7418, 230226.8, 7418, 1137361.0, 7418, 389062.3, 7418, 414433.0, 7418, 296055.4, 7418, 189238.9, 7418, 357514.4, 7418, 263874.4, 7418, 317979.0, 7418, 253195.3, 7418, 362510.2, 7418, 263663.2, 7418, 345184.1, 7418, 398566.6, 7418, 253356.0
7420, 165145.1, 7420, 230259.5, 7420, 1137421.0, 7420, 389037.4, 7420, 414478.1, 7420, 295955.2, 7420, 189274.7, 7420, 357495.5, 7420, 263864.9, 7420, 317984.3, 7420, 253275.9, 7420, 362508.0, 7420, 263662.9, 7420, 345239.3, 7420, 398629.2, 7420, 253327.4
7422, 165075.3, 7422, 230199.5, 7422, 1137442.0, 7422, 389057.6, 7422, 414447.0, 7422, 295998.6, 7422, 189240.5, 7422, 357445.0, 7422, 263848.7, 7422, 317988.0, 7422, 253222.3, 7422, 362460.6, 7422, 263632.5, 7422, 345244.5, 7422, 398630.6, 7422, 253354.7
7424, 165132.5, 7424, 230213.7, 7424, 1137459.0, 7424, 389071.9, 7424, 414473.9, 7424, 296077.3, 7424, 189257.0, 7424, 357549.0, 7424, 263843.9, 7424, 318008.8, 7424, 253186.8, 7424, 362518.5, 7424, 263719.8, 7424, 345236.9, 7424, 398638.3, 7424, 253348.5
7426, 165184.7, 7426, 230236.2, 7426, 1137482.0, 7426, 389108.0, 7426, 414462.8, 7426, 295990.3, 7426, 189308.4, 7426, 357549.9, 7426, 263895.3, 7426, 317952.2, 7426, 253208.3, 7426, 362524.0, 7426, 263639.6, 7426, 345188.3, 7426, 398594.1, 7426, 253307.7
7428, 165192.4, 7428, 230233.8, 7428, 1137490.0, 7428, 389016.6, 7428, 414441.1, 7428, 296044.5, 7428, 189222.1, 7428, 357492.4, 7428, 263891.7, 7428, 317909.0, 7428, 253211.1, 7428, 362445.6, 7428, 263710.9, 7428, 345216.7, 7428, 398552.2, 7428, 253297.1
7430, 165102.0, 7430, 230237.9, 7430, 1137454.0, 7430, 388973.4, 7430, 414413.5, 7430, 296048.1, 7430, 189275.0, 7430, 357478.4, 7430, 263843.1, 7430, 317889.7, 7430, 253247.3, 7430, 362461.5, 7430, 263626.3, 7430, 345222.1, 7430, 398503.8, 7430, 253368.4
7432, 165126.0, 7432, 230198.3, 7432, 1137438.0, 7432, 389019.3, 7432, 414439.6, 7432, 295992.7, 7432, 189239.9, 7432, 357589.2, 7432, 263896.9, 7432, 317914.5, 7432, 253332.0, 7432, 362466.1, 7432, 263675.4, 7432, 345200.5, 7432, 398506.9, 7432, 253317.9
7434, 165130.0, 7434, 230192.0, 7434, 1137395.0, 7434, 389019.9, 7434, 414489.1, 7434, 296017.4, 7434, 189259.9, 7434, 357515.6, 7434, 263901.9, 7434, 317908.5, 7434, 253267.1, 7434, 362494.3, 7434, 263664.7, 7434, 345228.9, 7434, 398478.6, 7434, 253315.0
7436, 165128.6, 7436, 230199.6, 7436, 1137395.0, 7436, 388967.2, 7436, 414413.7, 7436, 295961.8, 7436, 189239.5, 7436, 357468.9, 7436, 263929.3, 7436, 317920.6, 7436, 253319.4, 7436, 362439.9, 7436, 263642.3, 7436, 345232.7, 7436, 398508.2, 7436, 253276.1
7438, 165074.5, 7438, 230164.6, 7438, 1137397.0, 7438, 389024.0, 7438, 414439.5, 7438, 295999.5, 7438, 189260.2, 7438, 357477.7, 7438, 263854.9, 7438, 317916.0, 7438, 253320.5, 7438, 362465.1, 7438, 263649.0, 7438, 345196.5, 7438, 398524.3, 7438, 253328.2
7440, 165134.7, 7440, 230217.9, 7440, 1137421.0, 7440, 388979.9, 7440, 414456.5, 7440, 296048.0, 7440, 189235.4, 7440, 357484.3, 7440, 263932.9, 7440, 317919.8, 7440, 253299.8, 7440, 362468.8, 7440, 263677.0, 7440, 345255.2, 7440, 398503.7, 7440, 253321.5
7442, 165119.9, 7442, 230131.6, 7442, 1137400.0, 7442, 388923.4, 7442, 414411.0, 7442, 296042.5, 7442, 189248.1, 7442, 357428.6, 7442, 263854.7, 7442, 317909.0, 7442, 253267.0, 7442, 362548.0, 7442, 263668.5, 7442, 345205.4, 7442, 398549.9, 7442, 253306.8
7444, 165095.3, 7444, 230179.1, 7444, 1137373.0, 7444, 389002.9, 7444, 414399.6, 7444, 296029.1, 7444, 189218.4, 7444, 357518.2, 7444, 263925.0, 7444, 317853.3, 7444, 253305.6, 7444, 362390.3, 7444, 263709.7, 7444, 345195.9, 7444, 398552.1, 7444, 253310.3
7446, 165118.1, 7446, 230222.7, 7446, 1137437.0, 7446, 388980.7, 7446, 414481.1, 7446, 296014.1, 7446, 189247.9, 7446, 357492.6, 7446, 263903.0, 7446, 317918.9, 7446, 253336.7, 7446, 362480.8, 7446, 263690.2, 7446, 345241.2, 7446, 398500.9, 7446, 253361.6
7448, 165098.7, 7448, 230229.8, 7448, 1137425.0, 7448, 389002.4, 7448, 414412.9, 7448, 296037.0, 7448, 189229.3, 7448, 357465.3, 7448, 263943.9, 7448, 318008.7, 7448, 253341.2, 7448, 362509.8, 7448, 263657.5, 7448, 345190.0, 7448, 398517.9, 7448, 253324.9
7450, 165083.4, 7450, 230197.1, 7450, 1137454.0, 7450, 389011.9, 7450, 414440.0, 7450, 296054.2, 7450, 189221.2, 7450, 357489.2, 7450, 263855.0, 7450, 317996.6, 7450, 253264.1, 7450, 362506.1, 7450, 263684.0, 7450, 345189.6, 7450, 398583.0, 7450, 253351.7
7452, 165153.4, 7452, 230258.1, 7452, 1137424.0, 7452, 389067.3, 7452, 414477.9, 7452, 296123.3, 7452, 189224.9, 7452, 357562.9, 7452, 263903.9, 7452, 318002.5, 7452, 253159.1, 7452, 362484.3, 7452, 263686.8, 7452, 345141.6, 7452, 398697.8, 7452, 253287.4
7454, 165138.1, 7454, 230279.8, 7454, 1137420.0, 7454, 389046.1, 7454, 414453.3, 7454, 295989.9, 7454, 189257.5, 7454, 357522.0, 7454, 263959.3, 7454, 317962.9, 7454, 253258.5, 7454, 362509.2, 7454, 263682.5, 7454, 345110.4, 7454, 398602.6, 7454, 253318.4
7456, 165195.7, 7456, 230218.8, 7456, 1137415.0, 7456, 389033.4, 7456, 414462.9, 7456, 296023.2, 7456, 189236.1, 7456, 357490.9, 7456, 263882.3, 7456, 317962.4, 7456, 253276.2, 7456, 362485.7, 7456, 263682.4, 7456, 345249.6, 7456, 398543.8, 7456, 253343.6
7458, 165125.3, 7458, 230238.8, 7458, 1137410.0, 7458, 389007.6, 7458, 414451.9, 7458, 295981.4, 7458, 189255.9, 7458, 357455.5, 7458, 263838.8, 7458, 317967.7, 7458, 253232.0, 7458, 362481.3, 7458, 263670.0, 7458, 345186.9, 7458, 398592.3, 7458, 253322.6
7460, 165134.8, 7460, 230207.1, 7460, 1137480.0, 7460, 389081.6, 7460, 414433.8, 7460, 296027.5, 7460, 189302.7, 7460, 357554.5, 7460, 263895.0, 7460, 317936.8, 7460, 253200.2, 7460, 362481.6, 7460, 263683.6, 7460, 345206.3, 7460, 398642.1, 7460, 253349.0
7462, 165089.6, 7462, 230222.3, 7462, 1137448.0, 7462, 389051.0, 7462, 414421.8, 7462, 296045.7, 7462, 189261.9, 7462, 357559.3, 7462, 263848.2, 7462, 317956.6, 7462, 253214.8, 7462, 362434.3, 7462, 263699.7, 7462, 345123.5, 7462, 398635.3, 7462, 253281.3
7464, 165135.6, 7464, 230182.6, 7464, 1137414.0, 7464, 388991.9, 7464, 414356.6, 7464, 296016.7, 7464, 189292.0, 7464, 357520.9, 7464, 263874.3, 7464, 317951.2, 7464, 253251.7, 7464, 362479.6, 7464, 263682.0, 7464, 345160.7, 7464, 398561.6, 7464, 253331.2
7466, 165161.1, 7466, 230219.3, 7466, 1137448.0, 7466, 389056.1, 7466, 414437.1, 7466, 296026.0, 7466, 189228.1, 7466, 357523.3, 7466, 263915.0, 7466, 317919.4, 7466, 253239.0, 7466, 362472.3, 7466, 263693.1, 7466, 345221.4, 7466, 398592.0, 7466, 253312.3
7468, 165192.9, 7468, 230190.8, 7468, 1137379.0, 7468, 388991.9, 7468, 414438.2, 7468, 296027.5, 7468, 189286.8, 7468, 357529.8, 7468, 263894.8, 7468, 317896.0, 7468, 253229.0, 7468, 362460.5, 7468, 263658.0, 7468, 345231.7, 7468, 398527.4, 7468, 253273.4
7470, 165101.9, 7470, 230160.8, 7470, 1137374.0, 7470, 388986.7, 7470, 414428.0, 7470, 295993.7, 7470, 189283.8, 7470, 357441.6, 7470, 263876.6, 7470, 317889.8, 7470, 253265.8, 7470, 362465.1, 7470, 263616.2, 7470, 345179.0, 7470, 398540.6, 7470, 253279.6
7472, 165149.7, 7472, 230175.5, 7472, 1137384.0, 7472, 388985.8, 7472, 414418.2, 7472, 296065.2, 7472, 189276.5, 7472, 357461.4, 7472, 263897.3, 7472, 317852.2, 7472, 253253.8, 7472, 362471.5, 7472, 263615.8, 7472, 345218.2, 7472, 398478.9, 7472, 253290.8
7474, 165107.3, 7474, 230203.3, 7474, 1137451.0, 7474, 388960.1, 7474, 414395.4, 7474, 295994.9, 7474, 189274.1, 7474, 357499.9, 7474, 263884.7, 7474, 317878.3, 7474, 253272.0, 7474, 362436.2, 7474, 263621.2, 7474, 345196.9, 7474, 398537.2, 7474, 253329.5
7476, 165089.9, 7476, 230166.6, 7476, 1137355.0, 7476, 388943.7, 7476, 414445.3, 7476, 296023.5, 7476, 189247.7, 7476, 357432.6, 7476, 263924.8, 7476, 317891.9, 7476, 253313.1, 7476, 362460.2, 7476, 263598.2, 7476, 345223.0, 7476, 398471.4, 7476, 253304.2
7478, 165112.2, 7478, 230143.0, 7478, 1137363.0, 7478, 388966.8, 7478, 414395.1, 7478, 296020.8, 7478, 189266.2, 7478, 357403.4, 7478, 263896.8, 7478, 317863.1, 7478, 253300.9, 7478, 362470.4, 7478, 263675.2, 7478, 345226.3, 7478, 398500.5, 7478, 253271.4
7480, 165092.3, 7480, 230181.8, 7480, 1137390.0, 7480, 388970.4, 7480, 414448.4, 7480, 296017.4, 7480, 189320.2, 7480, 357449.9, 7480, 263921.4, 7480, 317872.2, 7480, 253340.0, 7480, 362454.3, 7480, 263670.4, 7480, 345240.1, 7480, 398508.6, 7480, 253284.0
7482, 165106.3, 7482, 230150.4, 7482, 1137370.0, 7482, 388952.3, 7482, 414398.3, 7482, 296037.2, 7482, 189252.4, 7482, 357440.3, 7482, 263902.6, 7482, 317931.7, 7482, 253326.2, 7482, 362477.2, 7482, 263640.0, 7482, 345223.8, 7482, 398496.9, 7482, 253284.3
7484, 165099.9, 7484, 230132.9, 7484, 1137412.0, 7484, 388970.3, 7484, 414422.8, 7484, 296079.6, 7484, 189303.0, 7484, 357436.9, 7484, 263858.7, 7484, 318012.3, 7484, 253341.6, 7484, 362496.4, 7484, 263664.2, 7484, 345209.1, 7484, 398586.9, 7484, 253363.1
7486, 165117.6, 7486, 230223.0, 7486, 1137383.0, 7486, 389024.2, 7486, 414396.1, 7486, 296068.6, 7486, 189305.3, 7486, 357471.8, 7486, 263860.2, 7486, 317880.3, 7486, 253230.5, 7486, 362511.8, 7486, 263659.3, 7486, 345190.3, 7486, 398609.5, 7486, 253356.9
7488, 165146.9, 7488, 230224.5, 7488, 1137428.0, 7488, 389051.5, 7488, 414392.5, 7488, 296041.9, 7488, 189260.7, 7488, 357498.1, 7488, 263921.1, 7488, 317960.5, 7488, 253286.7, 7488, 362527.0, 7488, 263669.3, 7488, 345146.6, 7488, 398574.3, 7488, 253341.2
7490, 165081.4, 7490, 230246.6, 7490, 1137396.0, 7490, 388976.7, 7490, 414414.0, 7490, 296024.4, 7490, 189245.8, 7490, 357447.4, 7490, 263882.7, 7490, 317945.7, 7490, 253328.4, 7490, 362420.2, 7490, 263656.7, 7490, 345174.2, 7490, 398603.2, 7490, 253281.8
7492, 165165.0, 7492, 230225.0, 7492, 1137383.0, 7492, 388995.4, 7492, 414403.9, 7492, 296100.9, 7492, 189257.6, 7492, 357487.0, 7492, 263876.5, 7492, 317912.9, 7492, 253210.2, 7492, 362448.8, 7492, 263648.2, 7492, 345195.2, 7492, 398600.1, 7492, 253346.3
7494, 165158.8, 7494, 230215.1, 7494, 1137408.0, 7494, 389023.6, 7494, 414461.1, 7494, 296029.6, 7494, 189256.1, 7494, 357487.2, 7494, 263883.9, 7494, 317903.0, 7494, 253344.4, 7494, 362485.0, 7494, 263665.3, 7494, 345215.3, 7494, 398583.2, 7494, 253321.8
7496, 165099.0, 7496, 230227.7, 7496, 1137354.0, 7496, 388961.0, 7496, 414374.4, 7496, 295996.9, 7496, 189222.1, 7496, 357520.3, 7496, 263925.6, 7496, 317914.0, 7496, 253328.2, 7496, 362446.7, 7496, 263651.5, 7496, 345150.4, 7496, 398499.1, 7496, 253317.2
7498, 165068.8, 7498, 230190.7, 7498, 1137352.0, 7498, 388996.0, 7498, 414405.3, 7498, 296036.8, 7498, 189261.8, 7498, 357533.5, 7498, 263943.3, 7498, 317900.7, 7498, 253298.2, 7498, 362453.8, 7498, 263676.6, 7498, 345175.7, 7498, 398531.6, 7498, 253317.5
7500, 165166.9, 7500, 230197.3, 7500, 1137425.0, 7500, 388981.0, 7500, 414417.0, 7500, 296007.9, 7500, 189325.7, 7500, 357523.7, 7500, 263885.0, 7500, 317897.0, 7500, 253295.2, 7500, 362435.3, 7500, 263670.8, 7500, 345235.3, 7500, 398534.8, 7500, 253332.4
7502, 165109.5, 7502, 230160.4, 7502, 1137321.0, 7502, 388966.0, 7502, 414399.4, 7502, 295979.5, 7502, 189288.1, 7502, 357458.9, 7502, 263858.6, 7502, 317867.9, 7502, 253331.2, 7502, 362473.1, 7502, 263603.0, 7502, 345141.8, 7502, 398479.1, 7502, 253263.5
7504, 165077.8, 7504, 230154.3, 7504, 1137373.0, 7504, 388949.9, 7504, 414388.6, 7504, 296081.4, 7504, 189221.7, 7504, 357454.8, 7504, 263926.1, 7504, 317893.1, 7504, 253329.3, 7504, 362441.8, 7504, 263633.0, 7504, 345219.9, 7504, 398507.9, 7504, 253277.7
7506, 165117.3, 7506, 230162.1, 7506, 1137369.0, 7506, 388948.0, 7506, 414410.3, 7506, 296016.6, 7506, 189313.8, 7506, 357521.7, 7506, 263945.2, 7506, 317900.0, 7506, 253375.6, 7506, 362413.8, 7506, 263601.7, 7506, 345203.9, 7506, 398478.7, 7506, 253284.0
7508, 165075.2, 7508, 230207.1, 7508, 1137359.0, 7508, 388980.7, 7508, 414409.2, 7508, 296047.6, 7508, 189229.2, 7508, 357502.4, 7508, 263915.2, 7508, 317863.7, 7508, 253366.5, 7508, 362449.1, 7508, 263657.9, 7508, 345187.1, 7508, 398511.4, 7508, 253299.2
7510, 165188.9, 7510, 230144.0, 7510, 1137391.0, 7510, 388984.8, 7510, 414408.1, 7510, 296100.8, 7510, 189252.2, 7510, 357417.5, 7510, 263903.8, 7510, 317922.1, 7510, 253345.0, 7510, 362504.3, 7510, 263681.5, 7510, 345240.7, 7510, 398581.8, 7510, 253273.0
7512, 165147.9, 7512, 230231.6, 7512, 1137410.0, 7512, 388984.8, 7512, 414384.6, 7512, 296093.9, 7512, 189221.5, 7512, 357510.4, 7512, 263873.7, 7512, 317912.3, 7512, 253316.8, 7512, 362477.3, 7512, 263696.3, 7512, 345193.2, 7512, 398628.5, 7512, 253358.6
7514, 165128.2, 7514, 230187.5, 7514, 1137418.0, 7514, 389042.1, 7514, 414403.5, 7514, 296081.7, 7514, 189220.5, 7514, 357535.3, 7514, 263867.3, 7514, 317925.3, 7514, 253277.2, 7514, 362455.5, 7514, 263707.2, 7514, 345192.1, 7514, 398649.1, 7514, 253350.2
7516, 165145.3, 7516, 230240.6, 7516, 1137409.0, 7516, 389003.1, 7516, 414410.6, 7516, 296063.2, 7516, 189251.1, 7516, 357471.8, 7516, 263909.0, 7516, 317940.2, 7516, 253319.0, 7516, 362468.8, 7516, 263725.2, 7516, 345175.4, 7516, 398603.5, 7516, 253299.3
7518, 165126.1, 7518, 230259.2, 7518, 1137428.0, 7518, 388998.1, 7518, 414438.3, 7518, 296005.6, 7518, 189309.5, 7518, 357498.6, 7518, 263940.3, 7518, 317919.7, 7518, 253300.3, 7518, 362483.0, 7518, 263698.8, 7518, 345173.6, 7518, 398553.3, 7518, 253363.6
7520, 165136.7, 7520, 230222.6, 7520, 1137402.0, 7520, 388974.8, 7520, 414428.1, 7520, 296058.5, 7520, 189248.8, 7520, 357480.9, 7520, 263910.0, 7520, 317927.3, 7520, 253247.4, 7520, 362523.0, 7520, 263638.7, 7520, 345195.5, 7520, 398580.2, 7520, 253250.2
7522, 165113.0, 7522, 230204.8, 7522, 1137370.0, 7522, 388971.4, 7522, 414370.3, 7522, 296054.1, 7522, 189289.7, 7522, 357442.1, 7522, 263851.4, 7522, 317902.1, 7522, 253288.9, 7522, 362511.8, 7522, 263643.4, 7522, 345187.4, 7522, 398537.1, 7522, 253334.9
7524, 165188.2, 7524, 230248.1, 7524, 1137411.0, 7524, 389049.5, 7524, 414393.6, 7524, 296008.9, 7524, 189256.0, 7524, 357482.5, 7524, 263923.9, 7524, 317894.6, 7524, 253299.5, 7524, 362468.3, 7524, 263677.9, 7524, 345172.1, 7524, 398555.8, 7524, 253275.5
7526, 165107.5, 7526, 230174.3, 7526, 1137358.0, 7526, 388960.6, 7526, 414401.0, 7526, 296024.9, 7526, 189265.8, 7526, 357468.7, 7526, 263916.9, 7526, 317908.1, 7526, 253268.5, 7526, 362422.8, 7526, 263637.1, 7526, 345197.4, 7526, 398520.2, 7526, 253289.7
7528, 165062.9, 7528, 230176.0, 7528, 1137382.0, 7528, 388951.9, 7528, 414405.3, 7528, 296085.5, 7528, 189275.3, 7528, 357482.9, 7528, 263935.6, 7528, 317878.2, 7528, 253302.2, 7528, 362477.4, 7528, 263709.5, 7528, 345203.1, 7528, 398584.4, 7528, 253281.8
7530, 165154.8, 7530, 230156.4, 7530, 1137418.0, 7530, 388945.9, 7530, 414387.8, 7530, 296034.0, 7530, 189273.6, 7530, 357495.0, 7530, 263954.8, 7530, 317910.4, 7530, 253327.8, 7530, 362476.2, 7530, 263632.5, 7530, 345216.3, 7530, 398502.3, 7530, 253307.8
7532, 165056.1, 7532, 230165.2, 7532, 1137347.0, 7532, 388920.0, 7532, 414410.4, 7532, 296045.2, 7532, 189279.9, 7532, 357410.4, 7532, 263932.6, 7532, 317849.3, 7532, 253346.3, 7532, 362489.0, 7532, 263649.0, 7532, 345168.2, 7532, 398568.6, 7532, 253286.3
7534, 165110.0, 7534, 230207.1, 7534, 1137412.0, 7534, 388969.7, 7534, 414421.8, 7534, 296063.2, 7534, 189308.6, 7534, 357514.2, 7534, 263923.2, 7534, 317928.8, 7534, 253356.1, 7534, 362457.3, 7534, 263654.5, 7534, 345187.4, 7534, 398513.4, 7534, 253312.0
7536, 165077.0, 7536, 230193.8, 7536, 1137423.0, 7536, 389025.4, 7536, 414406.7, 7536, 296040.9, 7536, 189253.3, 7536, 357457.1, 7536, 263911.9, 7536, 317980.6, 7536, 253291.5, 7536, 362506.8, 7536, 263701.3, 7536, 345205.3, 7536, 398601.6, 7536, 253327.3
7538, 165145.9, 7538, 230156.2, 7538, 1137456.0, 7538, 389030.8, 7538, 414448.8, 7538, 296078.4, 7538, 189281.5, 7538, 357563.3, 7538, 263912.8, 7538, 317998.0, 7538, 253244.4, 7538, 362489.7, 7538, 263679.7, 7538, 345263.5, 7538, 398704.6, 7538, 253374.6
7540, 165166.0, 7540, 230223.3, 7540, 1137455.0, 7540, 389046.3, 7540, 414394.4, 7540, 296051.6, 7540, 189231.9, 7540, 357481.8, 7540, 263880.2, 7540, 317998.6, 7540, 253189.6, 7540, 362527.3, 7540, 263715.2, 7540, 345170.8, 7540, 398727.4, 7540, 253333.6
7542, 165196.8, 7542, 230242.0, 7542, 1137373.0, 7542, 389033.5, 7542, 414373.8, 7542, 296063.2, 7542, 189250.4, 7542, 357553.9, 7542, 263867.8, 7542, 317981.6, 7542, 253243.1, 7542, 362449.6, 7542, 263744.2, 7542, 345143.4, 7542, 398645.5, 7542, 253321.7
7544, 165134.3, 7544, 230255.6, 7544, 1137416.0, 7544, 389001.2, 7544, 414365.5, 7544, 295976.1, 7544, 189270.2, 7544, 357535.6, 7544, 263858.5, 7544, 317950.6, 7544, 253248.2, 7544, 362524.6, 7544, 263715.5, 7544, 345126.7, 7544, 398559.6, 7544, 253297.7
7546, 165099.6, 7546, 230214.5, 7546, 1137405.0, 7546, 389005.8, 7546, 414389.9, 7546, 296049.9, 7546, 189265.6, 7546, 357489.5, 7546, 263889.8, 7546, 317947.2, 7546, 253229.0, 7546, 362480.0, 7546, 263692.2, 7546, 345187.0, 7546, 398546.4, 7546, 253310.5
7548, 165141.4, 7548, 230239.2, 7548, 1137384.0, 7548, 389005.3, 7548, 414389.0, 7548, 296029.4, 7548, 189276.5, 7548, 357504.1, 7548, 263903.5, 7548, 317903.2, 7548, 253242.7, 7548, 362482.5, 7548, 263698.8, 7548, 345216.9, 7548, 398576.2, 7548, 253296.7
7550, 165151.9, 7550, 230208.2, 7550, 1137408.0, 7550, 388935.4, 7550, 414396.0, 7550, 296015.8, 7550, 189258.1, 7550, 357490.8, 7550, 263910.1, 7550, 317906.4, 7550, 253293.7, 7550, 362476.5, 7550, 263646.1, 7550, 345190.0, 7550, 398548.2, 7550, 253287.1
7552, 165124.8, 7552, 230173.7, 7552, 1137355.0, 7552, 388949.7, 7552, 414395.7, 7552, 296034.9, 7552, 189279.9, 7552, 357511.7, 7552, 263951.6, 7552, 317859.0, 7552, 253269.0, 7552, 362451.2, 7552, 263667.8, 7552, 345205.9, 7552, 398525.4, 7552, 253263.8
7554, 165133.7, 7554, 230204.2, 7554, 1137418.0, 7554, 388978.0, 7554, 414420.8, 7554, 296035.9, 7554, 189263.8, 7554, 357509.9, 7554, 263877.2, 7554, 317928.8, 7554, 253332.7, 7554, 362521.8, 7554, 263617.2, 7554, 345247.7, 7554, 398513.8, 7554, 253287.9
7556, 165074.7, 7556, 230167.8, 7556, 1137424.0, 7556, 388940.5, 7556, 414392.4, 7556, 295992.9, 7556, 189269.2, 7556, 357399.5, 7556, 263906.4, 7556, 317842.3, 7556, 253251.8, 7556, 362460.9, 7556, 263619.9, 7556, 345193.5, 7556, 398506.8, 7556, 253309.7
7558, 165104.5, 7558, 230219.1, 7558, 1137405.0, 7558, 389021.4, 7558, 414399.1, 7558, 296034.6, 7558, 189226.9, 7558, 357470.5, 7558, 263966.4, 7558, 317892.5, 7558, 253310.6, 7558, 362455.1, 7558, 263672.9, 7558, 345170.4, 7558, 398555.4, 7558, 253273.1
7560, 165097.2, 7560, 230169.2, 7560, 1137417.0, 7560, 388953.8, 7560, 414390.9, 7560, 296020.7, 7560, 189297.0, 7560, 357418.0, 7560, 263899.0, 7560, 317910.0, 7560, 253339.7, 7560, 362440.9, 7560, 263585.4, 7560, 345172.5, 7560, 398472.3, 7560, 253313.3
7562, 165057.3, 7562, 230243.2, 7562, 1137444.0, 7562, 388958.7, 7562, 414339.4, 7562, 295998.4, 7562, 189268.5, 7562, 357431.6, 7562, 263922.3, 7562, 317903.9, 7562, 253323.9, 7562, 362442.8, 7562, 263679.1, 7562, 345145.9, 7562, 398537.0, 7562, 253300.7
7564, 165085.4, 7564, 230218.9, 7564, 1137451.0, 7564, 389047.5, 7564, 414402.5, 7564, 296047.9, 7564, 189249.3, 7564, 357480.4, 7564, 263929.2, 7564, 317935.6, 7564, 253346.8, 7564, 362463.8, 7564, 263603.5, 7564, 345240.4, 7564, 398600.3, 7564, 253337.4
7566, 165090.0, 7566, 230218.8, 7566, 1137383.0, 7566, 388968.6, 7566, 414440.4, 7566, 296030.0, 7566, 189227.0, 7566, 357455.9, 7566, 263909.6, 7566, 317904.0, 7566, 253303.0, 7566, 362452.8, 7566, 263609.2, 7566, 345204.0, 7566, 398562.4, 7566, 253304.2
7568, 165114.4, 7568, 230179.6, 7568, 1137451.0, 7568, 389001.9, 7568, 414380.6, 7568, 296073.6, 7568, 189292.7, 7568, 357503.5, 7568, 263952.5, 7568, 317855.9, 7568, 253271.0, 7568, 362470.5, 7568, 263609.6, 7568, 345203.6, 7568, 398565.4, 7568, 253295.0
7570, 165127.4, 7570, 230228.3, 7570, 1137398.0, 7570, 388916.9, 7570, 414427.8, 7570, 295999.0, 7570, 189321.5, 7570, 357468.3, 7570, 263874.6, 7570, 317838.2, 7570, 253308.1, 7570, 362401.7, 7570, 263649.8, 7570, 345259.4, 7570, 398520.0, 7570, 253353.8
7572, 165180.3, 7572, 230190.2, 7572, 1137365.0, 7572, 388988.5, 7572, 414378.9, 7572, 296036.6, 7572, 189322.3, 7572, 357469.8, 7572, 263970.5, 7572, 317840.9, 7572, 253300.3, 7572, 362445.5, 7572, 263667.2, 7572, 345220.2, 7572, 398511.1, 7572, 253245.4
7574, 165147.1, 7574, 230213.9, 7574, 1137399.0, 7574, 388949.3, 7574, 414399.3, 7574, 296053.6, 7574, 189307.8, 7574, 357397.0, 7574, 263895.4, 7574, 317885.3, 7574, 253381.8, 7574, 362431.3, 7574, 263672.0, 7574, 345223.4, 7574, 398533.8, 7574, 253316.8
7576, 165071.2, 7576, 230122.5, 7576, 1137350.0, 7576, 388941.0, 7576, 414331.6, 7576, 296095.2, 7576, 189244.1, 7576, 357412.5, 7576, 263875.3, 7576, 317918.7, 7576, 253334.8, 7576, 362457.0, 7576, 263624.9, 7576, 345222.6, 7576, 398502.1, 7576, 253282.7
7578, 165078.9, 7578, 230214.8, 7578, 1137417.0, 7578, 388991.0, 7578, 414374.5, 7578, 296065.2, 7578, 189262.9, 7578, 357425.5, 7578, 263934.3, 7578, 317883.4, 7578, 253338.7, 7578, 362462.2, 7578, 263645.1, 7578, 345226.0, 7578, 398494.7, 7578, 253336.4
7580, 165110.7, 7580, 230138.4, 7580, 1137410.0, 7580, 388892.3, 7580, 414347.0, 7580, 295991.0, 7580, 189283.6, 7580, 357433.2, 7580, 263897.7, 7580, 317818.8, 7580, 253305.8, 7580, 362466.2, 7580, 263616.1, 7580, 345192.3, 7580, 398532.3, 7580, 253306.2
