time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
580, 168499.1, 580, 232697.9, 580, 1144393.0, 580, 391994.0, 580, 415622.2, 580, 296327.8, 580, 188968.8, 580, 357887.5, 580, 274028.3, 580, 327998.2, 580, 262809.4, 580, 371081.4, 580, 275372.1, 580, 362843.3, 580, 409492.3, 580, 258139.7
582, 168473.1, 582, 232635.3, 582, 1144393.0, 582, 391907.9, 582, 415742.9, 582, 296291.2, 582, 189004.5, 582, 357880.8, 582, 274016.1, 582, 327934.7, 582, 262870.6, 582, 371158.0, 582, 275418.9, 582, 362821.8, 582, 409465.9, 582, 258178.2
584, 168427.8, 584, 232593.2, 584, 1144367.0, 584, 391825.3, 584, 415658.0, 584, 296341.2, 584, 189030.9, 584, 357827.0, 584, 273991.1, 584, 327951.4, 584, 262765.6, 584, 371167.6, 584, 275440.6, 584, 362841.0, 584, 409425.3, 584, 258207.0
586, 168526.0, 586, 232659.6, 586, 1144459.0, 586, 391909.0, 586, 415697.8, 586, 296334.4, 586, 189018.7, 586, 357864.6, 586, 274070.1, 586, 327976.9, 586, 262874.3, 586, 371167.1, 586, 275423.3, 586, 362828.2, 586, 409503.2, 586, 258237.8
588, 168499.1, 588, 232608.2, 588, 1144378.0, 588, 391879.5, 588, 415700.6, 588, 296270.1, 588, 189009.3, 588, 357859.9, 588, 274072.6, 588, 327904.1, 588, 262828.9, 588, 371164.1, 588, 275410.9, 588, 362806.4, 588, 409434.5, 588, 258160.6
590, 168386.4, 590, 232585.7, 590, 1144359.0, 590, 391848.7, 590, 415662.9, 590, 296251.7, 590, 189019.1, 590, 357782.0, 590, 274005.4, 590, 327954.8, 590, 262835.6, 590, 371175.6, 590, 275374.8, 590, 362808.0, 590, 409422.2, 590, 258163.3
592, 168464.0, 592, 232617.6, 592, 1144361.0, 592, 391840.2, 592, 415614.8, 592, 296326.1, 592, 189030.5, 592, 357844.5, 592, 274027.2, 592, 328000.9, 592, 262823.4, 592, 371157.1, 592, 275383.4, 592, 362872.4, 592, 409445.0, 592, 258155.5
594, 168476.7, 594, 232579.1, 594, 1144429.0, 594, 391847.2, 594, 415711.3, 594, 296338.5, 594, 189056.1, 594, 357840.0, 594, 274040.3, 594, 327985.6, 594, 262821.5, 594, 371137.2, 594, 275371.5, 594, 362842.8, 594, 409485.2, 594, 258142.9
596, 168403.4, 596, 232610.7, 596, 1144300.0, 596, 391945.5, 596, 415673.2, 596, 296266.9, 596, 189040.9, 596, 357854.2, 596, 274028.0, 596, 327993.1, 596, 262852.2, 596, 371112.8, 596, 275396.5, 596, 362804.4, 596, 409462.6, 596, 258140.6
598, 168399.7, 598, 232649.3, 598, 1144395.0, 598, 391885.8, 598, 415673.8, 598, 296370.6, 598, 189059.5, 598, 357891.5, 598, 274069.4, 598, 327976.3, 598, 262884.5, 598, 371224.0, 598, 275432.5, 598, 362868.3, 598, 409504.5, 598, 258174.8
600, 168422.8, 600, 232665.6, 600, 1144424.0, 600, 391882.5, 600, 415675.7, 600, 296396.6, 600, 189039.0, 600, 357843.3, 600, 274030.5, 600, 328001.4, 600, 262884.9, 600, 371125.8, 600, 275397.6, 600, 362873.4, 600, 409550.8, 600, 258172.5
602, 168395.0, 602, 232583.0, 602, 1144373.0, 602, 391902.3, 602, 415627.1, 602, 296296.9, 602, 189013.2, 602, 357874.3, 602, 273965.4, 602, 327962.2, 602, 262811.6, 602, 371133.5, 602, 275455.2, 602, 362824.6, 602, 409504.4, 602, 258177.3
604, 168501.4, 604, 232608.9, 604, 1144358.0, 604, 391915.5, 604, 415690.1, 604, 296306.7, 604, 189012.7, 604, 357837.2, 604, 274021.0, 604, 327924.8, 604, 262869.4, 604, 371123.3, 604, 275419.7, 604, 362812.7, 604, 409502.5, 604, 258167.1
606, 168391.7, 606, 232585.8, 606, 1144355.0, 606, 391916.9, 606, 415669.0, 606, 296338.1, 606, 189018.0, 606, 357861.8, 606, 274007.7, 606, 327911.4, 606, 262841.6, 606, 371167.6, 606, 275392.0, 606, 362852.6, 606, 409465.1, 606, 258156.1
608, 168378.6, 608, 232598.5, 608, 1144369.0, 608, 391941.8, 608, 415687.0, 608, 296311.1, 608, 189062.9, 608, 357875.2, 608, 274040.8, 608, 327921.3, 608, 262931.9, 608, 371118.2, 608, 275400.0, 608, 362875.6, 608, 409503.1, 608, 258173.4
610, 168400.5, 610, 232572.2, 610, 1144359.0, 610, 391812.5, 610, 415672.5, 610, 296268.4, 610, 189086.7, 610, 357797.9, 610, 273990.2, 610, 327955.1, 610, 262889.8, 610, 371126.0, 610, 275416.0, 610, 362865.1, 610, 409426.8, 610, 258129.6
612, 168382.3, 612, 232547.1, 612, 1144339.0, 612, 391844.3, 612, 415588.2, 612, 296337.5, 612, 189068.0, 612, 357876.1, 612, 274072.8, 612, 327901.2, 612, 262897.8, 612, 371128.1, 612, 275411.1, 612, 362883.0, 612, 409465.9, 612, 258204.5
614, 168433.3, 614, 232611.0, 614, 1144348.0, 614, 391954.5, 614, 415676.6, 614, 296292.7, 614, 189076.3, 614, 357864.7, 614, 274049.0, 614, 327928.7, 614, 262924.2, 614, 371138.6, 614, 275409.4, 614, 362902.0, 614, 409498.6, 614, 258131.6
616, 168403.1, 616, 232632.9, 616, 1144319.0, 616, 391867.9, 616, 415614.8, 616, 296298.9, 616, 189078.5, 616, 357826.4, 616, 274048.0, 616, 327926.1, 616, 262890.7, 616, 371174.0, 616, 275381.9, 616, 362834.6, 616, 409494.7, 616, 258166.0
618, 168336.2, 618, 232596.8, 618, 1144393.0, 618, 391904.7, 618, 415675.9, 618, 296303.3, 618, 189067.0, 618, 357854.9, 618, 274018.8, 618, 327929.4, 618, 262874.5, 618, 371114.7, 618, 275405.8, 618, 362839.0, 618, 409517.0, 618, 258170.1
620, 168395.1, 620, 232585.2, 620, 1144342.0, 620, 391865.5, 620, 415695.6, 620, 296320.6, 620, 189115.9, 620, 357878.0, 620, 274021.8, 620, 327976.2, 620, 262906.5, 620, 371136.4, 620, 275420.4, 620, 362871.2, 620, 409541.5, 620, 258157.1
622, 168445.8, 622, 232558.9, 622, 1144316.0, 622, 391905.2, 622, 415631.4, 622, 296359.0, 622, 189060.9, 622, 357821.2, 622, 274019.0, 622, 327913.8, 622, 262901.9, 622, 371180.4, 622, 275404.0, 622, 362856.1, 622, 409493.4, 622, 258195.8
624, 168361.9, 624, 232548.6, 624, 1144280.0, 624, 391882.0, 624, 415570.5, 624, 296344.8, 624, 189087.8, 624, 357804.5, 624, 274031.6, 624, 327932.2, 624, 262844.9, 624, 371150.2, 624, 275380.5, 624, 362840.6, 624, 409491.1, 624, 258143.7
626, 168415.7, 626, 232627.4, 626, 1144319.0, 626, 391887.1, 626, 415645.6, 626, 296314.9, 626, 189041.2, 626, 357838.8, 626, 274066.8, 626, 327913.7, 626, 262892.5, 626, 371214.3, 626, 275453.0, 626, 362897.1, 626, 409482.0, 626, 258090.3
628, 168411.8, 628, 232543.2, 628, 1144357.0, 628, 391859.2, 628, 415659.1, 628, 296336.0, 628, 189075.8, 628, 357841.4, 628, 274051.6, 628, 327961.3, 628, 262856.3, 628, 371121.1, 628, 275451.8, 628, 362854.2, 628, 409490.7, 628, 258119.6
630, 168394.7, 630, 232598.2, 630, 1144323.0, 630, 391938.4, 630, 415629.7, 630, 296342.6, 630, 189074.9, 630, 357821.2, 630, 274018.7, 630, 327950.3, 630, 262851.9, 630, 371096.5, 630, 275367.9, 630, 362871.0, 630, 409454.5, 630, 258149.9
632, 168422.3, 632, 232656.6, 632, 1144355.0, 632, 391900.2, 632, 415679.6, 632, 296345.7, 632, 189099.1, 632, 357844.0, 632, 274059.2, 632, 327906.0, 632, 262910.8, 632, 371178.8, 632, 275434.2, 632, 362853.6, 632, 409526.6, 632, 258191.2
634, 168411.7, 634, 232609.6, 634, 1144354.0, 634, 391827.0, 634, 415703.0, 634, 296350.2, 634, 189057.8, 634, 357863.3, 634, 274054.9, 634, 327964.6, 634, 262883.0, 634, 371173.0, 634, 275452.6, 634, 362926.1, 634, 409524.6, 634, 258207.2
636, 168383.7, 636, 232545.9, 636, 1144391.0, 636, 391918.2, 636, 415632.6, 636, 296384.1, 636, 189043.6, 636, 357848.2, 636, 273987.8, 636, 328027.7, 636, 262896.1, 636, 371138.0, 636, 275451.8, 636, 362819.5, 636, 409641.1, 636, 258162.3
638, 168470.4, 638, 232617.9, 638, 1144346.0, 638, 391971.0, 638, 415681.2, 638, 296367.5, 638, 189081.6, 638, 357889.4, 638, 274048.0, 638, 328047.6, 638, 262823.4, 638, 371169.1, 638, 275517.4, 638, 362796.9, 638, 409678.3, 638, 258218.5
640, 168456.4, 640, 232677.2, 640, 1144350.0, 640, 391985.2, 640, 415642.1, 640, 296383.7, 640, 189067.0, 640, 357965.4, 640, 273941.1, 640, 328012.1, 640, 262780.6, 640, 371200.6, 640, 275465.8, 640, 362789.6, 640, 409653.6, 640, 258239.7
642, 168454.6, 642, 232635.1, 642, 1144373.0, 642, 391919.1, 642, 415678.9, 642, 296385.6, 642, 189065.5, 642, 357843.1, 642, 274005.2, 642, 328006.1, 642, 262818.0, 642, 371118.0, 642, 275471.0, 642, 362820.3, 642, 409571.3, 642, 258168.4
644, 168471.9, 644, 232655.2, 644, 1144343.0, 644, 391877.9, 644, 415658.5, 644, 296295.6, 644, 189085.8, 644, 357860.0, 644, 274042.7, 644, 327940.1, 644, 262777.7, 644, 371141.6, 644, 275435.4, 644, 362847.2, 644, 409538.6, 644, 258128.7
646, 168411.1, 646, 232601.0, 646, 1144324.0, 646, 391865.8, 646, 415623.8, 646, 296315.2, 646, 189048.9, 646, 357915.9, 646, 274042.6, 646, 327975.1, 646, 262839.1, 646, 371186.4, 646, 275414.7, 646, 362876.5, 646, 409495.3, 646, 258172.4
648, 168478.3, 648, 232619.7, 648, 1144377.0, 648, 391858.7, 648, 415656.6, 648, 296297.4, 648, 189085.2, 648, 357857.2, 648, 274055.6, 648, 327957.3, 648, 262840.4, 648, 371124.7, 648, 275409.1, 648, 362886.4, 648, 409471.5, 648, 258126.2
650, 168396.8, 650, 232548.1, 650, 1144316.0, 650, 391867.6, 650, 415676.1, 650, 296265.5, 650, 189030.3, 650, 357856.2, 650, 274017.1, 650, 327911.0, 650, 262854.0, 650, 371099.9, 650, 275314.4, 650, 362815.6, 650, 409456.3, 650, 258143.2
652, 168339.9, 652, 232544.8, 652, 1144311.0, 652, 391847.3, 652, 415692.4, 652, 296292.2, 652, 189048.2, 652, 357869.4, 652, 274094.9, 652, 327873.0, 652, 262883.2, 652, 371128.5, 652, 275442.9, 652, 362875.6, 652, 409461.7, 652, 258180.1
654, 168363.9, 654, 232609.8, 654, 1144317.0, 654, 391842.3, 654, 415591.0, 654, 296303.1, 654, 189105.5, 654, 357823.2, 654, 274099.6, 654, 327877.7, 654, 262883.1, 654, 371145.3, 654, 275396.0, 654, 362857.8, 654, 409491.9, 654, 258151.9
656, 168341.1, 656, 232551.1, 656, 1144296.0, 656, 391823.9, 656, 415618.5, 656, 296329.5, 656, 189049.9, 656, 357829.4, 656, 274054.9, 656, 327894.2, 656, 262887.0, 656, 371168.5, 656, 275404.6, 656, 362862.4, 656, 409483.1, 656, 258084.8
658, 168366.4, 658, 232533.4, 658, 1144293.0, 658, 391806.9, 658, 415621.7, 658, 296337.4, 658, 189060.1, 658, 357850.3, 658, 274068.7, 658, 327904.0, 658, 262896.9, 658, 371173.3, 658, 275369.9, 658, 362860.0, 658, 409491.7, 658, 258146.2
660, 168382.2, 660, 232599.6, 660, 1144312.0, 660, 391867.4, 660, 415641.1, 660, 296318.3, 660, 189128.7, 660, 357837.2, 660, 274122.8, 660, 327926.6, 660, 262900.5, 660, 371139.3, 660, 275391.7, 660, 362918.8, 660, 409454.3, 660, 258138.2
662, 168429.5, 662, 232623.1, 662, 1144292.0, 662, 391825.3, 662, 415673.4, 662, 296317.0, 662, 189077.0, 662, 357877.5, 662, 274128.0, 662, 327890.8, 662, 262856.1, 662, 371169.6, 662, 275405.3, 662, 362906.3, 662, 409447.3, 662, 258100.0
664, 168419.5, 664, 232546.5, 664, 1144325.0, 664, 391823.8, 664, 415623.5, 664, 296333.6, 664, 189093.3, 664, 357854.9, 664, 274046.8, 664, 327890.7, 664, 262863.4, 664, 371166.7, 664, 275413.8, 664, 362828.1, 664, 409485.5, 664, 258203.4
666, 168359.7, 666, 232605.5, 666, 1144274.0, 666, 391861.2, 666, 415607.2, 666, 296324.7, 666, 189083.8, 666, 357785.1, 666, 274097.0, 666, 327890.8, 666, 262910.5, 666, 371175.3, 666, 275380.7, 666, 362888.9, 666, 409455.8, 666, 258126.3
668, 168347.5, 668, 232564.7, 668, 1144396.0, 668, 391833.1, 668, 415635.2, 668, 296370.2, 668, 189132.3, 668, 357808.9, 668, 274103.8, 668, 327885.4, 668, 262853.9, 668, 371154.3, 668, 275334.9, 668, 362944.8, 668, 409542.3, 668, 258204.9
670, 168380.4, 670, 232555.0, 670, 1144328.0, 670, 391775.1, 670, 415606.9, 670, 296330.4, 670, 189074.6, 670, 357800.9, 670, 274110.7, 670, 327843.2, 670, 262938.5, 670, 371151.5, 670, 275412.2, 670, 362894.5, 670, 409506.5, 670, 258158.3
672, 168473.5, 672, 232594.0, 672, 1144341.0, 672, 391812.5, 672, 415618.4, 672, 296296.8, 672, 189089.9, 672, 357818.0, 672, 274118.5, 672, 327941.5, 672, 262940.7, 672, 371207.0, 672, 275392.6, 672, 362906.6, 672, 409504.8, 672, 258153.2
674, 168393.5, 674, 232504.9, 674, 1144360.0, 674, 391818.8, 674, 415608.5, 674, 296371.1, 674, 189067.5, 674, 357815.2, 674, 274035.5, 674, 327909.5, 674, 262908.6, 674, 371185.0, 674, 275439.3, 674, 362926.0, 674, 409496.7, 674, 258175.6
676, 168375.8, 676, 232563.3, 676, 1144280.0, 676, 391861.9, 676, 415630.2, 676, 296346.0, 676, 189083.5, 676, 357840.1, 676, 274006.5, 676, 327908.7, 676, 262864.4, 676, 371188.9, 676, 275464.3, 676, 362878.8, 676, 409555.5, 676, 258122.5
678, 168404.7, 678, 232628.0, 678, 1144308.0, 678, 391849.3, 678, 415635.8, 678, 296398.3, 678, 189108.0, 678, 357861.8, 678, 274058.1, 678, 327930.2, 678, 262892.5, 678, 371173.5, 678, 275452.7, 678, 362853.7, 678, 409511.7, 678, 258079.0
680, 168462.9, 680, 232621.9, 680, 1144332.0, 680, 391856.4, 680, 415588.0, 680, 296348.8, 680, 189098.9, 680, 357818.3, 680, 274035.6, 680, 327934.2, 680, 262904.4, 680, 371197.3, 680, 275419.7, 680, 362934.2, 680, 409591.6, 680, 258231.3
682, 168392.2, 682, 232576.4, 682, 1144303.0, 682, 391940.0, 682, 415650.3, 682, 296384.0, 682, 189044.0, 682, 357863.4, 682, 273971.6, 682, 327993.8, 682, 262838.4, 682, 371199.5, 682, 275437.4, 682, 362963.2, 682, 409620.7, 682, 258188.2
684, 168478.8, 684, 232633.3, 684, 1144340.0, 684, 391961.7, 684, 415658.2, 684, 296398.8, 684, 189046.6, 684, 357858.5, 684, 274011.9, 684, 328041.5, 684, 262824.2, 684, 371163.7, 684, 275487.4, 684, 362855.5, 684, 409698.4, 684, 258224.7
686, 168529.4, 686, 232654.7, 686, 1144385.0, 686, 391961.9, 686, 415617.4, 686, 296345.7, 686, 189078.0, 686, 357902.6, 686, 273976.0, 686, 328010.6, 686, 262815.5, 686, 371174.9, 686, 275452.1, 686, 362864.0, 686, 409652.5, 686, 258159.2
688, 168483.6, 688, 232635.9, 688, 1144367.0, 688, 391941.5, 688, 415593.7, 688, 296284.3, 688, 189048.8, 688, 357891.3, 688, 274039.4, 688, 327962.4, 688, 262805.1, 688, 371185.2, 688, 275460.4, 688, 362840.5, 688, 409603.8, 688, 258159.9
690, 168388.1, 690, 232634.5, 690, 1144342.0, 690, 391896.3, 690, 415618.1, 690, 296307.5, 690, 189032.0, 690, 357911.5, 690, 274054.6, 690, 327930.1, 690, 262783.3, 690, 371200.7, 690, 275472.8, 690, 362883.0, 690, 409577.3, 690, 258168.3
692, 168441.0, 692, 232633.9, 692, 1144342.0, 692, 391871.1, 692, 415668.1, 692, 296309.2, 692, 189089.1, 692, 357831.9, 692, 274062.8, 692, 327933.2, 692, 262790.1, 692, 371195.8, 692, 275477.1, 692, 362838.9, 692, 409508.3, 692, 258176.6
694, 168430.1, 694, 232649.7, 694, 1144287.0, 694, 391850.0, 694, 415646.3, 694, 296277.6, 694, 189087.7, 694, 357864.5, 694, 274070.2, 694, 327936.3, 694, 262878.5, 694, 371155.0, 694, 275460.5, 694, 362864.0, 694, 409487.1, 694, 258159.2
696, 168442.0, 696, 232671.4, 696, 1144343.0, 696, 391877.8, 696, 415652.1, 696, 296289.3, 696, 189046.9, 696, 357833.7, 696, 274137.6, 696, 327975.2, 696, 262818.0, 696, 371185.9, 696, 275476.1, 696, 362840.7, 696, 409520.5, 696, 258196.5
698, 168391.1, 698, 232610.9, 698, 1144321.0, 698, 391862.4, 698, 415632.6, 698, 296332.6, 698, 189086.0, 698, 357840.0, 698, 274072.3, 698, 327981.6, 698, 262793.1, 698, 371168.0, 698, 275481.4, 698, 362862.8, 698, 409572.2, 698, 258180.4
700, 168446.6, 700, 232668.0, 700, 1144375.0, 700, 391955.6, 700, 415584.3, 700, 296361.7, 700, 189079.5, 700, 357845.1, 700, 274055.5, 700, 327947.7, 700, 262813.9, 700, 371192.2, 700, 275473.6, 700, 362854.4, 700, 409646.6, 700, 258181.0
702, 168449.8, 702, 232704.9, 702, 1144374.0, 702, 391978.3, 702, 415636.2, 702, 296241.5, 702, 189095.8, 702, 357886.4, 702, 274069.7, 702, 327952.9, 702, 262748.9, 702, 371162.8, 702, 275451.2, 702, 362800.6, 702, 409595.1, 702, 258159.7
704, 168506.3, 704, 232645.1, 704, 1144316.0, 704, 391883.9, 704, 415669.7, 704, 296353.8, 704, 189085.6, 704, 357929.5, 704, 274097.7, 704, 327963.3, 704, 262806.3, 704, 371208.3, 704, 275450.5, 704, 362846.6, 704, 409541.8, 704, 258139.8
706, 168414.8, 706, 232580.2, 706, 1144372.0, 706, 391825.2, 706, 415670.5, 706, 296294.3, 706, 189056.5, 706, 357791.6, 706, 274070.0, 706, 327970.3, 706, 262814.9, 706, 371127.5, 706, 275388.5, 706, 362815.6, 706, 409502.2, 706, 258106.9
708, 168410.8, 708, 232633.2, 708, 1144354.0, 708, 391814.1, 708, 415623.6, 708, 296331.5, 708, 189111.1, 708, 357908.3, 708, 274073.1, 708, 327992.1, 708, 262849.3, 708, 371171.3, 708, 275449.0, 708, 362903.1, 708, 409549.1, 708, 258142.6
710, 168495.4, 710, 232652.0, 710, 1144322.0, 710, 391824.0, 710, 415637.0, 710, 296415.1, 710, 189100.5, 710, 357890.0, 710, 274076.6, 710, 327948.6, 710, 262860.7, 710, 371166.5, 710, 275451.8, 710, 362869.6, 710, 409464.0, 710, 258144.5
712, 168425.4, 712, 232635.6, 712, 1144319.0, 712, 391807.5, 712, 415598.2, 712, 296323.2, 712, 189057.8, 712, 357886.3, 712, 274005.0, 712, 327899.0, 712, 262830.9, 712, 371173.3, 712, 275412.7, 712, 362863.7, 712, 409503.2, 712, 258184.9
714, 168454.0, 714, 232612.9, 714, 1144348.0, 714, 391825.1, 714, 415587.3, 714, 296356.4, 714, 189104.0, 714, 357825.9, 714, 274102.3, 714, 327934.1, 714, 262852.5, 714, 371145.9, 714, 275416.9, 714, 362905.1, 714, 409503.5, 714, 258154.7
716, 168372.7, 716, 232568.1, 716, 1144304.0, 716, 391821.0, 716, 415621.7, 716, 296350.9, 716, 189090.5, 716, 357849.8, 716, 274074.0, 716, 327915.3, 716, 262886.2, 716, 371147.8, 716, 275431.6, 716, 362833.3, 716, 409484.2, 716, 258170.0
718, 168387.3, 718, 232529.8, 718, 1144277.0, 718, 391822.0, 718, 415628.6, 718, 296328.7, 718, 189085.3, 718, 357791.8, 718, 274042.7, 718, 327893.0, 718, 262880.8, 718, 371136.9, 718, 275399.9, 718, 362834.7, 718, 409481.2, 718, 258156.1
720, 168399.1, 720, 232589.5, 720, 1144292.0, 720, 391794.8, 720, 415632.3, 720, 296325.8, 720, 189058.6, 720, 357807.5, 720, 274060.8, 720, 327933.3, 720, 262856.6, 720, 371165.3, 720, 275399.0, 720, 362907.8, 720, 409476.4, 720, 258174.5
722, 168344.9, 722, 232611.5, 722, 1144293.0, 722, 391905.0, 722, 415577.0, 722, 296357.5, 722, 189071.6, 722, 357815.2, 722, 274097.8, 722, 327938.8, 722, 262895.7, 722, 371151.5, 722, 275372.2, 722, 362887.1, 722, 409527.6, 722, 258229.7
724, 168389.2, 724, 232595.8, 724, 1144330.0, 724, 391861.4, 724, 415650.9, 724, 296315.0, 724, 189052.6, 724, 357904.9, 724, 274119.1, 724, 327923.1, 724, 262829.2, 724, 371178.1, 724, 275446.7, 724, 362964.4, 724, 409472.1, 724, 258218.1
726, 168359.2, 726, 232586.1, 726, 1144327.0, 726, 391867.6, 726, 415612.1, 726, 296323.1, 726, 189081.4, 726, 357809.4, 726, 274111.5, 726, 327897.1, 726, 262853.6, 726, 371162.2, 726, 275356.3, 726, 362910.6, 726, 409455.0, 726, 258140.3
728, 168360.6, 728, 232574.8, 728, 1144349.0, 728, 391873.6, 728, 415615.9, 728, 296361.7, 728, 189066.6, 728, 357767.9, 728, 274035.5, 728, 327896.2, 728, 262859.7, 728, 371169.7, 728, 275411.0, 728, 362934.7, 728, 409486.8, 728, 258117.5
730, 168416.0, 730, 232633.1, 730, 1144351.0, 730, 391841.9, 730, 415629.6, 730, 296381.9, 730, 189089.0, 730, 357814.3, 730, 274080.4, 730, 327954.1, 730, 262946.7, 730, 371157.7, 730, 275441.3, 730, 362912.2, 730, 409542.8, 730, 258140.2
732, 168477.5, 732, 232636.0, 732, 1144412.0, 732, 391885.0, 732, 415655.1, 732, 296366.4, 732, 189075.8, 732, 357814.9, 732, 274097.2, 732, 327995.1, 732, 262843.8, 732, 371154.7, 732, 275504.8, 732, 362901.5, 732, 409528.0, 732, 258145.2
734, 168391.8, 734, 232639.8, 734, 1144369.0, 734, 391955.0, 734, 415613.9, 734, 296417.4, 734, 189028.1, 734, 357811.9, 734, 274054.0, 734, 328067.3, 734, 262789.7, 734, 371173.9, 734, 275549.5, 734, 362869.7, 734, 409706.4, 734, 258178.1
736, 168471.6, 736, 232652.7, 736, 1144421.0, 736, 392034.1, 736, 415614.2, 736, 296361.4, 736, 189040.9, 736, 357961.5, 736, 274004.9, 736, 328093.8, 736, 262812.6, 736, 371188.5, 736, 275504.7, 736, 362830.2, 736, 409742.4, 736, 258205.2
738, 168476.1, 738, 232698.3, 738, 1144378.0, 738, 392044.1, 738, 415601.5, 738, 296385.6, 738, 189085.0, 738, 357924.9, 738, 274010.8, 738, 328000.9, 738, 262751.0, 738, 371152.1, 738, 275458.4, 738, 362788.6, 738, 409687.8, 738, 258234.1
740, 168535.6, 740, 232715.1, 740, 1144347.0, 740, 391901.8, 740, 415637.3, 740, 296296.0, 740, 189040.8, 740, 357920.0, 740, 274053.4, 740, 328004.9, 740, 262765.1, 740, 371158.2, 740, 275466.9, 740, 362807.3, 740, 409643.3, 740, 258178.0
742, 168408.8, 742, 232650.5, 742, 1144338.0, 742, 391858.7, 742, 415633.2, 742, 296338.4, 742, 189116.0, 742, 357905.0, 742, 274093.6, 742, 327966.4, 742, 262711.0, 742, 371116.0, 742, 275446.6, 742, 362868.5, 742, 409567.0, 742, 258108.0
744, 168463.9, 744, 232678.6, 744, 1144391.0, 744, 391853.2, 744, 415622.5, 744, 296315.9, 744, 189089.3, 744, 357962.2, 744, 274034.9, 744, 327931.6, 744, 262859.9, 744, 371173.0, 744, 275516.7, 744, 362838.3, 744, 409569.8, 744, 258142.4
746, 168439.2, 746, 232687.4, 746, 1144365.0, 746, 391866.0, 746, 415669.5, 746, 296259.3, 746, 189099.4, 746, 357858.9, 746, 274071.1, 746, 327900.4, 746, 262821.0, 746, 371230.2, 746, 275428.3, 746, 362886.1, 746, 409512.1, 746, 258161.5
748, 168458.6, 748, 232577.8, 748, 1144339.0, 748, 391885.6, 748, 415558.8, 748, 296300.5, 748, 189064.3, 748, 357803.5, 748, 274094.9, 748, 327946.3, 748, 262839.0, 748, 371159.5, 748, 275389.0, 748, 362810.5, 748, 409479.2, 748, 258153.5
750, 168426.9, 750, 232643.6, 750, 1144385.0, 750, 391789.7, 750, 415662.3, 750, 296299.8, 750, 189075.6, 750, 357856.7, 750, 274093.3, 750, 327915.8, 750, 262882.1, 750, 371180.9, 750, 275463.6, 750, 362900.3, 750, 409440.9, 750, 258183.7
752, 168450.9, 752, 232644.1, 752, 1144324.0, 752, 391812.9, 752, 415662.0, 752, 296352.6, 752, 189090.5, 752, 357870.5, 752, 274068.5, 752, 327919.3, 752, 262830.6, 752, 371167.8, 752, 275410.7, 752, 362907.1, 752, 409536.8, 752, 258175.8
754, 168410.0, 754, 232567.6, 754, 1144384.0, 754, 391848.6, 754, 415614.1, 754, 296337.0, 754, 189056.7, 754, 357865.2, 754, 274064.2, 754, 327946.4, 754, 262910.6, 754, 371164.5, 754, 275412.5, 754, 362903.8, 754, 409459.4, 754, 258152.3
756, 168368.4, 756, 232557.7, 756, 1144330.0, 756, 391810.4, 756, 415588.4, 756, 296364.2, 756, 189047.4, 756, 357858.1, 756, 274091.4, 756, 327943.4, 756, 262886.9, 756, 371159.3, 756, 275434.3, 756, 362939.4, 756, 409463.3, 756, 258167.2
758, 168403.6, 758, 232567.4, 758, 1144356.0, 758, 391845.3, 758, 415597.0, 758, 296313.2, 758, 189046.7, 758, 357832.4, 758, 274110.8, 758, 327963.0, 758, 262877.7, 758, 371168.8, 758, 275434.5, 758, 362902.7, 758, 409533.3, 758, 258158.5
760, 168469.2, 760, 232600.4, 760, 1144284.0, 760, 391860.8, 760, 415639.9, 760, 296307.5, 760, 189018.9, 760, 357834.3, 760, 274099.5, 760, 327902.3, 760, 262875.1, 760, 371202.6, 760, 275459.7, 760, 362955.4, 760, 409479.9, 760, 258135.7
762, 168334.3, 762, 232526.6, 762, 1144330.0, 762, 391840.5, 762, 415614.1, 762, 296356.3, 762, 189036.2, 762, 357794.4, 762, 274036.9, 762, 327897.0, 762, 262894.3, 762, 371209.6, 762, 275384.0, 762, 362944.1, 762, 409499.4, 762, 258142.3
764, 168393.7, 764, 232650.1, 764, 1144368.0, 764, 391832.4, 764, 415619.6, 764, 296323.2, 764, 189076.5, 764, 357817.0, 764, 274090.9, 764, 327985.1, 764, 262923.6, 764, 371184.2, 764, 275436.5, 764, 363007.6, 764, 409529.2, 764, 258170.3
766, 168414.8, 766, 232702.0, 766, 1144421.0, 766, 391918.9, 766, 415654.6, 766, 296395.1, 766, 189092.1, 766, 357836.3, 766, 274158.1, 766, 328121.4, 766, 262897.1, 766, 371136.5, 766, 275488.8, 766, 362961.5, 766, 409675.9, 766, 258220.0
768, 168450.7, 768, 232673.6, 768, 1144488.0, 768, 391985.2, 768, 415674.1, 768, 296414.0, 768, 189104.6, 768, 357958.8, 768, 274047.8, 768, 328259.9, 768, 262786.6, 768, 371176.5, 768, 275624.7, 768, 362909.6, 768, 409864.9, 768, 258249.7
770, 168582.1, 770, 232763.8, 770, 1144507.0, 770, 392248.4, 770, 415698.3, 770, 296498.9, 770, 189028.0, 770, 358045.8, 770, 274000.9, 770, 328388.2, 770, 262665.0, 770, 371279.2, 770, 275643.6, 770, 362854.0, 770, 410077.5, 770, 258270.6
