time 1,PLA_1, time 2,PLA_2,time 3,PLA_3, time 4,PLA_4,time 5 ,PCL_1, time 6,PCL_2,time 7,PCL_3, time 8,PCL_4,time 9 ,PBA_1, time 10,PBA_2,time 11,PBA_3, time 12,PBA_4,time 13 ,Borosilicate_1, time 14,Borosilicate_2,time 15,Cellulose_1, time 16,Cellulose_2
8402, 166190.6, 8402, 233762.4, 8402, 1142620.0, 8402, 394093.5, 8402, 415005.6, 8402, 296372.6, 8402, 189882.7, 8402, 357885.0, 8402, 264674.4, 8402, 318538.5, 8402, 253855.3, 8402, 362672.7, 8402, 264248.6, 8402, 346005.6, 8402, 405207.5, 8402, 261979.3
8404, 166197.1, 8404, 233755.6, 8404, 1142646.0, 8404, 394074.9, 8404, 415071.1, 8404, 296405.3, 8404, 189899.8, 8404, 357889.3, 8404, 264686.9, 8404, 318532.6, 8404, 253909.5, 8404, 362637.1, 8404, 264206.1, 8404, 346039.8, 8404, 405212.8, 8404, 261997.2
8406, 166209.8, 8406, 233703.7, 8406, 1142644.0, 8406, 394049.3, 8406, 414997.0, 8406, 296394.9, 8406, 189858.2, 8406, 357894.1, 8406, 264698.6, 8406, 318491.6, 8406, 253826.0, 8406, 362683.8, 8406, 264245.8, 8406, 346040.7, 8406, 405196.8, 8406, 261982.1
8408, 166256.2, 8408, 233668.3, 8408, 1142666.0, 8408, 394036.3, 8408, 415065.0, 8408, 296488.4, 8408, 189886.5, 8408, 357832.4, 8408, 264685.4, 8408, 318504.7, 8408, 253972.1, 8408, 362670.8, 8408, 264213.3, 8408, 346017.3, 8408, 405167.5, 8408, 261981.7
8410, 166186.6, 8410, 233699.1, 8410, 1142602.0, 8410, 394050.3, 8410, 414995.7, 8410, 296450.4, 8410, 189836.0, 8410, 357870.7, 8410, 264723.8, 8410, 318523.5, 8410, 253937.1, 8410, 362728.4, 8410, 264196.1, 8410, 346070.7, 8410, 405155.9, 8410, 261949.2
8412, 166184.9, 8412, 233684.1, 8412, 1142566.0, 8412, 394043.8, 8412, 415064.0, 8412, 296374.4, 8412, 189882.6, 8412, 357850.8, 8412, 264727.9, 8412, 318539.6, 8412, 253946.3, 8412, 362668.3, 8412, 264207.1, 8412, 346037.6, 8412, 405258.7, 8412, 261973.8
8414, 166170.8, 8414, 233705.6, 8414, 1142571.0, 8414, 394029.9, 8414, 415024.7, 8414, 296435.1, 8414, 189826.6, 8414, 357850.4, 8414, 264667.3, 8414, 318520.8, 8414, 253895.7, 8414, 362721.5, 8414, 264210.7, 8414, 346025.3, 8414, 405158.4, 8414, 261988.8
8416, 166210.7, 8416, 233655.0, 8416, 1142609.0, 8416, 394053.4, 8416, 415041.1, 8416, 296430.1, 8416, 189852.1, 8416, 357863.4, 8416, 264720.4, 8416, 318552.2, 8416, 253866.5, 8416, 362642.5, 8416, 264191.7, 8416, 346028.2, 8416, 405142.8, 8416, 262010.2
8418, 166234.0, 8418, 233704.2, 8418, 1142645.0, 8418, 394051.4, 8418, 415030.8, 8418, 296406.2, 8418, 189842.0, 8418, 357811.9, 8418, 264690.1, 8418, 318542.5, 8418, 253924.8, 8418, 362735.0, 8418, 264178.8, 8418, 346035.0, 8418, 405162.2, 8418, 261985.6
8420, 166194.2, 8420, 233677.3, 8420, 1142606.0, 8420, 394054.3, 8420, 414992.0, 8420, 296446.9, 8420, 189819.5, 8420, 357870.1, 8420, 264683.7, 8420, 318539.0, 8420, 253911.7, 8420, 362648.6, 8420, 264165.8, 8420, 346062.8, 8420, 405203.6, 8420, 262014.2
8422, 166158.4, 8422, 233707.9, 8422, 1142650.0, 8422, 394057.7, 8422, 414987.8, 8422, 296376.1, 8422, 189884.0, 8422, 357912.6, 8422, 264711.5, 8422, 318498.8, 8422, 253927.9, 8422, 362686.2, 8422, 264221.2, 8422, 346069.6, 8422, 405167.8, 8422, 261985.3
8424, 166137.8, 8424, 233659.1, 8424, 1142592.0, 8424, 394033.4, 8424, 415046.5, 8424, 296451.1, 8424, 189850.2, 8424, 357864.4, 8424, 264729.5, 8424, 318460.3, 8424, 253865.8, 8424, 362676.2, 8424, 264197.2, 8424, 346022.0, 8424, 405196.6, 8424, 262011.1
8426, 166212.5, 8426, 233647.0, 8426, 1142627.0, 8426, 394059.0, 8426, 415020.8, 8426, 296408.6, 8426, 189805.0, 8426, 357897.4, 8426, 264665.8, 8426, 318560.9, 8426, 253953.8, 8426, 362704.0, 8426, 264197.6, 8426, 346095.3, 8426, 405227.1, 8426, 262012.7
8428, 166272.2, 8428, 233676.8, 8428, 1142663.0, 8428, 394044.3, 8428, 415034.2, 8428, 296441.8, 8428, 189857.5, 8428, 357844.6, 8428, 264742.1, 8428, 318614.8, 8428, 253944.8, 8428, 362739.6, 8428, 264237.0, 8428, 346050.6, 8428, 405277.2, 8428, 261990.9
8430, 166252.4, 8430, 233720.1, 8430, 1142662.0, 8430, 394145.4, 8430, 415108.8, 8430, 296501.1, 8430, 189833.4, 8430, 357926.8, 8430, 264734.6, 8430, 318684.5, 8430, 253828.3, 8430, 362753.7, 8430, 264289.9, 8430, 346078.7, 8430, 405364.4, 8430, 262074.2
8432, 166262.1, 8432, 233802.4, 8432, 1142609.0, 8432, 394197.6, 8432, 415033.7, 8432, 296494.6, 8432, 189779.7, 8432, 357951.1, 8432, 264673.9, 8432, 318718.2, 8432, 253748.6, 8432, 362748.4, 8432, 264314.3, 8432, 345954.9, 8432, 405393.2, 8432, 262030.6
8434, 166270.1, 8434, 233758.4, 8434, 1142645.0, 8434, 394165.6, 8434, 415035.8, 8434, 296456.8, 8434, 189811.3, 8434, 357945.8, 8434, 264627.0, 8434, 318666.9, 8434, 253740.6, 8434, 362678.0, 8434, 264295.4, 8434, 345970.9, 8434, 405397.8, 8434, 261962.8
8436, 166322.3, 8436, 233840.5, 8436, 1142689.0, 8436, 394111.4, 8436, 415085.1, 8436, 296397.2, 8436, 189840.6, 8436, 357964.0, 8436, 264686.3, 8436, 318678.3, 8436, 253740.7, 8436, 362724.4, 8436, 264261.6, 8436, 346012.8, 8436, 405383.4, 8436, 262010.1
8438, 166252.3, 8438, 233797.8, 8438, 1142708.0, 8438, 394013.8, 8438, 415122.3, 8438, 296365.9, 8438, 189848.1, 8438, 357954.0, 8438, 264670.3, 8438, 318624.4, 8438, 253739.4, 8438, 362691.4, 8438, 264245.7, 8438, 345995.6, 8438, 405289.6, 8438, 261968.9
8440, 166234.6, 8440, 233772.1, 8440, 1142642.0, 8440, 394136.1, 8440, 415086.9, 8440, 296386.3, 8440, 189762.0, 8440, 357916.4, 8440, 264654.9, 8440, 318629.8, 8440, 253742.2, 8440, 362673.0, 8440, 264257.8, 8440, 345982.8, 8440, 405340.8, 8440, 261962.8
8442, 166332.8, 8442, 233796.4, 8442, 1142702.0, 8442, 394070.1, 8442, 415102.5, 8442, 296391.8, 8442, 189864.1, 8442, 357907.4, 8442, 264723.3, 8442, 318603.9, 8442, 253796.4, 8442, 362706.0, 8442, 264239.1, 8442, 345999.2, 8442, 405232.0, 8442, 261978.2
8444, 166267.8, 8444, 233714.0, 8444, 1142663.0, 8444, 394027.1, 8444, 415045.3, 8444, 296395.5, 8444, 189845.7, 8444, 357946.2, 8444, 264702.6, 8444, 318543.3, 8444, 253798.7, 8444, 362666.4, 8444, 264289.4, 8444, 345951.7, 8444, 405192.9, 8444, 261957.9
8446, 166278.9, 8446, 233729.4, 8446, 1142631.0, 8446, 394025.5, 8446, 415066.3, 8446, 296390.0, 8446, 189843.2, 8446, 357925.9, 8446, 264680.6, 8446, 318517.1, 8446, 253842.9, 8446, 362685.2, 8446, 264245.5, 8446, 345993.2, 8446, 405192.0, 8446, 261977.7
8448, 166227.0, 8448, 233693.9, 8448, 1142625.0, 8448, 394050.4, 8448, 415093.2, 8448, 296405.6, 8448, 189856.5, 8448, 357886.2, 8448, 264691.8, 8448, 318550.5, 8448, 253797.7, 8448, 362660.4, 8448, 264150.7, 8448, 346089.8, 8448, 405150.2, 8448, 261965.9
8450, 166194.5, 8450, 233709.0, 8450, 1142608.0, 8450, 394018.8, 8450, 415048.6, 8450, 296406.2, 8450, 189850.9, 8450, 357871.9, 8450, 264693.6, 8450, 318584.1, 8450, 253860.7, 8450, 362640.5, 8450, 264219.0, 8450, 346003.0, 8450, 405144.8, 8450, 261900.0
8452, 166267.5, 8452, 233681.0, 8452, 1142641.0, 8452, 394050.7, 8452, 415096.3, 8452, 296347.6, 8452, 189853.4, 8452, 357926.3, 8452, 264696.4, 8452, 318533.1, 8452, 253783.6, 8452, 362696.9, 8452, 264210.8, 8452, 346076.6, 8452, 405113.4, 8452, 261978.4
8454, 166219.2, 8454, 233707.2, 8454, 1142620.0, 8454, 393968.5, 8454, 415073.6, 8454, 296388.3, 8454, 189805.0, 8454, 357877.0, 8454, 264702.9, 8454, 318563.6, 8454, 253881.7, 8454, 362669.9, 8454, 264211.0, 8454, 346022.5, 8454, 405149.3, 8454, 261962.7
8456, 166221.0, 8456, 233630.7, 8456, 1142618.0, 8456, 393938.9, 8456, 415061.7, 8456, 296391.6, 8456, 189828.0, 8456, 357831.2, 8456, 264668.4, 8456, 318591.1, 8456, 253814.0, 8456, 362686.5, 8456, 264196.4, 8456, 346048.4, 8456, 405114.9, 8456, 261894.0
8458, 166202.2, 8458, 233636.6, 8458, 1142595.0, 8458, 393928.6, 8458, 415049.0, 8458, 296414.4, 8458, 189821.0, 8458, 357804.5, 8458, 264627.3, 8458, 318550.7, 8458, 253811.7, 8458, 362685.8, 8458, 264174.1, 8458, 346077.0, 8458, 405106.8, 8458, 261883.3
8460, 166202.7, 8460, 233626.2, 8460, 1142620.0, 8460, 393947.6, 8460, 415059.7, 8460, 296403.0, 8460, 189813.4, 8460, 357833.0, 8460, 264635.8, 8460, 318607.1, 8460, 253850.9, 8460, 362709.9, 8460, 264210.4, 8460, 346127.0, 8460, 405128.1, 8460, 261920.2
8462, 166244.9, 8462, 233666.0, 8462, 1142651.0, 8462, 393954.8, 8462, 415074.8, 8462, 296430.2, 8462, 189838.7, 8462, 357857.2, 8462, 264651.4, 8462, 318681.7, 8462, 253872.7, 8462, 362741.2, 8462, 264266.0, 8462, 346144.1, 8462, 405217.9, 8462, 261919.2
8464, 166287.7, 8464, 233709.0, 8464, 1142697.0, 8464, 394046.4, 8464, 415109.9, 8464, 296481.6, 8464, 189807.7, 8464, 357881.1, 8464, 264625.9, 8464, 318825.7, 8464, 253784.3, 8464, 362806.4, 8464, 264328.9, 8464, 346131.2, 8464, 405336.5, 8464, 261975.1
8466, 166323.2, 8466, 233818.1, 8466, 1142730.0, 8466, 394231.0, 8466, 415118.6, 8466, 296449.5, 8466, 189822.6, 8466, 358019.8, 8466, 264617.4, 8466, 318894.6, 8466, 253734.2, 8466, 362816.9, 8466, 264357.9, 8466, 346135.6, 8466, 405601.9, 8466, 262102.0
8468, 166371.2, 8468, 233862.5, 8468, 1142723.0, 8468, 394317.9, 8468, 415187.0, 8468, 296544.0, 8468, 189784.0, 8468, 358065.8, 8468, 264549.4, 8468, 318948.9, 8468, 253646.9, 8468, 362877.8, 8468, 264355.7, 8468, 346036.3, 8468, 405641.1, 8468, 262054.6
8470, 166428.9, 8470, 233925.5, 8470, 1142715.0, 8470, 394353.8, 8470, 415110.6, 8470, 296441.1, 8470, 189787.6, 8470, 358065.0, 8470, 264572.7, 8470, 318896.6, 8470, 253594.4, 8470, 362814.1, 8470, 264379.1, 8470, 346041.6, 8470, 405587.9, 8470, 261990.8
8472, 166407.3, 8472, 233862.9, 8472, 1142732.0, 8472, 394234.9, 8472, 415101.8, 8472, 296386.6, 8472, 189733.6, 8472, 358091.7, 8472, 264572.0, 8472, 318830.5, 8472, 253559.7, 8472, 362743.8, 8472, 264400.2, 8472, 345999.4, 8472, 405492.1, 8472, 262008.8
8474, 166419.8, 8474, 233848.8, 8474, 1142754.0, 8474, 394134.4, 8474, 415156.1, 8474, 296393.5, 8474, 189787.2, 8474, 358090.8, 8474, 264703.7, 8474, 318765.5, 8474, 253637.0, 8474, 362687.6, 8474, 264341.4, 8474, 346062.0, 8474, 405384.0, 8474, 261994.4
8476, 166406.1, 8476, 233807.3, 8476, 1142645.0, 8476, 394053.5, 8476, 415158.2, 8476, 296283.2, 8476, 189774.4, 8476, 358002.8, 8476, 264661.9, 8476, 318687.8, 8476, 253631.9, 8476, 362724.0, 8476, 264267.5, 8476, 346083.7, 8476, 405271.7, 8476, 261954.0
8478, 166321.3, 8478, 233795.0, 8478, 1142622.0, 8478, 394098.5, 8478, 415142.2, 8478, 296293.8, 8478, 189837.6, 8478, 357956.2, 8478, 264683.6, 8478, 318641.1, 8478, 253677.3, 8478, 362683.0, 8478, 264248.9, 8478, 346124.7, 8478, 405169.6, 8478, 261993.6
8480, 166329.4, 8480, 233768.2, 8480, 1142664.0, 8480, 393970.9, 8480, 415129.3, 8480, 296273.2, 8480, 189810.1, 8480, 357984.5, 8480, 264691.1, 8480, 318605.3, 8480, 253714.2, 8480, 362709.4, 8480, 264218.8, 8480, 346154.3, 8480, 405120.7, 8480, 261945.3
8482, 166265.4, 8482, 233618.0, 8482, 1142588.0, 8482, 394004.4, 8482, 415142.4, 8482, 296301.7, 8482, 189821.1, 8482, 357970.8, 8482, 264659.7, 8482, 318620.2, 8482, 253786.3, 8482, 362677.1, 8482, 264206.9, 8482, 346149.2, 8482, 405100.1, 8482, 261929.4
8484, 166315.2, 8484, 233692.7, 8484, 1142615.0, 8484, 393992.2, 8484, 415106.9, 8484, 296326.4, 8484, 189812.5, 8484, 357915.0, 8484, 264697.0, 8484, 318585.9, 8484, 253758.3, 8484, 362684.4, 8484, 264200.1, 8484, 346137.9, 8484, 405082.3, 8484, 261910.0
8486, 166257.0, 8486, 233646.3, 8486, 1142553.0, 8486, 393975.2, 8486, 415149.6, 8486, 296350.6, 8486, 189785.2, 8486, 357918.3, 8486, 264734.6, 8486, 318565.2, 8486, 253806.1, 8486, 362731.3, 8486, 264227.6, 8486, 346196.1, 8486, 405091.0, 8486, 261978.0
8488, 166241.3, 8488, 233680.7, 8488, 1142578.0, 8488, 393942.4, 8488, 415095.1, 8488, 296310.6, 8488, 189754.5, 8488, 357949.2, 8488, 264668.8, 8488, 318580.8, 8488, 253808.4, 8488, 362751.0, 8488, 264216.5, 8488, 346176.6, 8488, 405071.5, 8488, 261942.2
8490, 166253.7, 8490, 233647.4, 8490, 1142501.0, 8490, 393988.5, 8490, 415088.3, 8490, 296343.3, 8490, 189761.0, 8490, 357929.1, 8490, 264721.1, 8490, 318621.6, 8490, 253869.5, 8490, 362698.8, 8490, 264208.0, 8490, 346149.8, 8490, 405144.3, 8490, 261929.8
8492, 166218.5, 8492, 233623.0, 8492, 1142522.0, 8492, 393953.4, 8492, 415112.9, 8492, 296405.3, 8492, 189779.1, 8492, 357909.2, 8492, 264661.2, 8492, 318565.5, 8492, 253809.0, 8492, 362707.4, 8492, 264249.9, 8492, 345903.8, 8492, 405101.9, 8492, 261917.0
8494, 166245.7, 8494, 233596.9, 8494, 1142557.0, 8494, 393983.9, 8494, 415131.8, 8494, 296338.5, 8494, 189768.3, 8494, 357956.9, 8494, 264668.7, 8494, 318540.8, 8494, 253830.2, 8494, 362688.1, 8494, 264220.7, 8494, 345931.8, 8494, 405059.0, 8494, 261946.3
8496, 166224.9, 8496, 233581.1, 8496, 1142514.0, 8496, 393937.4, 8496, 415109.3, 8496, 296369.4, 8496, 189784.9, 8496, 357921.1, 8496, 264752.6, 8496, 318521.6, 8496, 253844.3, 8496, 362684.4, 8496, 264200.4, 8496, 345943.4, 8496, 405092.6, 8496, 261970.8
8498, 166249.2, 8498, 233592.8, 8498, 1142522.0, 8498, 393981.5, 8498, 415130.4, 8498, 296356.9, 8498, 189776.6, 8498, 357880.9, 8498, 264688.7, 8498, 318583.5, 8498, 253905.7, 8498, 362703.7, 8498, 264157.0, 8498, 345962.6, 8498, 405104.0, 8498, 261958.0
8500, 166265.0, 8500, 233598.2, 8500, 1142507.0, 8500, 394010.2, 8500, 415116.4, 8500, 296375.6, 8500, 189741.0, 8500, 357950.1, 8500, 264673.3, 8500, 318639.7, 8500, 253812.5, 8500, 362747.6, 8500, 264216.6, 8500, 345950.6, 8500, 405110.5, 8500, 261924.4
8502, 166241.7, 8502, 233577.5, 8502, 1142563.0, 8502, 393978.1, 8502, 415123.6, 8502, 296376.2, 8502, 189734.1, 8502, 357939.2, 8502, 264691.2, 8502, 318597.8, 8502, 253750.0, 8502, 362743.9, 8502, 264204.7, 8502, 346015.9, 8502, 405158.0, 8502, 261994.4
8504, 166237.5, 8504, 233617.3, 8504, 1142585.0, 8504, 393992.7, 8504, 415075.3, 8504, 296380.3, 8504, 189778.9, 8504, 357971.8, 8504, 264676.6, 8504, 318603.7, 8504, 253872.1, 8504, 362699.9, 8504, 264257.6, 8504, 345966.3, 8504, 405104.0, 8504, 262002.5
8506, 166285.4, 8506, 233586.2, 8506, 1142530.0, 8506, 393988.7, 8506, 415120.3, 8506, 296395.7, 8506, 189793.0, 8506, 357928.0, 8506, 264697.4, 8506, 318568.5, 8506, 253842.4, 8506, 362716.7, 8506, 264194.4, 8506, 345995.1, 8506, 405077.6, 8506, 261940.1
8508, 166252.6, 8508, 233543.5, 8508, 1142484.0, 8508, 393951.9, 8508, 415104.8, 8508, 296357.4, 8508, 189733.9, 8508, 357897.4, 8508, 264710.6, 8508, 318535.4, 8508, 253781.1, 8508, 362710.6, 8508, 264245.8, 8508, 346000.5, 8508, 405054.6, 8508, 261969.3
8510, 166285.8, 8510, 233627.0, 8510, 1142472.0, 8510, 393970.6, 8510, 415122.7, 8510, 296377.4, 8510, 189747.2, 8510, 357922.6, 8510, 264687.4, 8510, 318537.2, 8510, 253877.2, 8510, 362757.3, 8510, 264174.2, 8510, 345970.9, 8510, 405061.5, 8510, 261957.2
8512, 166291.6, 8512, 233515.0, 8512, 1142491.0, 8512, 393976.1, 8512, 415143.7, 8512, 296314.8, 8512, 189763.8, 8512, 357865.8, 8512, 264648.7, 8512, 318574.9, 8512, 253848.4, 8512, 362752.7, 8512, 264190.7, 8512, 345984.3, 8512, 405039.5, 8512, 261910.2
8514, 166251.4, 8514, 233589.2, 8514, 1142474.0, 8514, 393914.8, 8514, 415111.4, 8514, 296355.6, 8514, 189756.6, 8514, 357885.7, 8514, 264690.1, 8514, 318518.7, 8514, 253834.7, 8514, 362743.4, 8514, 264179.0, 8514, 346012.0, 8514, 405045.2, 8514, 262002.7
8516, 166256.7, 8516, 233559.5, 8516, 1142424.0, 8516, 393885.3, 8516, 415061.3, 8516, 296376.7, 8516, 189779.6, 8516, 357879.1, 8516, 264680.2, 8516, 318517.6, 8516, 253931.0, 8516, 362742.5, 8516, 264179.1, 8516, 346037.9, 8516, 405000.1, 8516, 261976.9
8518, 166259.0, 8518, 233510.8, 8518, 1142428.0, 8518, 393905.4, 8518, 415073.2, 8518, 296373.8, 8518, 189751.5, 8518, 357856.2, 8518, 264679.9, 8518, 318482.1, 8518, 253866.4, 8518, 362778.9, 8518, 264195.0, 8518, 346052.3, 8518, 405009.9, 8518, 261958.5
8520, 166222.2, 8520, 233570.2, 8520, 1142412.0, 8520, 393854.0, 8520, 415116.8, 8520, 296335.4, 8520, 189725.7, 8520, 357869.6, 8520, 264706.3, 8520, 318538.9, 8520, 253874.6, 8520, 362792.0, 8520, 264163.4, 8520, 346007.5, 8520, 405009.2, 8520, 261942.0
8522, 166244.6, 8522, 233463.0, 8522, 1142447.0, 8522, 393928.5, 8522, 415031.5, 8522, 296372.2, 8522, 189722.8, 8522, 357812.7, 8522, 264691.5, 8522, 318508.6, 8522, 253857.7, 8522, 362705.7, 8522, 264171.7, 8522, 345992.5, 8522, 405009.4, 8522, 261962.4
8524, 166206.5, 8524, 233514.2, 8524, 1142463.0, 8524, 393892.4, 8524, 415085.9, 8524, 296364.1, 8524, 189815.0, 8524, 357798.9, 8524, 264707.3, 8524, 318517.6, 8524, 253917.6, 8524, 362741.1, 8524, 264176.8, 8524, 346046.7, 8524, 405071.7, 8524, 261970.7
8526, 166255.4, 8526, 233534.5, 8526, 1142470.0, 8526, 393884.5, 8526, 415074.4, 8526, 296397.1, 8526, 189800.8, 8526, 357884.0, 8526, 264688.4, 8526, 318499.9, 8526, 253911.4, 8526, 362725.1, 8526, 264144.9, 8526, 346040.2, 8526, 404988.7, 8526, 261953.4
8528, 166250.2, 8528, 233477.6, 8528, 1142455.0, 8528, 393899.0, 8528, 415085.0, 8528, 296418.5, 8528, 189738.4, 8528, 357839.8, 8528, 264674.4, 8528, 318509.7, 8528, 253917.8, 8528, 362697.5, 8528, 264160.1, 8528, 346049.6, 8528, 405056.9, 8528, 261916.7
8530, 166275.4, 8530, 233531.1, 8530, 1142386.0, 8530, 393933.1, 8530, 415124.1, 8530, 296340.4, 8530, 189748.0, 8530, 357909.7, 8530, 264722.8, 8530, 318499.5, 8530, 253884.5, 8530, 362763.2, 8530, 264190.4, 8530, 345986.8, 8530, 405028.8, 8530, 261965.2
8532, 166260.2, 8532, 233523.0, 8532, 1142448.0, 8532, 393903.0, 8532, 415060.3, 8532, 296341.8, 8532, 189762.4, 8532, 357838.4, 8532, 264704.8, 8532, 318567.2, 8532, 253906.4, 8532, 362719.4, 8532, 264165.8, 8532, 346040.5, 8532, 405031.8, 8532, 261923.8
8534, 166244.4, 8534, 233497.8, 8534, 1142419.0, 8534, 393936.7, 8534, 415119.5, 8534, 296321.3, 8534, 189812.2, 8534, 357845.0, 8534, 264692.5, 8534, 318623.3, 8534, 253888.1, 8534, 362776.0, 8534, 264207.6, 8534, 346013.1, 8534, 405065.0, 8534, 261934.2
8536, 166273.7, 8536, 233460.3, 8536, 1142446.0, 8536, 394050.5, 8536, 415069.0, 8536, 296420.8, 8536, 189796.8, 8536, 357923.1, 8536, 264584.5, 8536, 318617.6, 8536, 253848.2, 8536, 362743.4, 8536, 264203.1, 8536, 346069.6, 8536, 405132.1, 8536, 261972.7
8538, 166187.2, 8538, 233518.9, 8538, 1142424.0, 8538, 393940.2, 8538, 415072.4, 8538, 296407.9, 8538, 189774.2, 8538, 357877.3, 8538, 264630.4, 8538, 318617.2, 8538, 253825.9, 8538, 362772.1, 8538, 264177.9, 8538, 346023.9, 8538, 405174.0, 8538, 261989.0
8540, 166230.8, 8540, 233514.7, 8540, 1142466.0, 8540, 393958.8, 8540, 415054.9, 8540, 296379.6, 8540, 189781.6, 8540, 357893.2, 8540, 264685.5, 8540, 318574.8, 8540, 253825.4, 8540, 362705.3, 8540, 264228.4, 8540, 345970.5, 8540, 405173.1, 8540, 261968.4
8542, 166290.8, 8542, 233525.8, 8542, 1142421.0, 8542, 393889.3, 8542, 415103.8, 8542, 296305.9, 8542, 189776.0, 8542, 357900.9, 8542, 264679.5, 8542, 318581.3, 8542, 253866.6, 8542, 362727.9, 8542, 264172.6, 8542, 345941.2, 8542, 405057.6, 8542, 261924.7
8544, 166258.4, 8544, 233528.4, 8544, 1142408.0, 8544, 393896.8, 8544, 415028.3, 8544, 296362.0, 8544, 189756.1, 8544, 357880.1, 8544, 264628.1, 8544, 318527.3, 8544, 253915.0, 8544, 362723.9, 8544, 264168.9, 8544, 346006.2, 8544, 405080.7, 8544, 261939.7
8546, 166224.2, 8546, 233473.5, 8546, 1142386.0, 8546, 393883.6, 8546, 415032.5, 8546, 296356.6, 8546, 189791.4, 8546, 357851.5, 8546, 264671.6, 8546, 318531.5, 8546, 253927.7, 8546, 362732.4, 8546, 264172.9, 8546, 346012.9, 8546, 405063.0, 8546, 261936.9
8548, 166160.2, 8548, 233442.4, 8548, 1142357.0, 8548, 393891.7, 8548, 415070.5, 8548, 296384.3, 8548, 189810.3, 8548, 357819.0, 8548, 264734.3, 8548, 318518.5, 8548, 253863.4, 8548, 362697.4, 8548, 264158.4, 8548, 345998.0, 8548, 405023.3, 8548, 261936.3
8550, 166223.2, 8550, 233445.9, 8550, 1142406.0, 8550, 393899.4, 8550, 415076.6, 8550, 296385.0, 8550, 189759.3, 8550, 357885.7, 8550, 264705.0, 8550, 318556.9, 8550, 253897.4, 8550, 362724.7, 8550, 264221.4, 8550, 346011.9, 8550, 405075.4, 8550, 261904.9
8552, 166268.5, 8552, 233457.6, 8552, 1142372.0, 8552, 393832.1, 8552, 415103.5, 8552, 296381.2, 8552, 189780.2, 8552, 357815.8, 8552, 264640.0, 8552, 318561.5, 8552, 253869.3, 8552, 362744.5, 8552, 264173.8, 8552, 345975.2, 8552, 405083.4, 8552, 261930.1
8554, 166237.6, 8554, 233487.3, 8554, 1142346.0, 8554, 393868.7, 8554, 415066.7, 8554, 296384.7, 8554, 189740.4, 8554, 357889.3, 8554, 264679.2, 8554, 318483.4, 8554, 253922.3, 8554, 362680.9, 8554, 264197.4, 8554, 345978.2, 8554, 405034.6, 8554, 261941.3
8556, 166286.0, 8556, 233479.6, 8556, 1142370.0, 8556, 393933.9, 8556, 415066.1, 8556, 296380.4, 8556, 189833.6, 8556, 357854.9, 8556, 264719.4, 8556, 318546.5, 8556, 253913.0, 8556, 362739.8, 8556, 264232.2, 8556, 346025.8, 8556, 405048.3, 8556, 261901.5
8558, 166228.9, 8558, 233455.2, 8558, 1142321.0, 8558, 393861.2, 8558, 415072.7, 8558, 296380.6, 8558, 189816.7, 8558, 357830.9, 8558, 264697.1, 8558, 318468.9, 8558, 253868.0, 8558, 362745.1, 8558, 264192.3, 8558, 345987.9, 8558, 404978.4, 8558, 261906.4
8560, 166219.7, 8560, 233426.5, 8560, 1142340.0, 8560, 393788.8, 8560, 415028.5, 8560, 296313.2, 8560, 189804.1, 8560, 357853.9, 8560, 264676.5, 8560, 318547.7, 8560, 253925.7, 8560, 362726.3, 8560, 264157.0, 8560, 346010.1, 8560, 405044.3, 8560, 261899.4
8562, 166198.8, 8562, 233430.6, 8562, 1142420.0, 8562, 393872.6, 8562, 415096.7, 8562, 296416.7, 8562, 189782.3, 8562, 357754.5, 8562, 264653.9, 8562, 318480.7, 8562, 253898.3, 8562, 362678.4, 8562, 264171.9, 8562, 346053.6, 8562, 405022.3, 8562, 261895.7
8564, 166154.0, 8564, 233451.3, 8564, 1142346.0, 8564, 393904.9, 8564, 415058.1, 8564, 296371.6, 8564, 189832.9, 8564, 357885.9, 8564, 264657.3, 8564, 318444.2, 8564, 253935.2, 8564, 362650.5, 8564, 264137.6, 8564, 345992.5, 8564, 405030.1, 8564, 261900.5
8566, 166237.7, 8566, 233381.2, 8566, 1142389.0, 8566, 393883.5, 8566, 415062.9, 8566, 296372.3, 8566, 189808.9, 8566, 357857.5, 8566, 264691.0, 8566, 318528.5, 8566, 253931.1, 8566, 362656.6, 8566, 264153.8, 8566, 346038.1, 8566, 405029.4, 8566, 261874.8
8568, 166196.7, 8568, 233461.5, 8568, 1142421.0, 8568, 393898.7, 8568, 415062.0, 8568, 296363.2, 8568, 189811.8, 8568, 357846.7, 8568, 264707.6, 8568, 318554.9, 8568, 253943.4, 8568, 362739.2, 8568, 264254.5, 8568, 346036.5, 8568, 405051.6, 8568, 261925.4
8570, 166262.8, 8570, 233462.0, 8570, 1142345.0, 8570, 393909.7, 8570, 415084.4, 8570, 296383.9, 8570, 189790.3, 8570, 357856.5, 8570, 264653.3, 8570, 318582.7, 8570, 253905.2, 8570, 362712.3, 8570, 264223.9, 8570, 346042.1, 8570, 405103.6, 8570, 261914.3
8572, 166231.0, 8572, 233447.6, 8572, 1142443.0, 8572, 393975.6, 8572, 415065.9, 8572, 296437.1, 8572, 189758.6, 8572, 357846.6, 8572, 264665.1, 8572, 318643.2, 8572, 253876.8, 8572, 362732.7, 8572, 264193.1, 8572, 345978.2, 8572, 405159.1, 8572, 261998.5
