time 1,Cellulose_1, time 2,Cellulose_2,time 3,Cellulose_3, time 4,Cellulose_4,time 5 ,Cellulose_5, time 6,Cellulose_6,time 7,Cellulose_7, time 8,Cellulose_8,time 9 ,Cellulose_9, time 10,Cellulose_10,time 11,Cellulose_11, time 12,Cellulose_12,time 13 ,Cellulose_13, time 14,Cellulose_14,time 15,Cellulose_15, time 16,Cellulose_16
1082, 170353.5, 1082, 235466.8, 1082, 1144454.0, 1082, 395183.4, 1082, 418272.6, 1082, 297738.4, 1082, 193254.9, 1082, 361264.6, 1082, 268600.7, 1082, 322740.5, 1082, 258113.3, 1082, 366758.4, 1082, 268775.4, 1082, 350219.8, 1082, 402326.2, 1082, 258347.5
1084, 170358.4, 1084, 235433.2, 1084, 1144473.0, 1084, 395169.8, 1084, 418290.6, 1084, 297658.4, 1084, 193253.1, 1084, 361293.5, 1084, 268645.8, 1084, 322701.1, 1084, 258249.2, 1084, 366733.3, 1084, 268902.7, 1084, 350209.2, 1084, 402385.1, 1084, 258384.6
1086, 170400.8, 1086, 235393.6, 1086, 1144450.0, 1086, 395154.8, 1086, 418301.3, 1086, 297721.0, 1086, 193275.2, 1086, 361274.0, 1086, 268596.3, 1086, 322711.7, 1086, 258187.0, 1086, 366801.9, 1086, 268825.0, 1086, 350217.1, 1086, 402314.2, 1086, 258354.9
1088, 170344.9, 1088, 235417.1, 1088, 1144440.0, 1088, 395179.8, 1088, 418301.3, 1088, 297681.0, 1088, 193233.5, 1088, 361259.0, 1088, 268611.4, 1088, 322724.0, 1088, 258163.9, 1088, 366786.0, 1088, 268771.6, 1088, 350209.0, 1088, 402314.9, 1088, 258328.3
1090, 170378.6, 1090, 235402.8, 1090, 1144455.0, 1090, 395199.4, 1090, 418237.5, 1090, 297716.7, 1090, 193262.1, 1090, 361272.7, 1090, 268614.4, 1090, 322740.1, 1090, 258223.1, 1090, 366784.9, 1090, 268839.2, 1090, 350227.3, 1090, 402290.4, 1090, 258333.9
1092, 170333.0, 1092, 235389.2, 1092, 1144434.0, 1092, 395113.8, 1092, 418258.0, 1092, 297750.5, 1092, 193288.9, 1092, 361248.6, 1092, 268582.5, 1092, 322723.9, 1092, 258182.2, 1092, 366746.3, 1092, 268806.9, 1092, 350250.0, 1092, 402276.8, 1092, 258325.9
1094, 170353.3, 1094, 235395.7, 1094, 1144449.0, 1094, 388667.2, 1094, 418312.8, 1094, 297698.9, 1094, 193242.5, 1094, 361306.4, 1094, 268581.3, 1094, 322725.7, 1094, 258228.6, 1094, 366790.0, 1094, 268748.8, 1094, 350293.5, 1094, 402275.2, 1094, 258331.7
1096, 170361.0, 1096, 235384.7, 1096, 1144428.0, 1096, 395130.7, 1096, 418249.5, 1096, 297719.2, 1096, 193248.2, 1096, 361234.8, 1096, 268577.4, 1096, 322699.9, 1096, 258235.4, 1096, 366728.6, 1096, 268809.6, 1096, 350195.3, 1096, 402283.4, 1096, 258283.0
1098, 170345.9, 1098, 235365.7, 1098, 1144408.0, 1098, 395143.6, 1098, 418277.1, 1098, 297679.1, 1098, 193270.7, 1098, 361290.4, 1098, 268540.9, 1098, 322711.0, 1098, 258212.2, 1098, 366723.8, 1098, 268799.4, 1098, 350240.7, 1098, 402246.6, 1098, 258244.3
1100, 170349.4, 1100, 235407.6, 1100, 1144442.0, 1100, 395144.4, 1100, 418237.4, 1100, 297682.0, 1100, 193249.7, 1100, 361258.3, 1100, 268559.3, 1100, 322701.1, 1100, 258209.3, 1100, 366805.5, 1100, 268821.4, 1100, 350232.7, 1100, 402270.9, 1100, 258364.7
1102, 170348.0, 1102, 235363.8, 1102, 1144443.0, 1102, 395176.4, 1102, 418312.6, 1102, 297694.8, 1102, 193292.7, 1102, 361222.2, 1102, 268602.9, 1102, 322701.9, 1102, 258122.3, 1102, 366702.0, 1102, 268803.1, 1102, 350268.2, 1102, 402258.4, 1102, 258336.1
1104, 170352.1, 1104, 235433.2, 1104, 1144403.0, 1104, 395202.5, 1104, 418218.6, 1104, 297710.0, 1104, 193239.2, 1104, 361242.9, 1104, 268677.8, 1104, 322734.9, 1104, 258193.0, 1104, 366825.1, 1104, 268791.9, 1104, 350246.2, 1104, 402296.8, 1104, 258310.6
1106, 170385.5, 1106, 235447.6, 1106, 1144433.0, 1106, 395151.4, 1106, 418287.5, 1106, 297665.1, 1106, 193306.0, 1106, 361306.2, 1106, 268611.3, 1106, 322773.9, 1106, 258211.6, 1106, 366815.0, 1106, 268778.4, 1106, 350280.6, 1106, 402309.0, 1106, 258389.1
1108, 170456.5, 1108, 235442.0, 1108, 1144452.0, 1108, 395169.4, 1108, 418280.4, 1108, 297718.1, 1108, 193252.9, 1108, 361252.6, 1108, 268560.8, 1108, 322874.5, 1108, 258112.3, 1108, 366880.0, 1108, 268910.6, 1108, 350281.4, 1108, 402423.5, 1108, 258345.3
1110, 170396.8, 1110, 235455.7, 1110, 1144521.0, 1110, 395324.6, 1110, 418294.9, 1110, 297738.3, 1110, 193238.6, 1110, 361291.5, 1110, 268493.4, 1110, 322917.0, 1110, 258045.7, 1110, 366819.4, 1110, 268924.0, 1110, 350171.0, 1110, 402581.0, 1110, 258400.2
1112, 170418.5, 1112, 235545.8, 1112, 1144513.0, 1112, 395432.9, 1112, 418271.0, 1112, 297737.2, 1112, 193226.3, 1112, 361378.5, 1112, 268522.8, 1112, 322956.0, 1112, 257990.0, 1112, 366794.0, 1112, 268885.0, 1112, 350154.9, 1112, 402601.2, 1112, 258408.0
1114, 170443.3, 1114, 235568.2, 1114, 1144526.0, 1114, 395344.8, 1114, 418272.0, 1114, 297706.8, 1114, 193241.6, 1114, 361349.8, 1114, 268500.0, 1114, 322913.6, 1114, 257958.9, 1114, 366762.3, 1114, 268879.8, 1114, 350131.9, 1114, 402557.7, 1114, 258304.5
1116, 170473.6, 1116, 235569.6, 1116, 1144489.0, 1116, 395266.5, 1116, 418328.0, 1116, 297686.4, 1116, 193257.6, 1116, 361359.1, 1116, 268593.0, 1116, 322846.2, 1116, 257999.3, 1116, 366755.6, 1116, 268931.4, 1116, 350123.2, 1116, 402523.4, 1116, 258347.0
1118, 170522.5, 1118, 235515.6, 1118, 1144545.0, 1118, 395244.6, 1118, 418302.6, 1118, 297589.8, 1118, 193202.2, 1118, 361414.0, 1118, 268546.0, 1118, 322890.1, 1118, 258040.3, 1118, 366825.3, 1118, 268960.5, 1118, 350242.6, 1118, 402434.3, 1118, 258375.6
1120, 170430.0, 1120, 235527.5, 1120, 1144544.0, 1120, 395277.6, 1120, 418301.9, 1120, 297646.2, 1120, 193280.8, 1120, 361361.3, 1120, 268502.3, 1120, 322903.4, 1120, 257955.3, 1120, 366787.0, 1120, 268867.6, 1120, 350167.6, 1120, 402498.5, 1120, 258347.1
1122, 170448.5, 1122, 235553.7, 1122, 1144557.0, 1122, 395334.2, 1122, 418314.5, 1122, 297702.1, 1122, 193221.7, 1122, 361387.2, 1122, 268510.0, 1122, 322922.0, 1122, 257953.7, 1122, 366757.3, 1122, 268912.8, 1122, 350160.6, 1122, 402526.8, 1122, 258402.3
1124, 170430.5, 1124, 235584.9, 1124, 1144535.0, 1124, 395369.4, 1124, 418258.8, 1124, 297690.8, 1124, 193235.5, 1124, 361463.7, 1124, 268553.4, 1124, 322911.3, 1124, 257948.8, 1124, 366763.9, 1124, 268936.4, 1124, 350135.7, 1124, 402494.6, 1124, 258354.0
1126, 170450.3, 1126, 235580.0, 1126, 1144574.0, 1126, 395289.2, 1126, 418275.0, 1126, 297602.0, 1126, 193238.4, 1126, 361380.2, 1126, 268555.9, 1126, 322809.1, 1126, 257952.3, 1126, 366740.7, 1126, 268893.0, 1126, 350146.3, 1126, 402455.1, 1126, 258343.4
1128, 170466.2, 1128, 235532.3, 1128, 1144521.0, 1128, 395261.6, 1128, 418341.8, 1128, 297611.4, 1128, 193194.2, 1128, 361382.2, 1128, 268559.6, 1128, 322868.5, 1128, 257945.6, 1128, 366718.4, 1128, 268927.0, 1128, 350163.1, 1128, 402364.0, 1128, 258324.6
1130, 170467.5, 1130, 235512.2, 1130, 1144532.0, 1130, 395186.5, 1130, 418265.9, 1130, 297616.3, 1130, 193202.3, 1130, 361361.4, 1130, 268580.5, 1130, 322751.4, 1130, 257984.5, 1130, 366695.0, 1130, 268860.7, 1130, 350141.6, 1130, 402318.6, 1130, 258333.1
1132, 170451.0, 1132, 235534.0, 1132, 1144509.0, 1132, 395179.4, 1132, 418305.9, 1132, 297594.1, 1132, 193186.8, 1132, 361349.9, 1132, 268604.8, 1132, 322753.0, 1132, 257988.9, 1132, 366778.8, 1132, 268831.7, 1132, 350176.9, 1132, 402271.6, 1132, 258297.8
1134, 170387.4, 1134, 235442.1, 1134, 1144483.0, 1134, 395227.5, 1134, 418345.5, 1134, 297606.0, 1134, 193199.9, 1134, 361332.5, 1134, 268540.6, 1134, 322769.8, 1134, 258000.4, 1134, 366752.4, 1134, 268841.5, 1134, 350225.4, 1134, 402228.1, 1134, 258308.1
1136, 170390.7, 1136, 235451.4, 1136, 1144499.0, 1136, 395213.7, 1136, 418260.5, 1136, 297596.7, 1136, 193209.9, 1136, 361299.4, 1136, 268593.5, 1136, 322691.2, 1136, 258105.9, 1136, 366719.5, 1136, 268793.0, 1136, 350190.1, 1136, 402227.4, 1136, 258326.4
1138, 170406.5, 1138, 235506.6, 1138, 1144427.0, 1138, 395190.1, 1138, 418326.4, 1138, 297600.1, 1138, 193234.9, 1138, 361312.9, 1138, 268558.5, 1138, 322720.1, 1138, 258109.4, 1138, 366768.4, 1138, 268798.3, 1138, 350168.7, 1138, 402269.9, 1138, 258315.8
1140, 170394.5, 1140, 235393.2, 1140, 1144442.0, 1140, 395169.7, 1140, 418285.1, 1140, 297661.6, 1140, 193208.7, 1140, 361272.5, 1140, 268505.5, 1140, 322698.6, 1140, 258024.2, 1140, 366715.6, 1140, 268777.5, 1140, 350198.9, 1140, 402179.9, 1140, 258319.3
1142, 170363.6, 1142, 235439.1, 1142, 1144464.0, 1142, 395149.3, 1142, 418263.8, 1142, 297606.3, 1142, 193173.6, 1142, 361263.0, 1142, 268533.1, 1142, 322713.2, 1142, 258087.5, 1142, 366703.0, 1142, 268804.4, 1142, 350211.6, 1142, 402197.1, 1142, 258316.8
1144, 170425.9, 1144, 235412.3, 1144, 1144459.0, 1144, 395211.7, 1144, 418335.8, 1144, 297593.2, 1144, 193230.3, 1144, 361238.0, 1144, 268538.6, 1144, 322711.7, 1144, 258133.0, 1144, 366725.2, 1144, 268774.1, 1144, 350221.4, 1144, 402240.3, 1144, 258297.8
1146, 170350.3, 1146, 235408.3, 1146, 1144446.0, 1146, 395224.4, 1146, 418217.7, 1146, 297607.6, 1146, 193249.8, 1146, 361275.1, 1146, 268553.5, 1146, 322717.4, 1146, 258072.9, 1146, 366752.0, 1146, 268753.4, 1146, 350192.0, 1146, 402237.4, 1146, 258290.0
1148, 170386.4, 1148, 235432.4, 1148, 1144477.0, 1148, 395179.7, 1148, 418234.0, 1148, 297635.1, 1148, 193173.7, 1148, 361247.3, 1148, 268599.2, 1148, 322695.4, 1148, 258098.5, 1148, 366741.7, 1148, 268801.4, 1148, 350169.2, 1148, 402224.3, 1148, 258333.0
1150, 170326.6, 1150, 235427.5, 1150, 1144410.0, 1150, 395156.9, 1150, 418212.8, 1150, 297592.3, 1150, 193193.9, 1150, 361181.8, 1150, 268489.5, 1150, 322695.2, 1150, 258059.8, 1150, 366749.5, 1150, 268798.0, 1150, 350179.9, 1150, 402186.4, 1150, 258331.5
1152, 170306.7, 1152, 235432.5, 1152, 1144446.0, 1152, 395157.4, 1152, 418217.0, 1152, 297654.7, 1152, 193218.3, 1152, 361223.6, 1152, 268628.0, 1152, 322698.5, 1152, 258102.2, 1152, 366732.6, 1152, 268832.4, 1152, 350166.9, 1152, 402211.1, 1152, 258286.1
1154, 170300.3, 1154, 235458.7, 1154, 1144448.0, 1154, 395142.2, 1154, 418280.0, 1154, 297610.5, 1154, 193228.0, 1154, 361197.9, 1154, 268552.1, 1154, 322677.4, 1154, 258072.0, 1154, 366695.8, 1154, 268780.5, 1154, 350177.3, 1154, 402206.3, 1154, 258319.7
1156, 170367.8, 1156, 235413.6, 1156, 1144400.0, 1156, 395175.2, 1156, 418221.1, 1156, 297622.1, 1156, 193174.7, 1156, 361263.0, 1156, 268593.9, 1156, 322729.8, 1156, 258121.2, 1156, 366757.3, 1156, 268746.9, 1156, 350216.2, 1156, 402197.7, 1156, 258269.5
1158, 170334.3, 1158, 235377.8, 1158, 1144433.0, 1158, 395158.8, 1158, 418257.1, 1158, 297602.7, 1158, 193212.3, 1158, 361149.3, 1158, 268535.6, 1158, 322725.5, 1158, 258075.5, 1158, 366788.6, 1158, 268723.5, 1158, 350224.3, 1158, 402188.2, 1158, 258321.3
1160, 170308.6, 1160, 235415.2, 1160, 1144451.0, 1160, 395137.6, 1160, 418226.1, 1160, 297652.9, 1160, 193238.5, 1160, 361230.9, 1160, 268574.1, 1160, 322680.1, 1160, 258117.7, 1160, 366748.9, 1160, 268770.2, 1160, 350207.6, 1160, 402183.1, 1160, 258309.6
1162, 170310.3, 1162, 235371.8, 1162, 1144402.0, 1162, 395201.9, 1162, 418233.3, 1162, 297613.6, 1162, 193159.5, 1162, 361209.4, 1162, 268563.7, 1162, 322636.0, 1162, 258140.9, 1162, 366752.6, 1162, 268822.4, 1162, 350194.4, 1162, 402207.6, 1162, 258305.5
1164, 170289.1, 1164, 235336.8, 1164, 1144418.0, 1164, 395062.6, 1164, 418213.3, 1164, 297647.6, 1164, 193192.9, 1164, 361206.5, 1164, 268577.4, 1164, 322688.6, 1164, 258136.7, 1164, 366736.8, 1164, 268739.1, 1164, 350176.7, 1164, 402187.4, 1164, 258285.0
1166, 170332.0, 1166, 235397.3, 1166, 1144416.0, 1166, 395108.9, 1166, 418178.2, 1166, 297639.6, 1166, 193176.8, 1166, 361215.6, 1166, 268588.1, 1166, 322696.8, 1166, 258159.5, 1166, 366715.4, 1166, 268776.0, 1166, 350179.1, 1166, 402261.0, 1166, 258279.9
1168, 170333.6, 1168, 235419.1, 1168, 1144412.0, 1168, 395127.4, 1168, 418214.9, 1168, 297628.9, 1168, 193225.3, 1168, 361151.9, 1168, 268566.4, 1168, 322647.5, 1168, 258167.2, 1168, 366729.3, 1168, 268744.8, 1168, 350157.2, 1168, 402204.8, 1168, 258261.1
1170, 170301.0, 1170, 235335.4, 1170, 1144410.0, 1170, 395122.4, 1170, 418221.5, 1170, 297612.1, 1170, 193219.3, 1170, 361197.4, 1170, 268539.0, 1170, 322669.6, 1170, 258179.3, 1170, 366725.3, 1170, 268812.9, 1170, 350165.9, 1170, 402193.4, 1170, 258332.6
1172, 170373.8, 1172, 235414.4, 1172, 1144491.0, 1172, 395136.4, 1172, 418231.5, 1172, 297618.8, 1172, 193206.4, 1172, 361255.4, 1172, 268494.2, 1172, 322763.9, 1172, 258097.6, 1172, 366787.5, 1172, 268811.1, 1172, 350180.2, 1172, 402273.7, 1172, 258318.1
1174, 170312.9, 1174, 235392.9, 1174, 1144479.0, 1174, 395286.8, 1174, 418189.6, 1174, 297668.8, 1174, 193173.4, 1174, 361193.7, 1174, 268508.3, 1174, 322764.0, 1174, 258072.5, 1174, 366785.2, 1174, 268837.9, 1174, 350183.8, 1174, 402354.3, 1174, 258301.0
1176, 170342.9, 1176, 235461.2, 1176, 1144487.0, 1176, 395248.5, 1176, 418222.9, 1176, 297727.5, 1176, 193173.7, 1176, 361306.2, 1176, 268527.2, 1176, 322864.3, 1176, 258044.9, 1176, 366771.4, 1176, 268893.6, 1176, 350089.5, 1176, 402447.2, 1176, 258382.5
1178, 170481.3, 1178, 235532.5, 1178, 1144544.0, 1178, 395310.8, 1178, 418272.0, 1178, 297628.2, 1178, 193144.2, 1178, 361347.8, 1178, 268502.4, 1178, 322912.1, 1178, 258010.0, 1178, 366751.7, 1178, 268889.1, 1178, 350141.6, 1178, 402511.0, 1178, 258393.3
1180, 170428.6, 1180, 235533.8, 1180, 1144466.0, 1180, 395381.2, 1180, 418241.6, 1180, 297659.9, 1180, 193153.8, 1180, 361297.7, 1180, 268441.3, 1180, 322889.1, 1180, 257900.5, 1180, 366776.9, 1180, 268891.8, 1180, 350120.9, 1180, 402526.2, 1180, 258352.2
1182, 170396.7, 1182, 235579.0, 1182, 1144526.0, 1182, 395350.3, 1182, 418277.5, 1182, 297596.9, 1182, 193177.6, 1182, 361348.0, 1182, 268424.1, 1182, 322915.2, 1182, 257835.0, 1182, 366739.0, 1182, 268933.0, 1182, 350092.4, 1182, 402523.8, 1182, 258327.1
1184, 170418.0, 1184, 235562.9, 1184, 1144503.0, 1184, 395353.5, 1184, 418288.9, 1184, 297624.9, 1184, 193164.5, 1184, 361359.3, 1184, 268506.6, 1184, 322816.7, 1184, 257847.8, 1184, 366741.6, 1184, 268843.8, 1184, 350050.2, 1184, 402493.4, 1184, 258299.1
1186, 170415.8, 1186, 235547.5, 1186, 1144545.0, 1186, 395259.0, 1186, 418287.9, 1186, 297514.8, 1186, 193124.0, 1186, 361341.5, 1186, 268455.5, 1186, 322844.7, 1186, 257935.3, 1186, 366768.3, 1186, 268876.3, 1186, 350120.7, 1186, 402430.8, 1186, 258311.3
1188, 170428.3, 1188, 235526.7, 1188, 1144433.0, 1188, 395256.7, 1188, 418259.3, 1188, 297557.3, 1188, 193185.6, 1188, 361290.9, 1188, 268473.3, 1188, 322803.5, 1188, 257920.0, 1188, 366736.5, 1188, 268817.3, 1188, 350104.7, 1188, 402340.9, 1188, 258300.0
1190, 170356.4, 1190, 235481.8, 1190, 1144478.0, 1190, 395144.7, 1190, 418284.6, 1190, 297541.7, 1190, 193154.2, 1190, 361290.8, 1190, 268517.5, 1190, 322736.2, 1190, 257945.0, 1190, 366688.9, 1190, 268861.7, 1190, 350120.6, 1190, 402254.4, 1190, 258295.5
1192, 170363.6, 1192, 235425.9, 1192, 1144499.0, 1192, 395142.0, 1192, 418313.6, 1192, 297571.0, 1192, 193197.7, 1192, 361306.1, 1192, 268457.9, 1192, 322704.4, 1192, 257938.3, 1192, 366605.4, 1192, 268818.9, 1192, 350093.5, 1192, 402252.7, 1192, 258342.3
1194, 170336.4, 1194, 235431.7, 1194, 1144432.0, 1194, 395094.6, 1194, 418256.9, 1194, 297524.3, 1194, 193193.2, 1194, 361233.9, 1194, 268475.9, 1194, 322653.9, 1194, 258005.2, 1194, 366727.5, 1194, 268824.5, 1194, 350125.0, 1194, 402227.4, 1194, 258331.7
1196, 170381.7, 1196, 235430.2, 1196, 1144428.0, 1196, 395122.7, 1196, 418265.9, 1196, 297538.1, 1196, 193203.8, 1196, 361252.9, 1196, 268528.1, 1196, 322704.7, 1196, 258034.3, 1196, 366693.6, 1196, 268768.4, 1196, 350155.2, 1196, 402168.8, 1196, 258273.2
1198, 170339.7, 1198, 235420.9, 1198, 1144379.0, 1198, 395169.9, 1198, 418234.4, 1198, 297595.1, 1198, 193182.3, 1198, 361239.9, 1198, 268580.0, 1198, 322597.9, 1198, 258089.5, 1198, 366648.0, 1198, 268746.1, 1198, 350127.4, 1198, 402186.3, 1198, 258280.2
1200, 170305.0, 1200, 235410.0, 1200, 1144448.0, 1200, 395071.1, 1200, 418266.3, 1200, 297573.1, 1200, 193165.1, 1200, 361172.9, 1200, 268511.5, 1200, 322667.6, 1200, 258078.7, 1200, 366718.9, 1200, 268764.4, 1200, 350225.6, 1200, 402200.2, 1200, 258308.2
1202, 170304.6, 1202, 235356.7, 1202, 1144419.0, 1202, 395156.1, 1202, 418244.6, 1202, 297571.3, 1202, 193186.2, 1202, 361272.4, 1202, 268511.1, 1202, 322603.3, 1202, 258037.9, 1202, 366718.9, 1202, 268717.6, 1202, 350178.3, 1202, 402205.0, 1202, 258245.8
1204, 170294.9, 1204, 235379.2, 1204, 1144405.0, 1204, 395136.9, 1204, 418184.8, 1204, 297580.0, 1204, 193178.2, 1204, 361260.3, 1204, 268517.5, 1204, 322666.1, 1204, 258037.8, 1204, 366718.1, 1204, 268726.5, 1204, 350154.6, 1204, 402179.1, 1204, 258259.0
1206, 170285.1, 1206, 235354.6, 1206, 1144416.0, 1206, 395149.5, 1206, 418243.7, 1206, 297590.0, 1206, 193158.2, 1206, 361210.9, 1206, 268519.4, 1206, 322626.0, 1206, 258091.2, 1206, 366701.6, 1206, 268777.5, 1206, 350194.0, 1206, 402247.5, 1206, 258241.3
1208, 170312.0, 1208, 235405.0, 1208, 1144446.0, 1208, 395098.2, 1208, 418225.3, 1208, 297615.8, 1208, 193144.6, 1208, 361221.7, 1208, 268510.9, 1208, 322699.4, 1208, 258101.0, 1208, 366687.7, 1208, 268733.1, 1208, 350189.5, 1208, 402218.8, 1208, 258287.7
1210, 170302.7, 1210, 235391.5, 1210, 1144415.0, 1210, 395110.7, 1210, 418203.1, 1210, 297568.8, 1210, 193163.4, 1210, 361255.0, 1210, 268548.7, 1210, 322664.5, 1210, 258018.7, 1210, 366703.7, 1210, 268732.4, 1210, 350140.0, 1210, 402201.4, 1210, 258294.2
1212, 170305.7, 1212, 235363.4, 1212, 1144419.0, 1212, 395147.1, 1212, 418242.3, 1212, 297567.9, 1212, 193171.5, 1212, 361246.9, 1212, 268491.5, 1212, 322687.1, 1212, 258079.6, 1212, 366719.9, 1212, 268754.4, 1212, 350128.7, 1212, 402216.4, 1212, 258238.9
1214, 170304.1, 1214, 235353.1, 1214, 1144462.0, 1214, 395183.5, 1214, 418281.9, 1214, 297571.6, 1214, 193131.2, 1214, 361237.1, 1214, 268461.6, 1214, 322691.7, 1214, 258049.0, 1214, 366794.4, 1214, 268712.9, 1214, 350198.0, 1214, 402188.7, 1214, 258263.4
1216, 170309.9, 1216, 235336.4, 1216, 1144386.0, 1216, 395112.2, 1216, 418236.7, 1216, 297613.8, 1216, 193146.1, 1216, 361169.1, 1216, 268461.2, 1216, 322656.4, 1216, 258012.6, 1216, 366745.1, 1216, 268735.2, 1216, 350205.4, 1216, 402255.9, 1216, 258295.1
1218, 170342.8, 1218, 235367.5, 1218, 1144368.0, 1218, 395171.4, 1218, 418225.8, 1218, 297586.8, 1218, 193219.3, 1218, 361207.2, 1218, 268479.9, 1218, 322646.9, 1218, 258040.0, 1218, 366772.3, 1218, 268737.0, 1218, 350144.7, 1218, 402257.0, 1218, 258313.4
1220, 170413.9, 1220, 235419.1, 1220, 1144445.0, 1220, 395157.4, 1220, 418226.2, 1220, 297591.4, 1220, 193194.3, 1220, 361234.0, 1220, 268550.9, 1220, 322731.1, 1220, 258065.3, 1220, 366737.3, 1220, 268812.7, 1220, 350225.4, 1220, 402276.8, 1220, 258342.9
1222, 170307.9, 1222, 235424.1, 1222, 1144465.0, 1222, 395167.6, 1222, 418238.4, 1222, 297616.2, 1222, 193162.3, 1222, 361259.1, 1222, 268457.1, 1222, 322807.9, 1222, 257993.2, 1222, 366733.6, 1222, 268811.7, 1222, 350211.4, 1222, 402374.8, 1222, 258335.4
1224, 170335.5, 1224, 235459.0, 1224, 1144450.0, 1224, 395288.8, 1224, 418250.8, 1224, 297645.6, 1224, 193138.3, 1224, 361228.8, 1224, 268431.1, 1224, 322878.6, 1224, 257992.9, 1224, 366759.8, 1224, 268855.4, 1224, 350199.4, 1224, 402486.3, 1224, 258357.3
1226, 170366.6, 1226, 235495.4, 1226, 1144505.0, 1226, 395282.0, 1226, 418275.9, 1226, 297612.0, 1226, 193141.2, 1226, 361292.0, 1226, 268432.9, 1226, 322822.6, 1226, 257843.2, 1226, 366705.4, 1226, 268860.4, 1226, 350168.7, 1226, 402411.0, 1226, 258391.6
1228, 170360.7, 1228, 235452.5, 1228, 1144451.0, 1228, 395278.0, 1228, 418237.6, 1228, 297614.4, 1228, 193179.5, 1228, 361251.4, 1228, 268445.2, 1228, 322801.9, 1228, 257863.4, 1228, 366744.8, 1228, 268831.4, 1228, 350117.4, 1228, 402399.7, 1228, 258321.5
1230, 170387.9, 1230, 235452.4, 1230, 1144482.0, 1230, 395219.7, 1230, 418262.1, 1230, 297517.1, 1230, 193172.5, 1230, 361274.4, 1230, 268457.4, 1230, 322739.7, 1230, 257877.0, 1230, 366686.0, 1230, 268808.6, 1230, 350149.0, 1230, 402326.3, 1230, 258308.7
1232, 170326.9, 1232, 235428.1, 1232, 1144455.0, 1232, 395138.7, 1232, 418235.1, 1232, 297546.0, 1232, 193177.6, 1232, 361235.6, 1232, 268494.7, 1232, 322724.7, 1232, 258003.9, 1232, 366632.2, 1232, 268739.9, 1232, 350209.5, 1232, 402269.1, 1232, 258281.3
1234, 170307.4, 1234, 235414.6, 1234, 1144475.0, 1234, 395149.0, 1234, 418220.1, 1234, 297541.0, 1234, 193165.8, 1234, 361246.3, 1234, 268438.2, 1234, 322701.0, 1234, 257939.2, 1234, 366683.6, 1234, 268774.8, 1234, 350128.4, 1234, 402242.6, 1234, 258266.6
1236, 170291.3, 1236, 235403.5, 1236, 1144428.0, 1236, 395109.4, 1236, 418243.8, 1236, 297531.8, 1236, 193099.2, 1236, 361231.9, 1236, 268538.5, 1236, 322642.9, 1236, 258037.6, 1236, 366709.7, 1236, 268756.1, 1236, 350181.7, 1236, 402237.2, 1236, 258232.1
1238, 170281.3, 1238, 235374.8, 1238, 1144369.0, 1238, 395074.7, 1238, 418247.4, 1238, 297522.6, 1238, 193148.3, 1238, 361200.1, 1238, 268508.6, 1238, 322697.8, 1238, 257992.2, 1238, 366649.8, 1238, 268741.5, 1238, 350169.2, 1238, 402245.8, 1238, 258242.1
1240, 170325.0, 1240, 235403.1, 1240, 1144405.0, 1240, 395120.3, 1240, 418234.0, 1240, 297594.9, 1240, 193168.8, 1240, 361244.9, 1240, 268556.2, 1240, 322664.8, 1240, 258045.2, 1240, 366665.3, 1240, 268770.8, 1240, 350219.6, 1240, 402197.3, 1240, 258272.1
1242, 170279.4, 1242, 235299.5, 1242, 1144417.0, 1242, 395104.0, 1242, 418238.6, 1242, 297526.2, 1242, 193163.3, 1242, 361201.4, 1242, 268520.1, 1242, 322634.9, 1242, 258072.3, 1242, 366671.8, 1242, 268707.4, 1242, 350201.5, 1242, 402173.4, 1242, 258245.0
1244, 170361.5, 1244, 235350.1, 1244, 1144411.0, 1244, 395153.2, 1244, 418247.5, 1244, 297573.5, 1244, 193155.5, 1244, 361225.9, 1244, 268484.5, 1244, 322703.4, 1244, 258034.5, 1244, 366678.7, 1244, 268740.5, 1244, 350223.9, 1244, 402204.7, 1244, 258294.7
1246, 170288.4, 1246, 235348.0, 1246, 1144390.0, 1246, 395142.1, 1246, 418255.7, 1246, 297534.8, 1246, 193159.7, 1246, 361205.0, 1246, 268530.1, 1246, 322719.6, 1246, 258055.8, 1246, 366760.6, 1246, 268801.4, 1246, 350205.7, 1246, 402221.7, 1246, 258241.7
1248, 170353.5, 1248, 235387.8, 1248, 1144380.0, 1248, 395185.9, 1248, 418233.7, 1248, 297577.1, 1248, 193170.9, 1248, 361234.0, 1248, 268523.7, 1248, 322697.1, 1248, 258046.7, 1248, 366748.5, 1248, 268781.7, 1248, 350189.2, 1248, 402202.6, 1248, 258297.1
1250, 170348.3, 1250, 235346.8, 1250, 1144450.0, 1250, 395221.6, 1250, 418232.4, 1250, 297556.9, 1250, 193166.1, 1250, 361276.7, 1250, 268453.0, 1250, 322751.8, 1250, 257963.7, 1250, 366774.9, 1250, 268792.3, 1250, 350158.2, 1250, 402311.1, 1250, 258317.4
1252, 170286.1, 1252, 235404.1, 1252, 1144399.0, 1252, 395175.8, 1252, 418237.2, 1252, 297599.8, 1252, 193115.0, 1252, 361220.1, 1252, 268444.8, 1252, 322722.0, 1252, 257948.9, 1252, 366752.6, 1252, 268766.9, 1252, 350142.7, 1252, 402263.5, 1252, 258295.8
