time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
4110, 167264.5, 4110, 231751.6, 4110, 1143286.0, 4110, 390909.7, 4110, 415622.3, 4110, 296334.6, 4110, 189008.5, 4110, 357985.2, 4110, 273720.0, 4110, 327797.5, 4110, 262405.3, 4110, 370953.6, 4110, 275420.4, 4110, 362789.6, 4110, 409675.7, 4110, 258000.6
4112, 167395.8, 4112, 231741.9, 4112, 1143305.0, 4112, 390858.9, 4112, 415630.2, 4112, 296275.7, 4112, 189080.2, 4112, 357974.1, 4112, 273763.2, 4112, 327771.9, 4112, 262281.2, 4112, 370976.9, 4112, 275467.8, 4112, 362822.0, 4112, 409626.5, 4112, 257988.4
4114, 167401.5, 4114, 231768.3, 4114, 1143321.0, 4114, 390863.8, 4114, 415672.3, 4114, 296332.6, 4114, 189017.1, 4114, 357905.1, 4114, 273805.4, 4114, 327785.6, 4114, 262404.5, 4114, 370964.2, 4114, 275454.8, 4114, 362773.9, 4114, 409536.5, 4114, 257994.2
4116, 167369.2, 4116, 231786.5, 4116, 1143265.0, 4116, 390765.2, 4116, 415614.5, 4116, 296306.8, 4116, 189050.8, 4116, 357919.6, 4116, 273693.3, 4116, 327723.6, 4116, 262432.0, 4116, 370971.6, 4116, 275358.0, 4116, 362768.2, 4116, 409479.2, 4116, 257996.4
4118, 167294.2, 4118, 231777.0, 4118, 1143295.0, 4118, 390804.1, 4118, 415613.2, 4118, 296361.3, 4118, 189055.9, 4118, 357907.5, 4118, 273703.5, 4118, 327697.9, 4118, 262447.0, 4118, 370881.5, 4118, 275391.6, 4118, 362810.2, 4118, 409496.5, 4118, 257936.6
4120, 167286.3, 4120, 231760.2, 4120, 1143345.0, 4120, 390806.4, 4120, 415645.0, 4120, 296309.9, 4120, 189087.9, 4120, 357923.4, 4120, 273806.5, 4120, 327792.0, 4120, 262472.4, 4120, 370995.6, 4120, 275410.4, 4120, 362836.1, 4120, 409501.3, 4120, 257963.3
4122, 167359.4, 4122, 231737.3, 4122, 1143255.0, 4122, 390853.0, 4122, 415660.3, 4122, 296291.7, 4122, 189090.1, 4122, 357933.0, 4122, 273724.9, 4122, 327769.1, 4122, 262404.0, 4122, 370994.4, 4122, 275389.4, 4122, 362815.3, 4122, 409460.0, 4122, 257973.7
4124, 167274.5, 4124, 231693.2, 4124, 1143297.0, 4124, 390860.9, 4124, 415674.8, 4124, 296329.1, 4124, 189075.0, 4124, 357911.1, 4124, 273724.8, 4124, 327722.8, 4124, 262458.9, 4124, 370988.0, 4124, 275347.0, 4124, 362781.8, 4124, 409526.8, 4124, 257996.3
4126, 167271.2, 4126, 231713.2, 4126, 1143245.0, 4126, 390828.7, 4126, 415621.6, 4126, 296325.2, 4126, 189064.1, 4126, 357894.1, 4126, 273743.7, 4126, 327720.0, 4126, 262452.6, 4126, 370992.2, 4126, 275405.7, 4126, 362771.7, 4126, 409474.8, 4126, 257953.4
4128, 167278.3, 4128, 231700.7, 4128, 1143251.0, 4128, 390840.9, 4128, 415608.3, 4128, 296308.9, 4128, 189060.4, 4128, 357874.9, 4128, 273727.2, 4128, 327758.5, 4128, 262471.7, 4128, 370976.8, 4128, 275366.6, 4128, 362770.0, 4128, 409490.8, 4128, 257914.2
4130, 167306.8, 4130, 231704.5, 4130, 1143227.0, 4130, 390794.0, 4130, 415623.6, 4130, 296283.4, 4130, 189051.2, 4130, 357972.6, 4130, 273750.0, 4130, 327704.5, 4130, 262507.2, 4130, 370958.8, 4130, 275336.6, 4130, 362806.3, 4130, 409435.9, 4130, 257952.8
4132, 167316.5, 4132, 231715.4, 4132, 1143203.0, 4132, 390739.1, 4132, 415662.9, 4132, 296222.0, 4132, 189040.6, 4132, 357913.4, 4132, 273728.4, 4132, 327741.9, 4132, 262491.4, 4132, 370927.2, 4132, 275388.4, 4132, 362797.0, 4132, 409387.8, 4132, 258036.0
4134, 167316.6, 4134, 231651.6, 4134, 1143224.0, 4134, 390769.6, 4134, 415658.3, 4134, 296252.6, 4134, 189103.9, 4134, 357876.5, 4134, 273749.0, 4134, 327712.0, 4134, 262412.2, 4134, 370958.8, 4134, 275313.9, 4134, 362881.6, 4134, 409406.4, 4134, 257948.5
4136, 167306.0, 4136, 231636.4, 4136, 1143224.0, 4136, 390838.4, 4136, 415633.6, 4136, 296318.8, 4136, 189061.6, 4136, 357899.9, 4136, 273735.3, 4136, 327686.8, 4136, 262483.6, 4136, 371004.6, 4136, 275285.9, 4136, 362796.3, 4136, 409403.7, 4136, 257919.6
4138, 167282.2, 4138, 231644.8, 4138, 1143228.0, 4138, 390755.5, 4138, 415609.1, 4138, 296250.1, 4138, 189120.3, 4138, 357895.5, 4138, 273767.9, 4138, 327698.1, 4138, 262512.5, 4138, 370993.5, 4138, 275323.5, 4138, 362845.3, 4138, 409456.1, 4138, 257947.7
4140, 167229.9, 4140, 231664.3, 4140, 1143214.0, 4140, 390771.0, 4140, 415598.6, 4140, 296282.7, 4140, 189094.5, 4140, 357887.5, 4140, 273771.4, 4140, 327690.4, 4140, 262463.4, 4140, 370960.5, 4140, 275307.8, 4140, 362895.3, 4140, 409425.9, 4140, 257902.2
4142, 167250.7, 4142, 231655.0, 4142, 1143288.0, 4142, 390765.7, 4142, 415613.9, 4142, 296297.8, 4142, 189074.6, 4142, 357841.2, 4142, 273789.2, 4142, 327672.4, 4142, 262553.5, 4142, 370968.4, 4142, 275334.5, 4142, 362881.9, 4142, 409467.5, 4142, 257965.9
4144, 167251.0, 4144, 231639.5, 4144, 1143171.0, 4144, 390779.1, 4144, 415589.7, 4144, 296356.1, 4144, 189112.3, 4144, 357866.8, 4144, 273749.5, 4144, 327606.6, 4144, 262484.7, 4144, 370937.8, 4144, 275338.7, 4144, 362791.4, 4144, 409410.7, 4144, 257926.8
4146, 167283.6, 4146, 231669.9, 4146, 1143202.0, 4146, 390757.9, 4146, 415543.3, 4146, 296257.3, 4146, 189066.5, 4146, 357871.4, 4146, 273722.6, 4146, 327651.6, 4146, 262526.4, 4146, 370943.1, 4146, 275328.3, 4146, 362844.2, 4146, 409422.2, 4146, 257997.9
4148, 167292.6, 4148, 231673.6, 4148, 1143258.0, 4148, 390753.1, 4148, 415611.0, 4148, 296329.4, 4148, 189080.6, 4148, 357840.8, 4148, 273746.8, 4148, 327792.4, 4148, 262512.6, 4148, 371004.8, 4148, 275363.5, 4148, 362867.0, 4148, 409445.5, 4148, 257987.4
4150, 167331.2, 4150, 231681.8, 4150, 1143267.0, 4150, 390852.9, 4150, 415664.1, 4150, 296327.5, 4150, 189105.8, 4150, 357890.4, 4150, 273744.1, 4150, 327785.6, 4150, 262491.1, 4150, 370984.7, 4150, 275356.5, 4150, 362826.3, 4150, 409588.4, 4150, 257957.3
4152, 167277.5, 4152, 231782.1, 4152, 1143261.0, 4152, 390886.0, 4152, 415617.6, 4152, 296340.4, 4152, 189103.0, 4152, 357879.3, 4152, 273625.6, 4152, 327786.4, 4152, 262430.7, 4152, 370965.4, 4152, 275382.9, 4152, 362795.3, 4152, 409638.9, 4152, 257978.9
4154, 167310.0, 4154, 231739.2, 4154, 1143305.0, 4154, 390914.9, 4154, 415644.6, 4154, 296356.7, 4154, 189035.4, 4154, 357957.1, 4154, 273700.3, 4154, 327863.6, 4154, 262371.5, 4154, 370949.7, 4154, 275469.1, 4154, 362749.4, 4154, 409644.5, 4154, 258029.0
4156, 167372.8, 4156, 231781.3, 4156, 1143283.0, 4156, 390922.4, 4156, 415630.7, 4156, 296403.0, 4156, 189071.3, 4156, 357954.8, 4156, 273731.9, 4156, 327856.3, 4156, 262336.4, 4156, 370981.2, 4156, 275459.1, 4156, 362817.4, 4156, 409612.8, 4156, 258008.8
4158, 167330.5, 4158, 231782.1, 4158, 1143313.0, 4158, 390881.7, 4158, 415697.8, 4158, 296336.8, 4158, 189073.2, 4158, 357920.9, 4158, 273633.8, 4158, 327832.8, 4158, 262373.9, 4158, 370933.0, 4158, 275441.4, 4158, 362758.5, 4158, 409673.6, 4158, 258010.2
4160, 167303.6, 4160, 231818.7, 4160, 1143242.0, 4160, 390882.0, 4160, 415621.9, 4160, 296351.0, 4160, 189072.3, 4160, 357975.2, 4160, 273691.7, 4160, 327827.0, 4160, 262346.4, 4160, 370974.2, 4160, 275381.6, 4160, 362772.1, 4160, 409524.1, 4160, 257951.3
4162, 167326.6, 4162, 231798.5, 4162, 1143302.0, 4162, 390854.2, 4162, 415634.7, 4162, 296278.2, 4162, 189077.7, 4162, 357942.1, 4162, 273724.4, 4162, 327838.3, 4162, 262379.7, 4162, 370947.0, 4162, 275396.0, 4162, 362683.0, 4162, 409513.6, 4162, 257995.0
4164, 167346.8, 4164, 231759.7, 4164, 1143270.0, 4164, 390825.4, 4164, 415660.6, 4164, 296253.1, 4164, 189065.3, 4164, 357940.5, 4164, 273740.6, 4164, 327744.6, 4164, 262401.5, 4164, 370933.7, 4164, 275443.9, 4164, 362841.4, 4164, 409485.0, 4164, 257946.5
4166, 167309.3, 4166, 231727.0, 4166, 1143295.0, 4166, 390828.8, 4166, 415685.6, 4166, 296262.7, 4166, 189036.2, 4166, 357921.1, 4166, 273715.9, 4166, 327719.7, 4166, 262469.0, 4166, 370912.7, 4166, 275310.5, 4166, 362783.6, 4166, 409487.9, 4166, 257871.7
4168, 167290.7, 4168, 231710.1, 4168, 1143286.0, 4168, 390765.0, 4168, 415639.7, 4168, 296263.3, 4168, 189104.3, 4168, 357870.9, 4168, 273731.2, 4168, 327683.6, 4168, 262427.9, 4168, 370958.2, 4168, 275281.1, 4168, 362821.7, 4168, 409435.3, 4168, 257897.3
4170, 167243.0, 4170, 231669.9, 4170, 1143245.0, 4170, 390762.6, 4170, 415611.3, 4170, 296284.9, 4170, 189107.6, 4170, 357895.1, 4170, 273792.6, 4170, 327703.9, 4170, 262469.6, 4170, 370875.4, 4170, 275352.5, 4170, 362822.7, 4170, 409433.1, 4170, 257930.3
4172, 167242.7, 4172, 231689.5, 4172, 1143311.0, 4172, 390764.3, 4172, 415650.1, 4172, 296282.9, 4172, 189067.4, 4172, 357939.0, 4172, 273745.5, 4172, 327667.8, 4172, 262478.3, 4172, 370963.3, 4172, 275353.9, 4172, 362817.1, 4172, 409433.1, 4172, 257908.5
4174, 167279.2, 4174, 231689.7, 4174, 1143293.0, 4174, 390790.5, 4174, 415674.2, 4174, 296334.2, 4174, 189100.0, 4174, 357903.0, 4174, 273693.6, 4174, 327719.3, 4174, 262429.8, 4174, 370967.9, 4174, 275347.4, 4174, 362852.0, 4174, 409500.4, 4174, 257898.5
4176, 167259.5, 4176, 231680.2, 4176, 1143283.0, 4176, 390767.5, 4176, 415622.2, 4176, 296366.6, 4176, 189096.6, 4176, 357896.6, 4176, 273719.3, 4176, 327696.5, 4176, 262488.1, 4176, 370972.3, 4176, 275375.1, 4176, 362746.5, 4176, 409450.3, 4176, 257980.8
4178, 167268.8, 4178, 231647.5, 4178, 1143248.0, 4178, 390773.3, 4178, 415659.7, 4178, 296342.2, 4178, 189072.5, 4178, 357933.0, 4178, 273792.1, 4178, 327665.4, 4178, 262555.0, 4178, 370969.4, 4178, 275369.0, 4178, 362841.3, 4178, 409462.9, 4178, 257923.1
4180, 167254.1, 4180, 231675.1, 4180, 1143268.0, 4180, 390794.2, 4180, 415586.6, 4180, 296307.4, 4180, 189091.7, 4180, 357859.3, 4180, 273698.0, 4180, 327691.7, 4180, 262463.1, 4180, 370973.3, 4180, 275362.9, 4180, 362773.4, 4180, 409452.2, 4180, 257923.6
4182, 167275.0, 4182, 231678.3, 4182, 1143320.0, 4182, 390835.3, 4182, 415661.6, 4182, 296333.8, 4182, 189127.7, 4182, 357925.8, 4182, 273774.6, 4182, 327650.2, 4182, 262475.3, 4182, 370999.3, 4182, 275329.5, 4182, 362789.9, 4182, 409460.8, 4182, 257983.4
4184, 167218.4, 4184, 231641.4, 4184, 1143257.0, 4184, 390762.9, 4184, 415680.0, 4184, 296352.3, 4184, 189089.2, 4184, 357907.0, 4184, 273760.4, 4184, 327644.5, 4184, 262542.7, 4184, 370901.6, 4184, 275297.5, 4184, 362859.0, 4184, 409481.5, 4184, 257920.5
4186, 167227.7, 4186, 231653.4, 4186, 1143179.0, 4186, 390719.1, 4186, 415616.2, 4186, 296308.5, 4186, 189106.9, 4186, 357874.2, 4186, 273720.4, 4186, 327661.9, 4186, 262489.7, 4186, 370972.1, 4186, 275340.9, 4186, 362863.1, 4186, 409461.0, 4186, 257950.3
4188, 167186.7, 4188, 231703.5, 4188, 1143275.0, 4188, 390787.4, 4188, 415601.9, 4188, 296329.7, 4188, 189104.7, 4188, 357895.9, 4188, 273723.5, 4188, 327731.5, 4188, 262553.7, 4188, 371001.0, 4188, 275394.9, 4188, 362890.2, 4188, 409514.1, 4188, 257956.0
4190, 167320.6, 4190, 231720.3, 4190, 1143323.0, 4190, 390891.9, 4190, 415685.2, 4190, 296359.7, 4190, 189111.9, 4190, 357986.2, 4190, 273763.4, 4190, 327857.2, 4190, 262526.7, 4190, 371007.5, 4190, 275447.4, 4190, 362857.5, 4190, 409673.1, 4190, 258001.8
4192, 167318.6, 4192, 231809.3, 4192, 1143365.0, 4192, 390977.0, 4192, 415710.2, 4192, 296367.3, 4192, 189065.2, 4192, 357958.4, 4192, 273694.1, 4192, 328017.9, 4192, 262411.0, 4192, 371023.9, 4192, 275507.6, 4192, 362886.7, 4192, 409765.2, 4192, 257989.0
4194, 167410.0, 4194, 231894.4, 4194, 1143393.0, 4194, 391111.5, 4194, 415687.5, 4194, 296442.1, 4194, 189033.7, 4194, 358093.0, 4194, 273585.2, 4194, 328066.6, 4194, 262264.9, 4194, 371083.1, 4194, 275565.0, 4194, 362724.9, 4194, 409925.9, 4194, 258028.1
4196, 167462.3, 4196, 231888.8, 4196, 1143390.0, 4196, 391146.7, 4196, 415718.6, 4196, 296319.5, 4196, 189012.3, 4196, 358073.8, 4196, 273624.4, 4196, 328068.6, 4196, 262170.3, 4196, 371033.1, 4196, 275601.4, 4196, 362744.8, 4196, 409996.0, 4196, 258017.6
4198, 167434.6, 4198, 231920.8, 4198, 1143378.0, 4198, 391102.1, 4198, 415700.8, 4198, 296343.9, 4198, 189082.1, 4198, 358128.3, 4198, 273610.9, 4198, 328069.6, 4198, 262178.7, 4198, 371031.8, 4198, 275543.1, 4198, 362689.5, 4198, 409895.8, 4198, 257940.0
4200, 167455.4, 4200, 231987.0, 4200, 1143418.0, 4200, 391025.2, 4200, 415669.0, 4200, 296256.2, 4200, 189029.9, 4200, 358026.7, 4200, 273640.1, 4200, 327930.2, 4200, 262180.3, 4200, 370954.9, 4200, 275523.0, 4200, 362636.6, 4200, 409801.6, 4200, 257961.1
4202, 167423.7, 4202, 231870.7, 4202, 1143382.0, 4202, 390931.3, 4202, 415684.9, 4202, 296203.9, 4202, 189073.8, 4202, 358082.0, 4202, 273715.8, 4202, 327844.5, 4202, 262245.2, 4202, 370908.3, 4202, 275430.8, 4202, 362691.5, 4202, 409690.1, 4202, 257937.7
4204, 167384.8, 4204, 231826.4, 4204, 1143366.0, 4204, 390802.5, 4204, 415729.1, 4204, 296197.9, 4204, 189071.2, 4204, 357981.9, 4204, 273717.4, 4204, 327813.6, 4204, 262306.8, 4204, 370911.9, 4204, 275443.6, 4204, 362750.7, 4204, 409567.7, 4204, 257909.0
4206, 167377.8, 4206, 231791.6, 4206, 1143353.0, 4206, 390915.9, 4206, 415693.3, 4206, 296242.9, 4206, 189044.3, 4206, 357978.4, 4206, 273707.3, 4206, 327784.6, 4206, 262321.0, 4206, 370927.5, 4206, 275402.1, 4206, 362787.1, 4206, 409525.4, 4206, 257920.0
4208, 167312.6, 4208, 231722.6, 4208, 1143327.0, 4208, 390778.7, 4208, 415719.1, 4208, 296233.1, 4208, 189099.7, 4208, 357962.0, 4208, 273664.5, 4208, 327713.3, 4208, 262420.8, 4208, 370939.1, 4208, 275371.3, 4208, 362796.1, 4208, 409420.8, 4208, 257983.4
4210, 167266.8, 4210, 231764.8, 4210, 1143232.0, 4210, 390792.1, 4210, 415719.7, 4210, 296230.0, 4210, 189037.5, 4210, 357932.1, 4210, 273665.7, 4210, 327775.4, 4210, 262394.4, 4210, 370973.5, 4210, 275380.0, 4210, 362829.7, 4210, 409467.1, 4210, 257931.2
4212, 167264.8, 4212, 231727.6, 4212, 1143270.0, 4212, 390788.5, 4212, 415704.9, 4212, 296257.4, 4212, 189057.8, 4212, 357901.0, 4212, 273668.0, 4212, 327742.6, 4212, 262493.9, 4212, 370872.3, 4212, 275383.8, 4212, 362849.2, 4212, 409455.1, 4212, 257995.3
4214, 167199.6, 4214, 231665.5, 4214, 1143192.0, 4214, 390737.3, 4214, 415672.5, 4214, 296222.7, 4214, 189028.0, 4214, 357898.7, 4214, 273680.2, 4214, 327693.9, 4214, 262440.5, 4214, 370974.7, 4214, 275380.9, 4214, 362823.6, 4214, 409443.8, 4214, 257951.3
4216, 167282.6, 4216, 231685.8, 4216, 1143233.0, 4216, 390732.4, 4216, 415729.5, 4216, 296254.7, 4216, 188983.9, 4216, 357955.0, 4216, 273680.8, 4216, 327746.5, 4216, 262488.1, 4216, 370974.3, 4216, 275360.8, 4216, 362799.1, 4216, 409434.7, 4216, 257893.7
4218, 167281.1, 4218, 231630.0, 4218, 1143217.0, 4218, 390771.0, 4218, 415661.1, 4218, 296291.0, 4218, 189043.2, 4218, 357875.1, 4218, 273698.9, 4218, 327712.5, 4218, 262442.7, 4218, 370935.0, 4218, 275332.7, 4218, 362742.4, 4218, 409396.9, 4218, 257937.0
4220, 167288.1, 4220, 231636.3, 4220, 1143226.0, 4220, 390741.7, 4220, 415663.4, 4220, 296265.5, 4220, 189016.3, 4220, 357872.0, 4220, 273768.4, 4220, 327648.5, 4220, 262486.4, 4220, 370955.0, 4220, 275363.0, 4220, 362752.0, 4220, 409444.0, 4220, 257908.2
4222, 167250.6, 4222, 231641.3, 4222, 1143233.0, 4222, 390740.9, 4222, 415652.0, 4222, 296319.1, 4222, 189088.5, 4222, 357894.3, 4222, 273698.9, 4222, 327672.6, 4222, 262454.2, 4222, 370935.5, 4222, 275330.3, 4222, 362775.4, 4222, 409428.0, 4222, 257963.7
4224, 167249.2, 4224, 231621.2, 4224, 1143235.0, 4224, 390793.4, 4224, 415662.9, 4224, 296313.9, 4224, 188985.6, 4224, 357831.4, 4224, 273722.6, 4224, 327718.8, 4224, 262472.8, 4224, 370960.9, 4224, 275362.2, 4224, 362832.1, 4224, 409373.5, 4224, 257928.8
4226, 167303.6, 4226, 231631.6, 4226, 1143224.0, 4226, 390770.0, 4226, 415687.1, 4226, 296308.6, 4226, 189083.4, 4226, 357840.4, 4226, 273707.4, 4226, 327732.8, 4226, 262525.1, 4226, 370966.8, 4226, 275320.6, 4226, 362799.5, 4226, 409426.4, 4226, 257924.3
4228, 167241.0, 4228, 231594.6, 4228, 1143188.0, 4228, 390793.7, 4228, 415714.9, 4228, 296338.4, 4228, 189064.4, 4228, 357859.9, 4228, 273732.4, 4228, 327665.1, 4228, 262512.5, 4228, 370932.4, 4228, 275307.0, 4228, 362792.1, 4228, 409384.3, 4228, 257915.4
4230, 167236.8, 4230, 231632.5, 4230, 1143227.0, 4230, 390776.4, 4230, 415627.3, 4230, 296280.4, 4230, 189031.4, 4230, 357921.0, 4230, 273759.4, 4230, 327674.3, 4230, 262513.8, 4230, 370963.8, 4230, 275335.3, 4230, 362798.1, 4230, 409419.6, 4230, 257936.9
4232, 167307.1, 4232, 231641.8, 4232, 1143197.0, 4232, 390751.5, 4232, 415672.4, 4232, 296247.6, 4232, 189064.2, 4232, 357859.8, 4232, 273700.7, 4232, 327670.3, 4232, 262427.7, 4232, 370911.4, 4232, 275282.1, 4232, 362792.5, 4232, 409431.7, 4232, 257985.1
4234, 167207.2, 4234, 231602.8, 4234, 1143143.0, 4234, 390785.4, 4234, 415648.9, 4234, 296372.9, 4234, 189079.0, 4234, 357858.9, 4234, 273776.6, 4234, 327617.4, 4234, 262539.5, 4234, 370944.0, 4234, 275294.2, 4234, 362805.4, 4234, 409440.0, 4234, 257960.1
4236, 167238.2, 4236, 231653.3, 4236, 1143166.0, 4236, 390747.2, 4236, 415644.0, 4236, 296252.0, 4236, 189076.1, 4236, 357887.3, 4236, 273733.5, 4236, 327720.9, 4236, 262530.4, 4236, 370917.3, 4236, 275344.8, 4236, 362830.6, 4236, 409445.9, 4236, 257958.0
4238, 167146.2, 4238, 231607.0, 4238, 1143222.0, 4238, 390740.6, 4238, 415654.2, 4238, 296318.7, 4238, 189105.0, 4238, 357876.4, 4238, 273685.4, 4238, 327628.5, 4238, 262507.6, 4238, 370944.6, 4238, 275348.5, 4238, 362873.9, 4238, 409430.0, 4238, 257961.8
4240, 167201.3, 4240, 231593.9, 4240, 1143195.0, 4240, 390757.2, 4240, 415672.2, 4240, 296336.2, 4240, 189053.3, 4240, 357859.4, 4240, 273751.3, 4240, 327635.4, 4240, 262544.4, 4240, 370936.0, 4240, 275345.7, 4240, 362801.1, 4240, 409444.2, 4240, 257927.8
4242, 167297.2, 4242, 231650.9, 4242, 1143130.0, 4242, 390775.4, 4242, 415705.3, 4242, 296286.7, 4242, 189096.0, 4242, 357869.5, 4242, 273738.4, 4242, 327679.1, 4242, 262518.3, 4242, 370953.0, 4242, 275332.7, 4242, 362828.9, 4242, 409446.1, 4242, 258039.3
4244, 167193.9, 4244, 231582.2, 4244, 1143187.0, 4244, 390769.8, 4244, 415568.2, 4244, 296298.0, 4244, 189091.5, 4244, 357863.2, 4244, 273727.0, 4244, 327627.4, 4244, 262526.2, 4244, 370940.0, 4244, 275301.4, 4244, 362840.0, 4244, 409447.8, 4244, 257888.7
4246, 167200.4, 4246, 231590.2, 4246, 1143125.0, 4246, 390749.2, 4246, 415654.1, 4246, 296284.6, 4246, 189114.2, 4246, 357808.1, 4246, 273722.3, 4246, 327663.2, 4246, 262600.3, 4246, 370944.0, 4246, 275317.5, 4246, 362803.5, 4246, 409385.1, 4246, 257943.5
4248, 167183.2, 4248, 231632.2, 4248, 1143182.0, 4248, 390779.3, 4248, 415607.1, 4248, 296330.2, 4248, 189034.7, 4248, 357838.3, 4248, 273681.4, 4248, 327634.2, 4248, 262558.3, 4248, 370961.6, 4248, 275303.3, 4248, 362866.9, 4248, 409462.1, 4248, 257953.3
4250, 167232.7, 4250, 231612.5, 4250, 1143233.0, 4250, 390763.1, 4250, 415644.2, 4250, 296298.2, 4250, 189112.7, 4250, 357805.4, 4250, 273739.2, 4250, 327678.8, 4250, 262518.1, 4250, 370960.1, 4250, 275316.3, 4250, 362855.4, 4250, 409474.3, 4250, 257980.8
4252, 167173.8, 4252, 231576.9, 4252, 1143192.0, 4252, 390790.4, 4252, 415600.9, 4252, 296319.9, 4252, 189090.4, 4252, 357878.2, 4252, 273612.8, 4252, 327690.4, 4252, 262478.6, 4252, 370954.9, 4252, 275367.8, 4252, 362871.9, 4252, 409494.8, 4252, 257967.8
4254, 167236.6, 4254, 231658.0, 4254, 1143239.0, 4254, 390866.8, 4254, 415639.3, 4254, 296398.5, 4254, 189039.3, 4254, 357898.7, 4254, 273668.6, 4254, 327684.9, 4254, 262494.9, 4254, 370900.7, 4254, 275348.9, 4254, 362803.4, 4254, 409585.2, 4254, 257934.4
4256, 167249.3, 4256, 231609.9, 4256, 1143187.0, 4256, 390876.2, 4256, 415612.8, 4256, 296281.4, 4256, 189086.3, 4256, 357890.3, 4256, 273717.6, 4256, 327684.6, 4256, 262499.4, 4256, 370941.2, 4256, 275381.3, 4256, 362762.7, 4256, 409509.5, 4256, 257931.1
4258, 167229.7, 4258, 231623.7, 4258, 1143244.0, 4258, 390741.8, 4258, 415599.4, 4258, 296298.6, 4258, 189108.3, 4258, 357902.1, 4258, 273735.7, 4258, 327671.8, 4258, 262513.1, 4258, 370942.4, 4258, 275340.5, 4258, 362798.5, 4258, 409419.7, 4258, 257906.5
4260, 167248.7, 4260, 231621.3, 4260, 1143214.0, 4260, 390774.0, 4260, 415631.8, 4260, 296321.8, 4260, 189055.2, 4260, 357930.4, 4260, 273692.1, 4260, 327724.4, 4260, 262485.9, 4260, 370935.8, 4260, 275339.6, 4260, 362827.1, 4260, 409483.1, 4260, 257961.2
4262, 167287.4, 4262, 231672.7, 4262, 1143297.0, 4262, 390778.0, 4262, 415675.2, 4262, 296353.6, 4262, 189032.9, 4262, 357912.9, 4262, 273719.5, 4262, 327816.8, 4262, 262491.1, 4262, 370975.6, 4262, 275386.0, 4262, 362831.2, 4262, 409499.1, 4262, 257915.2
4264, 167243.5, 4264, 231661.6, 4264, 1143242.0, 4264, 390859.0, 4264, 415623.3, 4264, 296397.1, 4264, 189046.9, 4264, 357914.6, 4264, 273615.7, 4264, 327789.0, 4264, 262456.6, 4264, 370966.9, 4264, 275371.8, 4264, 362843.9, 4264, 409549.5, 4264, 257988.0
4266, 167246.0, 4266, 231715.1, 4266, 1143191.0, 4266, 390855.6, 4266, 415660.0, 4266, 296335.7, 4266, 189099.9, 4266, 357887.9, 4266, 273713.8, 4266, 327700.8, 4266, 262490.2, 4266, 370865.8, 4266, 275342.3, 4266, 362746.2, 4266, 409482.8, 4266, 257908.5
4268, 167282.8, 4268, 231680.0, 4268, 1143181.0, 4268, 390887.2, 4268, 415691.2, 4268, 296318.3, 4268, 189114.1, 4268, 357888.3, 4268, 273734.7, 4268, 327706.1, 4268, 262482.9, 4268, 370997.9, 4268, 275333.9, 4268, 362802.6, 4268, 409528.8, 4268, 257968.6
4270, 167278.4, 4270, 231643.3, 4270, 1143179.0, 4270, 390824.2, 4270, 415674.3, 4270, 296337.4, 4270, 189056.0, 4270, 357856.8, 4270, 273718.3, 4270, 327647.9, 4270, 262448.5, 4270, 371000.9, 4270, 275346.5, 4270, 362769.4, 4270, 409447.9, 4270, 257971.9
4272, 167224.9, 4272, 231645.0, 4272, 1143185.0, 4272, 390821.6, 4272, 415637.7, 4272, 296232.9, 4272, 189120.4, 4272, 357866.1, 4272, 273744.0, 4272, 327678.2, 4272, 262498.7, 4272, 370981.5, 4272, 275352.9, 4272, 362823.3, 4272, 409444.0, 4272, 257904.2
4274, 167227.2, 4274, 231626.5, 4274, 1143152.0, 4274, 390802.0, 4274, 415641.5, 4274, 296343.3, 4274, 189049.6, 4274, 357900.2, 4274, 273719.5, 4274, 327658.9, 4274, 262488.8, 4274, 370978.5, 4274, 275314.5, 4274, 362838.6, 4274, 409459.2, 4274, 257893.3
4276, 167230.7, 4276, 231588.5, 4276, 1143186.0, 4276, 390750.2, 4276, 415642.7, 4276, 296335.8, 4276, 189065.7, 4276, 357869.0, 4276, 273703.3, 4276, 327616.5, 4276, 262556.6, 4276, 370959.8, 4276, 275292.1, 4276, 362803.8, 4276, 409402.5, 4276, 257960.6
4278, 167228.7, 4278, 231676.1, 4278, 1143194.0, 4278, 390758.0, 4278, 415610.3, 4278, 296316.2, 4278, 189108.4, 4278, 357913.1, 4278, 273757.9, 4278, 327689.7, 4278, 262565.0, 4278, 370929.1, 4278, 275334.5, 4278, 362795.7, 4278, 409443.9, 4278, 257957.8
4280, 167172.1, 4280, 231616.6, 4280, 1143162.0, 4280, 390709.4, 4280, 415606.1, 4280, 296337.8, 4280, 189088.6, 4280, 357874.6, 4280, 273747.1, 4280, 327650.7, 4280, 262582.7, 4280, 370985.4, 4280, 275284.8, 4280, 362858.8, 4280, 409446.5, 4280, 257893.8
