time 1,Aluminum_1, time 2,Aluminum_2,time 3,Aluminum_3, time 4,Aluminum_4,time 5 ,Aluminum_5, time 6,Aluminum_6,time 7,Aluminum_7, time 8,Aluminum_8,time 9 ,Aluminum_9, time 10,Aluminum_10,time 11,Aluminum_11, time 12,Aluminum_12,time 13 ,Aluminum_13, time 14,Aluminum_14,time 15,Aluminum_15, time 16,Aluminum_16
17332, 177934.9, 17332, 241755.7, 17332, 1148923.0, 17332, 400754.7, 17332, 419594.1, 17332, 307992.1, 17332, 193891.4, 17332, 362612.7, 17332, 275934.7, 17332, 329724.0, 17332, 265651.7, 17332, 373214.0, 17332, 275775.4, 17332, 357201.8, 17332, 410889.4, 17332, 259529.8
17334, 177938.4, 17334, 241722.7, 17334, 1148931.0, 17334, 400732.8, 17334, 419576.0, 17334, 308025.5, 17334, 193868.3, 17334, 362603.2, 17334, 275937.0, 17334, 329696.7, 17334, 265674.7, 17334, 373257.5, 17334, 275737.9, 17334, 357222.4, 17334, 410883.1, 17334, 259473.6
17336, 177912.8, 17336, 241719.2, 17336, 1148923.0, 17336, 400774.3, 17336, 419574.0, 17336, 308038.5, 17336, 193945.1, 17336, 362539.8, 17336, 275921.1, 17336, 329713.4, 17336, 265655.1, 17336, 373211.2, 17336, 275777.4, 17336, 357213.9, 17336, 410822.9, 17336, 259490.6
17338, 177886.2, 17338, 241682.6, 17338, 1148889.0, 17338, 400719.8, 17338, 419628.0, 17338, 308044.0, 17338, 193872.2, 17338, 362560.7, 17338, 275943.8, 17338, 329717.4, 17338, 265674.5, 17338, 373261.4, 17338, 275731.8, 17338, 357224.8, 17338, 410850.9, 17338, 259480.2
17340, 177902.1, 17340, 241716.3, 17340, 1148868.0, 17340, 400688.1, 17340, 419570.3, 17340, 308060.2, 17340, 193938.4, 17340, 362535.2, 17340, 275938.1, 17340, 329675.0, 17340, 265659.6, 17340, 373266.2, 17340, 275757.3, 17340, 357221.1, 17340, 410819.7, 17340, 259486.6
17342, 177978.4, 17342, 241706.6, 17342, 1148910.0, 17342, 400783.7, 17342, 419588.3, 17342, 308018.3, 17342, 193893.5, 17342, 362556.4, 17342, 275945.8, 17342, 329691.4, 17342, 265699.9, 17342, 373275.4, 17342, 275771.1, 17342, 357262.9, 17342, 410865.3, 17342, 259482.3
17344, 177899.6, 17344, 241695.6, 17344, 1148908.0, 17344, 400731.0, 17344, 419569.4, 17344, 307998.1, 17344, 193882.7, 17344, 362532.4, 17344, 275903.7, 17344, 329719.1, 17344, 265675.5, 17344, 373297.7, 17344, 275747.3, 17344, 357256.6, 17344, 410875.3, 17344, 259485.3
17346, 177905.6, 17346, 241732.2, 17346, 1148895.0, 17346, 400768.9, 17346, 419550.8, 17346, 308106.7, 17346, 193843.3, 17346, 362537.1, 17346, 275936.1, 17346, 329723.1, 17346, 265685.4, 17346, 373234.0, 17346, 275826.7, 17346, 357221.5, 17346, 410910.7, 17346, 259510.4
17348, 177923.6, 17348, 241714.8, 17348, 1148922.0, 17348, 400742.1, 17348, 419604.0, 17348, 308005.7, 17348, 193885.4, 17348, 362561.8, 17348, 275982.8, 17348, 329690.0, 17348, 265698.2, 17348, 373293.0, 17348, 275789.0, 17348, 357246.1, 17348, 410886.0, 17348, 259499.0
17350, 177909.0, 17350, 241729.5, 17350, 1148921.0, 17350, 400771.1, 17350, 419596.8, 17350, 308046.6, 17350, 193861.5, 17350, 362569.7, 17350, 275939.9, 17350, 329702.4, 17350, 265703.3, 17350, 373252.3, 17350, 275815.6, 17350, 357205.3, 17350, 410812.7, 17350, 259540.7
17352, 177914.8, 17352, 241653.0, 17352, 1148921.0, 17352, 400783.3, 17352, 419604.2, 17352, 308035.8, 17352, 193882.9, 17352, 362569.0, 17352, 275896.4, 17352, 329697.2, 17352, 265657.2, 17352, 373265.5, 17352, 275754.3, 17352, 357245.4, 17352, 410905.6, 17352, 259493.1
17354, 177896.4, 17354, 241689.5, 17354, 1148926.0, 17354, 400797.2, 17354, 419564.8, 17354, 308043.6, 17354, 193878.2, 17354, 362533.9, 17354, 275915.1, 17354, 329698.0, 17354, 265690.6, 17354, 373274.7, 17354, 275813.6, 17354, 357185.8, 17354, 410898.4, 17354, 259484.2
17356, 177910.6, 17356, 241735.5, 17356, 1148938.0, 17356, 400753.2, 17356, 419557.8, 17356, 308012.3, 17356, 193893.4, 17356, 362543.0, 17356, 275972.5, 17356, 329743.8, 17356, 265705.6, 17356, 373245.0, 17356, 275805.4, 17356, 357133.8, 17356, 410888.6, 17356, 259508.9
17358, 177918.9, 17358, 241670.5, 17358, 1148924.0, 17358, 400746.9, 17358, 419607.8, 17358, 308062.0, 17358, 193892.6, 17358, 362574.9, 17358, 275938.6, 17358, 329699.8, 17358, 265669.7, 17358, 373246.4, 17358, 275736.6, 17358, 357197.9, 17358, 410871.2, 17358, 259531.3
17360, 177923.9, 17360, 241702.8, 17360, 1148919.0, 17360, 400763.8, 17360, 419545.8, 17360, 308033.6, 17360, 193885.9, 17360, 362530.1, 17360, 275908.6, 17360, 329674.5, 17360, 265660.5, 17360, 373243.6, 17360, 275773.1, 17360, 357222.7, 17360, 410890.5, 17360, 259480.3
17362, 177921.6, 17362, 241718.5, 17362, 1148918.0, 17362, 400800.0, 17362, 419564.6, 17362, 308058.7, 17362, 193888.0, 17362, 362547.5, 17362, 275928.3, 17362, 329666.2, 17362, 265684.2, 17362, 373269.7, 17362, 275759.5, 17362, 357196.8, 17362, 410882.7, 17362, 259462.2
17364, 177900.0, 17364, 241660.4, 17364, 1148886.0, 17364, 400744.1, 17364, 419554.9, 17364, 308099.3, 17364, 193840.6, 17364, 362525.9, 17364, 275914.9, 17364, 329670.3, 17364, 265701.4, 17364, 373248.8, 17364, 275770.3, 17364, 357259.8, 17364, 410836.1, 17364, 259445.4
17366, 177907.8, 17366, 241718.3, 17366, 1148901.0, 17366, 400727.9, 17366, 419556.6, 17366, 308016.6, 17366, 193914.5, 17366, 362556.4, 17366, 275946.9, 17366, 329694.5, 17366, 265662.7, 17366, 373241.4, 17366, 275772.5, 17366, 357231.0, 17366, 410856.2, 17366, 259484.2
17368, 177907.1, 17368, 241725.9, 17368, 1148914.0, 17368, 400739.4, 17368, 419577.4, 17368, 308042.7, 17368, 193882.8, 17368, 362524.5, 17368, 275939.0, 17368, 329625.7, 17368, 265712.5, 17368, 373202.9, 17368, 275725.8, 17368, 357207.2, 17368, 410831.4, 17368, 259478.3
17370, 177899.6, 17370, 241671.8, 17370, 1148897.0, 17370, 400730.2, 17370, 419545.1, 17370, 308041.8, 17370, 193908.3, 17370, 362516.2, 17370, 275964.5, 17370, 329653.2, 17370, 265699.0, 17370, 373231.9, 17370, 275748.5, 17370, 357243.4, 17370, 410821.2, 17370, 259502.2
17372, 177944.4, 17372, 241723.9, 17372, 1148914.0, 17372, 400750.9, 17372, 419544.4, 17372, 308042.6, 17372, 193921.4, 17372, 362541.6, 17372, 275962.8, 17372, 329676.1, 17372, 265710.9, 17372, 373234.0, 17372, 275785.7, 17372, 357234.5, 17372, 410857.3, 17372, 259494.8
17374, 177887.1, 17374, 241662.6, 17374, 1148867.0, 17374, 400734.4, 17374, 419537.1, 17374, 308036.2, 17374, 193871.9, 17374, 362528.7, 17374, 275963.0, 17374, 329657.8, 17374, 265695.5, 17374, 373255.4, 17374, 275780.6, 17374, 357260.6, 17374, 410813.5, 17374, 259478.2
17376, 177928.2, 17376, 241662.9, 17376, 1148871.0, 17376, 400719.0, 17376, 419608.6, 17376, 308032.6, 17376, 193902.5, 17376, 362539.5, 17376, 275964.5, 17376, 329717.6, 17376, 265733.4, 17376, 373230.3, 17376, 275814.9, 17376, 357266.7, 17376, 410844.3, 17376, 259467.7
17378, 177863.6, 17378, 241695.0, 17378, 1148897.0, 17378, 400735.8, 17378, 419565.9, 17378, 308057.8, 17378, 193962.0, 17378, 362559.0, 17378, 275845.0, 17378, 329697.7, 17378, 265685.8, 17378, 373259.0, 17378, 275727.5, 17378, 357222.6, 17378, 410904.4, 17378, 259505.3
17380, 177904.3, 17380, 241732.3, 17380, 1148870.0, 17380, 400764.7, 17380, 419565.7, 17380, 308051.8, 17380, 193900.5, 17380, 362539.5, 17380, 275922.0, 17380, 329672.6, 17380, 265697.2, 17380, 373246.9, 17380, 275781.8, 17380, 357221.6, 17380, 410918.5, 17380, 259516.7
17382, 177894.6, 17382, 241717.8, 17382, 1148943.0, 17382, 400818.5, 17382, 419548.9, 17382, 308093.0, 17382, 193941.1, 17382, 362580.2, 17382, 275941.3, 17382, 329719.4, 17382, 265734.4, 17382, 373232.1, 17382, 275795.0, 17382, 357193.5, 17382, 410891.3, 17382, 259473.3
17384, 177934.5, 17384, 241689.8, 17384, 1148956.0, 17384, 400758.1, 17384, 419576.8, 17384, 308083.8, 17384, 193910.5, 17384, 362489.6, 17384, 275944.1, 17384, 329752.8, 17384, 265758.6, 17384, 373230.6, 17384, 275817.5, 17384, 357240.2, 17384, 410954.2, 17384, 259530.7
17386, 177943.5, 17386, 241719.8, 17386, 1148987.0, 17386, 400805.4, 17386, 419606.6, 17386, 308100.5, 17386, 193892.1, 17386, 362566.0, 17386, 275911.7, 17386, 329759.5, 17386, 265666.2, 17386, 373257.2, 17386, 275799.9, 17386, 357237.2, 17386, 410976.0, 17386, 259523.0
17388, 177938.3, 17388, 241765.1, 17388, 1148974.0, 17388, 400828.1, 17388, 419599.1, 17388, 308092.5, 17388, 193910.9, 17388, 362580.4, 17388, 275847.4, 17388, 329765.7, 17388, 265613.7, 17388, 373275.2, 17388, 275833.4, 17388, 357210.4, 17388, 411031.7, 17388, 259520.4
17390, 177934.8, 17390, 241794.7, 17390, 1148921.0, 17390, 400860.0, 17390, 419562.1, 17390, 308017.7, 17390, 193912.1, 17390, 362569.9, 17390, 275947.5, 17390, 329761.0, 17390, 265646.4, 17390, 373231.5, 17390, 275830.7, 17390, 357183.8, 17390, 410919.2, 17390, 259518.0
17392, 177957.8, 17392, 241745.3, 17392, 1148971.0, 17392, 400762.7, 17392, 419625.6, 17392, 308008.1, 17392, 193863.9, 17392, 362589.9, 17392, 275919.5, 17392, 329696.7, 17392, 265662.1, 17392, 373299.6, 17392, 275831.2, 17392, 357260.5, 17392, 410894.8, 17392, 259471.3
17394, 177933.6, 17394, 241707.8, 17394, 1148924.0, 17394, 400786.9, 17394, 419584.5, 17394, 308053.3, 17394, 193911.7, 17394, 362562.4, 17394, 275871.3, 17394, 329716.2, 17394, 265647.8, 17394, 373241.6, 17394, 275825.7, 17394, 357234.6, 17394, 410999.9, 17394, 259515.6
17396, 177910.4, 17396, 241710.0, 17396, 1148954.0, 17396, 400835.4, 17396, 419614.0, 17396, 308021.3, 17396, 193929.2, 17396, 362604.1, 17396, 275911.2, 17396, 329732.4, 17396, 265612.6, 17396, 373218.2, 17396, 275814.1, 17396, 357196.8, 17396, 410928.6, 17396, 259493.4
17398, 177932.3, 17398, 241734.4, 17398, 1148960.0, 17398, 400758.8, 17398, 419611.4, 17398, 308042.5, 17398, 193922.6, 17398, 362599.2, 17398, 275928.9, 17398, 329764.6, 17398, 265682.9, 17398, 373219.8, 17398, 275817.6, 17398, 357199.3, 17398, 410895.4, 17398, 259452.4
17400, 177885.0, 17400, 241721.9, 17400, 1148913.0, 17400, 400704.1, 17400, 419611.8, 17400, 308038.4, 17400, 193860.3, 17400, 362531.6, 17400, 275938.5, 17400, 329687.3, 17400, 265627.4, 17400, 373214.7, 17400, 275774.5, 17400, 357229.8, 17400, 410889.0, 17400, 259477.2
17402, 177936.5, 17402, 241700.2, 17402, 1148899.0, 17402, 400697.5, 17402, 419565.5, 17402, 308051.4, 17402, 193911.0, 17402, 362545.2, 17402, 275924.9, 17402, 329664.7, 17402, 265664.1, 17402, 373217.8, 17402, 275785.4, 17402, 357207.0, 17402, 410851.9, 17402, 259474.2
17404, 177934.9, 17404, 241675.3, 17404, 1148934.0, 17404, 400776.3, 17404, 419618.0, 17404, 308008.3, 17404, 193897.8, 17404, 362544.7, 17404, 275928.9, 17404, 329744.6, 17404, 265679.4, 17404, 373231.4, 17404, 275753.0, 17404, 357228.4, 17404, 410858.4, 17404, 259490.8
17406, 177887.4, 17406, 241683.3, 17406, 1148905.0, 17406, 400808.3, 17406, 419595.9, 17406, 308056.7, 17406, 193941.5, 17406, 362543.5, 17406, 275907.4, 17406, 329761.7, 17406, 265618.3, 17406, 373270.3, 17406, 275772.2, 17406, 357241.4, 17406, 410982.7, 17406, 259503.5
17408, 177921.5, 17408, 241696.5, 17408, 1148950.0, 17408, 400815.7, 17408, 419594.2, 17408, 308064.0, 17408, 193932.5, 17408, 362616.9, 17408, 275880.1, 17408, 329718.0, 17408, 265624.2, 17408, 373207.3, 17408, 275802.0, 17408, 357205.7, 17408, 410918.0, 17408, 259487.2
17410, 177954.8, 17410, 241701.8, 17410, 1148935.0, 17410, 400798.3, 17410, 419572.4, 17410, 308022.1, 17410, 193904.1, 17410, 362571.8, 17410, 275952.0, 17410, 329704.9, 17410, 265639.2, 17410, 373238.5, 17410, 275785.6, 17410, 357197.3, 17410, 410896.5, 17410, 259488.3
17412, 177903.9, 17412, 241709.1, 17412, 1148924.0, 17412, 400743.7, 17412, 419583.8, 17412, 308042.0, 17412, 193884.7, 17412, 362553.8, 17412, 275941.3, 17412, 329692.1, 17412, 265650.0, 17412, 373226.2, 17412, 275752.5, 17412, 357190.6, 17412, 410843.3, 17412, 259451.5
17414, 177937.4, 17414, 241718.2, 17414, 1148894.0, 17414, 400805.8, 17414, 419620.4, 17414, 308048.6, 17414, 193907.9, 17414, 362542.7, 17414, 275955.2, 17414, 329670.4, 17414, 265675.2, 17414, 373199.5, 17414, 275757.0, 17414, 357191.0, 17414, 410882.3, 17414, 259445.5
17416, 177918.8, 17416, 241670.9, 17416, 1148882.0, 17416, 400758.6, 17416, 419569.4, 17416, 308053.2, 17416, 193903.3, 17416, 362502.4, 17416, 275943.4, 17416, 329687.7, 17416, 265683.1, 17416, 373215.2, 17416, 275787.3, 17416, 357204.9, 17416, 410811.2, 17416, 259479.9
17418, 177871.2, 17418, 241682.9, 17418, 1148895.0, 17418, 400769.2, 17418, 419627.0, 17418, 308070.9, 17418, 193942.6, 17418, 362544.9, 17418, 275936.0, 17418, 329716.8, 17418, 265713.6, 17418, 373228.3, 17418, 275809.1, 17418, 357214.3, 17418, 410877.8, 17418, 259486.5
17420, 177924.8, 17420, 241747.3, 17420, 1148904.0, 17420, 400782.8, 17420, 419590.4, 17420, 308074.9, 17420, 193954.8, 17420, 362570.5, 17420, 275925.3, 17420, 329749.2, 17420, 265678.0, 17420, 373266.4, 17420, 275799.5, 17420, 357256.6, 17420, 410895.9, 17420, 259511.8
17422, 177867.7, 17422, 241675.7, 17422, 1148912.0, 17422, 400820.4, 17422, 419588.7, 17422, 308082.1, 17422, 193890.9, 17422, 362543.6, 17422, 275856.4, 17422, 329731.6, 17422, 265640.3, 17422, 373258.2, 17422, 275779.7, 17422, 357219.0, 17422, 410977.7, 17422, 259481.2
17424, 177922.8, 17424, 241728.5, 17424, 1148896.0, 17424, 400813.2, 17424, 419623.9, 17424, 308073.3, 17424, 193871.9, 17424, 362578.4, 17424, 275904.0, 17424, 329671.5, 17424, 265632.2, 17424, 373216.0, 17424, 275819.8, 17424, 357157.8, 17424, 410943.7, 17424, 259517.4
17426, 177972.8, 17426, 241757.1, 17426, 1148907.0, 17426, 400762.4, 17426, 419631.0, 17426, 308032.8, 17426, 193892.6, 17426, 362541.9, 17426, 275935.7, 17426, 329707.0, 17426, 265709.0, 17426, 373252.7, 17426, 275787.8, 17426, 357242.3, 17426, 410905.9, 17426, 259524.7
17428, 177932.4, 17428, 241693.6, 17428, 1148910.0, 17428, 400799.6, 17428, 419641.1, 17428, 308068.8, 17428, 193917.0, 17428, 362533.8, 17428, 275946.6, 17428, 329708.5, 17428, 265641.9, 17428, 373261.6, 17428, 275776.3, 17428, 357256.4, 17428, 410920.9, 17428, 259437.0
17430, 177915.8, 17430, 241706.3, 17430, 1148901.0, 17430, 400786.6, 17430, 419603.3, 17430, 308060.5, 17430, 193883.9, 17430, 362565.8, 17430, 275873.3, 17430, 329740.7, 17430, 265630.5, 17430, 373266.9, 17430, 275812.5, 17430, 357220.0, 17430, 410977.6, 17430, 259473.4
17432, 177939.8, 17432, 241741.7, 17432, 1148907.0, 17432, 400800.1, 17432, 419609.6, 17432, 308073.6, 17432, 193906.4, 17432, 362576.0, 17432, 275908.7, 17432, 329697.3, 17432, 265679.3, 17432, 373244.7, 17432, 275779.5, 17432, 357195.6, 17432, 410908.8, 17432, 259466.7
17434, 177907.7, 17434, 241729.4, 17434, 1148918.0, 17434, 400731.5, 17434, 419581.3, 17434, 308101.0, 17434, 193908.8, 17434, 362564.7, 17434, 275901.1, 17434, 329686.9, 17434, 265689.9, 17434, 373190.3, 17434, 275785.2, 17434, 357171.9, 17434, 410875.1, 17434, 259496.7
17436, 177870.4, 17436, 241704.2, 17436, 1148919.0, 17436, 400789.4, 17436, 419591.9, 17436, 308027.8, 17436, 193873.2, 17436, 362549.6, 17436, 275907.7, 17436, 329661.3, 17436, 265689.3, 17436, 373245.8, 17436, 275760.5, 17436, 357224.9, 17436, 410878.2, 17436, 259465.0
17438, 177946.5, 17438, 241688.7, 17438, 1148901.0, 17438, 400728.8, 17438, 419594.3, 17438, 308026.5, 17438, 193898.3, 17438, 362546.5, 17438, 275928.9, 17438, 329670.4, 17438, 265681.3, 17438, 373246.6, 17438, 275764.6, 17438, 357251.1, 17438, 410875.9, 17438, 259499.5
17440, 177861.7, 17440, 241648.2, 17440, 1148847.0, 17440, 400733.5, 17440, 419599.7, 17440, 308035.0, 17440, 193900.1, 17440, 362523.3, 17440, 275903.4, 17440, 329658.4, 17440, 265659.7, 17440, 373223.5, 17440, 275760.5, 17440, 357198.2, 17440, 410860.5, 17440, 259474.0
17442, 177901.9, 17442, 241687.8, 17442, 1148893.0, 17442, 400743.6, 17442, 419594.7, 17442, 308018.6, 17442, 193923.4, 17442, 362553.5, 17442, 275930.7, 17442, 329652.6, 17442, 265717.2, 17442, 373196.6, 17442, 275730.6, 17442, 357168.4, 17442, 410846.9, 17442, 259464.7
17444, 177885.2, 17444, 241680.0, 17444, 1148836.0, 17444, 400722.1, 17444, 419589.2, 17444, 308059.4, 17444, 193925.0, 17444, 362548.1, 17444, 275911.4, 17444, 329630.5, 17444, 265714.0, 17444, 373171.5, 17444, 275742.6, 17444, 357180.7, 17444, 410837.5, 17444, 259504.7
17446, 177916.0, 17446, 241665.2, 17446, 1148862.0, 17446, 400797.9, 17446, 419561.5, 17446, 308072.1, 17446, 193919.5, 17446, 362510.4, 17446, 275933.3, 17446, 329662.7, 17446, 265735.9, 17446, 373219.1, 17446, 275775.6, 17446, 357231.7, 17446, 410823.6, 17446, 259500.9
17448, 177901.1, 17448, 241703.5, 17448, 1148891.0, 17448, 400732.4, 17448, 419617.6, 17448, 308055.4, 17448, 193912.5, 17448, 362522.8, 17448, 275920.5, 17448, 329646.9, 17448, 265742.6, 17448, 373252.6, 17448, 275777.1, 17448, 357193.4, 17448, 410865.9, 17448, 259449.3
17450, 177889.1, 17450, 241663.2, 17450, 1148843.0, 17450, 400776.4, 17450, 419539.0, 17450, 308024.1, 17450, 193882.3, 17450, 362543.7, 17450, 275922.5, 17450, 329648.0, 17450, 265757.7, 17450, 373248.5, 17450, 275766.9, 17450, 357211.1, 17450, 410860.4, 17450, 259426.0
17452, 177919.0, 17452, 241662.0, 17452, 1148915.0, 17452, 400710.0, 17452, 419527.0, 17452, 308044.4, 17452, 193903.4, 17452, 362523.5, 17452, 275984.0, 17452, 329710.7, 17452, 265743.4, 17452, 373212.0, 17452, 275808.4, 17452, 357280.9, 17452, 410915.7, 17452, 259498.0
17454, 177927.6, 17454, 241715.4, 17454, 1148926.0, 17454, 400819.7, 17454, 419551.7, 17454, 308028.6, 17454, 193910.6, 17454, 362539.0, 17454, 275932.1, 17454, 329816.8, 17454, 265716.9, 17454, 373274.8, 17454, 275827.0, 17454, 357225.6, 17454, 410987.3, 17454, 259508.1
17456, 177932.4, 17456, 241706.9, 17456, 1148932.0, 17456, 400905.5, 17456, 419562.8, 17456, 308098.6, 17456, 193889.2, 17456, 362555.2, 17456, 275904.5, 17456, 329846.5, 17456, 265673.2, 17456, 373254.0, 17456, 275816.2, 17456, 357208.4, 17456, 411063.2, 17456, 259503.7
17458, 177973.3, 17458, 241758.3, 17458, 1148945.0, 17458, 400861.6, 17458, 419596.3, 17458, 308063.2, 17458, 193889.8, 17458, 362641.6, 17458, 275852.0, 17458, 329834.7, 17458, 265547.8, 17458, 373243.1, 17458, 275905.5, 17458, 357193.8, 17458, 411108.0, 17458, 259552.4
17460, 177980.7, 17460, 241818.6, 17460, 1148890.0, 17460, 400904.8, 17460, 419538.8, 17460, 308041.0, 17460, 193900.8, 17460, 362646.5, 17460, 275844.4, 17460, 329829.6, 17460, 265553.0, 17460, 373278.8, 17460, 275830.5, 17460, 357162.5, 17460, 411110.1, 17460, 259483.2
17462, 177985.6, 17462, 241793.4, 17462, 1148938.0, 17462, 400862.9, 17462, 419580.7, 17462, 308026.9, 17462, 193860.1, 17462, 362635.1, 17462, 275931.9, 17462, 329742.9, 17462, 265593.6, 17462, 373211.3, 17462, 275853.6, 17462, 357177.7, 17462, 410976.2, 17462, 259461.8
17464, 177941.6, 17464, 241734.5, 17464, 1148958.0, 17464, 400826.6, 17464, 419584.5, 17464, 308042.0, 17464, 193870.5, 17464, 362620.3, 17464, 275891.9, 17464, 329751.9, 17464, 265594.0, 17464, 373241.2, 17464, 275783.8, 17464, 357173.2, 17464, 410880.0, 17464, 259508.4
17466, 177940.2, 17466, 241735.6, 17466, 1148905.0, 17466, 400759.1, 17466, 419613.2, 17466, 308009.3, 17466, 193919.3, 17466, 362579.0, 17466, 275935.1, 17466, 329670.1, 17466, 265692.1, 17466, 373245.9, 17466, 275795.6, 17466, 357178.0, 17466, 410919.1, 17466, 259479.7
17468, 177973.2, 17468, 241689.0, 17468, 1148936.0, 17468, 400732.7, 17468, 419611.5, 17468, 308003.1, 17468, 193905.3, 17468, 362568.6, 17468, 275875.6, 17468, 329679.3, 17468, 265651.2, 17468, 373228.5, 17468, 275745.0, 17468, 357181.3, 17468, 410908.8, 17468, 259464.5
17470, 177871.2, 17470, 241690.7, 17470, 1148894.0, 17470, 400778.9, 17470, 419568.8, 17470, 308034.6, 17470, 193893.8, 17470, 362556.1, 17470, 275944.2, 17470, 329648.7, 17470, 265615.5, 17470, 373193.1, 17470, 275771.1, 17470, 357197.6, 17470, 410852.3, 17470, 259464.4
17472, 177948.9, 17472, 241712.9, 17472, 1148903.0, 17472, 400746.1, 17472, 419616.5, 17472, 308054.7, 17472, 193892.1, 17472, 362577.5, 17472, 275953.1, 17472, 329691.4, 17472, 265665.1, 17472, 373242.6, 17472, 275780.4, 17472, 357202.4, 17472, 410836.6, 17472, 259461.0
17474, 177903.2, 17474, 241684.9, 17474, 1148876.0, 17474, 400753.9, 17474, 419588.0, 17474, 308030.4, 17474, 193906.3, 17474, 362522.0, 17474, 275966.1, 17474, 329630.4, 17474, 265681.8, 17474, 373243.5, 17474, 275769.0, 17474, 357190.8, 17474, 410833.9, 17474, 259443.7
17476, 177929.4, 17476, 241688.0, 17476, 1148905.0, 17476, 400722.6, 17476, 419595.9, 17476, 308078.5, 17476, 193933.6, 17476, 362522.5, 17476, 275924.9, 17476, 329652.6, 17476, 265726.0, 17476, 373252.1, 17476, 275804.9, 17476, 357218.8, 17476, 410903.9, 17476, 259463.6
17478, 177879.3, 17478, 241650.0, 17478, 1148915.0, 17478, 400748.6, 17478, 419592.2, 17478, 308023.4, 17478, 193893.5, 17478, 362512.5, 17478, 275908.0, 17478, 329667.0, 17478, 265701.4, 17478, 373273.2, 17478, 275746.1, 17478, 357201.6, 17478, 410845.2, 17478, 259453.0
17480, 177839.3, 17480, 241677.0, 17480, 1148876.0, 17480, 400761.3, 17480, 419608.8, 17480, 308024.0, 17480, 193909.8, 17480, 362541.0, 17480, 275942.5, 17480, 329628.3, 17480, 265658.4, 17480, 373237.1, 17480, 275735.6, 17480, 357219.9, 17480, 410872.9, 17480, 259510.5
17482, 177890.0, 17482, 241658.0, 17482, 1148921.0, 17482, 400731.2, 17482, 419582.1, 17482, 308037.8, 17482, 193905.5, 17482, 362508.0, 17482, 275919.3, 17482, 329721.6, 17482, 265709.6, 17482, 373199.3, 17482, 275751.9, 17482, 357201.1, 17482, 410860.2, 17482, 259471.7
17484, 177912.4, 17484, 241652.3, 17484, 1148873.0, 17484, 400783.1, 17484, 419565.2, 17484, 308087.8, 17484, 193870.8, 17484, 362547.9, 17484, 275922.2, 17484, 329628.9, 17484, 265697.5, 17484, 373199.8, 17484, 275792.9, 17484, 357212.0, 17484, 410855.9, 17484, 259447.8
17486, 177870.5, 17486, 241690.3, 17486, 1148874.0, 17486, 400768.9, 17486, 419564.7, 17486, 308045.4, 17486, 193907.5, 17486, 362537.3, 17486, 275936.9, 17486, 329653.5, 17486, 265760.9, 17486, 373243.3, 17486, 275744.8, 17486, 357252.9, 17486, 410838.7, 17486, 259476.8
17488, 177907.5, 17488, 241678.7, 17488, 1148872.0, 17488, 400774.5, 17488, 419596.1, 17488, 308038.9, 17488, 193909.0, 17488, 362513.9, 17488, 275950.3, 17488, 329672.5, 17488, 265767.6, 17488, 373224.3, 17488, 275791.5, 17488, 357257.3, 17488, 410858.3, 17488, 259461.3
17490, 177886.3, 17490, 241671.7, 17490, 1148876.0, 17490, 400771.9, 17490, 419657.1, 17490, 308094.8, 17490, 193911.0, 17490, 362554.1, 17490, 275923.5, 17490, 329752.0, 17490, 265731.0, 17490, 373263.5, 17490, 275760.8, 17490, 357262.2, 17490, 410916.7, 17490, 259481.8
